dataset,sample_index,stream_step,phase,label,shared_clip_entropy,shared_clip_margin,clip_pred,clip_correct,tda_pred,tda_correct,tda_changed_prediction,tda_clip_confidence,tda_final_confidence,tda_fused_confidence_pre_fallback,tda_entropy_scaled,tda_norm_entropy_scaled,tda_positive_cache_size,tda_negative_cache_size,tda_negative_cache_active,tda_fallback_used,tda_negative_gate_open,freetta_pred,freetta_correct,freetta_changed_prediction,freetta_clip_confidence,freetta_final_confidence,freetta_em_weight,freetta_mu_update_norm,freetta_mu_drift,freetta_prior_entropy,freetta_posterior_entropy
caltech,22,22,early,0,4.6048994064331055,0.027566328644752502,0,1,0,1,0,0.7449794411659241,0.9130340218544006,0.9130349159240723,1.3337522745132446,0.20074972070677355,5,5,1,0,1,0,1,0,0.010796843096613884,0.010875045321881771,0.010002708062529564,0.007800158113241196,0.16632235050201416,4.605144500732422,4.604825019836426
caltech,23,23,early,0,4.604814529418945,0.05121894180774689,0,1,0,1,0,0.9800105690956116,0.996170699596405,0.996170699596405,0.15137439966201782,0.02278411743694749,5,5,1,0,0,0,1,0,0.011129030957818031,0.011237763799726963,0.010003557428717613,0.007795421872287989,0.17232085764408112,4.605142593383789,4.604706287384033
caltech,24,24,early,0,4.604930400848389,0.026355713605880737,0,1,0,1,0,0.7728942632675171,0.9210315346717834,0.9210318326950073,1.2718899250030518,0.19143850930436504,5,5,1,0,0,0,1,0,0.010763687081634998,0.010837799869477749,0.010002397932112217,0.00763864628970623,0.17880387604236603,4.605140686035156,4.604854583740234
caltech,25,25,early,0,4.605038642883301,0.00385129451751709,0,1,0,1,0,0.2536245286464691,0.5149412155151367,0.5149403214454651,2.4702844619750977,0.3718148604385819,5,5,1,0,1,0,1,0,0.01053914800286293,0.010593857616186142,0.010001315735280514,0.00753449322655797,0.1853039711713791,4.605138301849365,4.605006694793701
caltech,26,26,early,0,4.604839324951172,0.021245121955871582,0,1,0,1,0,0.7521422505378723,0.91277015209198,0.9127699732780457,1.192962646484375,0.1795587701492415,5,5,1,0,0,0,1,0,0.010850627906620502,0.010934903286397457,0.010003308765590191,0.0075148637406528,0.19156333804130554,4.605136394500732,4.604759693145752
caltech,27,27,early,0,4.604947566986084,0.010725915431976318,0,1,0,1,0,0.7194180488586426,0.9118854999542236,0.9118857979774475,0.820188045501709,0.12345060189051434,5,5,1,0,0,0,1,0,0.010909714736044407,0.01099912915378809,0.010002226568758488,0.007418802008032799,0.19775620102882385,4.605134010314941,4.604886054992676
caltech,28,28,early,0,4.60501766204834,0.02986586093902588,0,1,0,1,0,0.6774652004241943,0.875372588634491,0.8753727674484253,1.8027502298355103,0.2713409469353124,5,5,1,0,1,0,1,0,0.010660573840141296,0.010727818123996258,0.010001525282859802,0.007340257987380028,0.2038230448961258,4.60513162612915,4.6049675941467285
caltech,29,29,early,0,4.604886054992676,0.044363558292388916,0,1,0,1,0,0.9369930028915405,0.9899060130119324,0.9899060130119324,0.4294012188911438,0.06463132353045463,5,5,1,0,0,0,1,0,0.010957608930766582,0.011050131171941757,0.010002842172980309,0.007392446510493755,0.20918568968772888,4.605129241943359,4.604802131652832
caltech,30,30,early,0,4.604886531829834,0.0011813342571258545,0,1,0,1,0,0.3163300156593323,0.5394814014434814,0.5394825339317322,2.2657623291015625,0.3410312120525277,5,5,1,0,1,12,0,1,0.01062061171978712,0.010690966621041298,0.01000283658504486,0.007271321024745703,0.2149895429611206,4.605126857757568,4.604791641235352
caltech,31,31,early,0,4.6049275398254395,0.010147497057914734,0,1,0,1,0,0.46236705780029297,0.6931975483894348,0.6931970119476318,2.3280675411224365,0.35040908090477124,5,5,1,0,1,0,1,0,0.010622908361256123,0.010686688125133514,0.01000242680311203,0.007162251975387335,0.22083283960819244,4.605123996734619,4.6048431396484375
caltech,32,32,early,0,4.6049604415893555,0.030392304062843323,0,1,0,1,0,0.8665529489517212,0.9564415216445923,0.9564415216445923,0.8215023875236511,0.12364843007709746,5,5,1,0,0,0,1,0,0.010815546847879887,0.010896877385675907,0.01000209804624319,0.007031559944152832,0.2268068939447403,4.605121612548828,4.60489559173584
caltech,33,33,early,0,4.604935169219971,0.028347283601760864,0,1,0,1,0,0.769404411315918,0.9136749505996704,0.9136743545532227,1.3034343719482422,0.1961864216679317,5,5,1,0,0,0,1,0,0.010764922015368938,0.010841027833521366,0.010002350434660912,0.0070536271668970585,0.2321951985359192,4.605119228363037,4.604859828948975
caltech,34,34,early,0,4.604924201965332,0.026621893048286438,0,1,0,1,0,0.8062682151794434,0.9358358383178711,0.9358358383178711,1.0861456394195557,0.16348120856246048,5,5,1,0,0,0,1,0,0.010794547386467457,0.010873462073504925,0.010002460330724716,0.0069907535798847675,0.23784996569156647,4.605116367340088,4.60484504699707
caltech,35,35,early,0,4.604953765869141,0.00678427517414093,0,1,0,1,0,0.3463607728481293,0.6024106740951538,0.6024109125137329,2.540184497833252,0.38233586418422805,5,5,1,0,1,0,1,0,0.010580915957689285,0.010641678236424923,0.010002164170145988,0.006953839678317308,0.2434774935245514,4.605113983154297,4.6048808097839355
caltech,36,36,early,0,4.604939937591553,0.00023290514945983887,0,1,0,1,0,0.41966062784194946,0.641516387462616,0.641515851020813,1.626296043395996,0.24478194544592324,5,5,1,0,1,12,0,1,0.010702177882194519,0.010792909190058708,0.010002302937209606,0.006830246653407812,0.2489507794380188,4.605112075805664,4.604869842529297
caltech,37,37,early,0,4.604793548583984,0.006109952926635742,0,1,0,1,0,0.5204973220825195,0.7571302056312561,0.7571298480033875,1.6435227394104004,0.24737482155918367,5,5,1,0,1,0,1,0,0.01078747771680355,0.01086677610874176,0.010003766976296902,0.006799876224249601,0.25428518652915955,4.605109214782715,4.604701995849609
caltech,38,38,early,0,4.604984760284424,0.03579132258892059,0,1,0,1,0,0.7706588506698608,0.9108604788780212,0.9108608961105347,1.4050238132476807,0.21147715620486982,5,5,1,0,1,0,1,0,0.01070959772914648,0.010782802477478981,0.010001854039728642,0.006667063105851412,0.2594642639160156,4.605106353759766,4.604918479919434
caltech,39,39,early,0,4.604945659637451,0.034436553716659546,0,1,0,1,0,0.8577709794044495,0.9515706300735474,0.9515708684921265,0.8588282465934753,0.12926653167406923,5,5,1,0,0,0,1,0,0.01083869393914938,0.010923086665570736,0.01000224519520998,0.00656129838898778,0.26506373286247253,4.605103492736816,4.604874610900879
caltech,40,40,early,0,4.6049113273620605,0.010206252336502075,0,1,0,1,0,0.3171161413192749,0.6019119620323181,0.6019115447998047,2.853929042816162,0.4295591236921297,5,5,1,0,1,0,1,0,0.010566351003944874,0.010625584982335567,0.010002588853240013,0.006525979842990637,0.27047818899154663,4.605100631713867,4.60482120513916
caltech,41,41,early,0,4.60499382019043,0.012419253587722778,0,1,0,1,0,0.4854547679424286,0.7212444543838501,0.7212437987327576,2.085557222366333,0.31390764080296096,5,5,1,0,1,0,1,0,0.010656014084815979,0.01072443276643753,0.010001763701438904,0.0065648192539811134,0.2758494019508362,4.605097770690918,4.604947090148926
caltech,42,42,early,0,4.604833602905273,0.023012623190879822,0,1,0,1,0,0.8753933906555176,0.9718911051750183,0.9718911051750183,0.5710981488227844,0.08595883663191524,5,5,1,0,0,0,1,0,0.010997184552252293,0.011092946864664555,0.010003366507589817,0.00659267557784915,0.28051501512527466,4.605095386505127,4.604730129241943
caltech,43,43,early,0,4.604969024658203,0.027860581874847412,0,1,0,1,0,0.6156724095344543,0.8273612260818481,0.8273612260818481,2.0225846767425537,0.3044293282349229,5,5,1,0,1,0,1,0,0.010660098865628242,0.010729868896305561,0.010002011433243752,0.006449740380048752,0.2854517698287964,4.605093002319336,4.604896545410156
caltech,44,44,early,0,4.604856491088867,0.013242065906524658,0,1,0,1,0,0.6527981758117676,0.8485379219055176,0.8485374450683594,1.4940690994262695,0.2248798072609891,5,5,1,0,1,0,1,0,0.010775561444461346,0.01085437647998333,0.010003137402236462,0.006371862255036831,0.2906867265701294,4.605090141296387,4.604772567749023
caltech,45,45,early,0,4.604986190795898,0.01698271930217743,0,1,0,1,0,0.5435510873794556,0.7710856199264526,0.7710872888565063,2.1861135959625244,0.32904288315678454,5,5,1,0,1,0,1,0,0.010636262595653534,0.010702777653932571,0.010001840069890022,0.006338787730783224,0.29567569494247437,4.6050872802734375,4.604925155639648
caltech,46,46,early,0,4.604994297027588,0.024515151977539062,0,1,0,1,0,0.6287391781806946,0.8536555171012878,0.8536549210548401,1.888226866722107,0.2842064627509843,5,5,1,0,1,0,1,0,0.010676966980099678,0.010748480446636677,0.01000175904482603,0.0061953188851475716,0.30101287364959717,4.605084419250488,4.604964733123779
caltech,47,47,early,0,4.605014324188232,0.015705138444900513,0,1,0,1,0,0.47797492146492004,0.7635546922683716,0.7635542154312134,2.494300127029419,0.3754295782121669,5,5,1,0,1,0,1,0,0.010587655939161777,0.010648589581251144,0.010001558810472488,0.00620301952585578,0.3060563802719116,4.605082035064697,4.604961395263672
caltech,48,48,early,0,4.604903221130371,0.013511165976524353,0,1,0,1,0,0.637107789516449,0.8266040682792664,0.8266031742095947,1.6111148595809937,0.2424969495969211,5,5,1,0,1,0,1,0,0.010736408643424511,0.010811466723680496,0.010002669878304005,0.006136427633464336,0.31086644530296326,4.60507869720459,4.604807376861572
caltech,49,49,early,0,4.604917049407959,0.008268371224403381,0,1,0,1,0,0.5264166593551636,0.7309650778770447,0.7309645414352417,1.8846491575241089,0.28366796385880416,5,5,1,0,1,0,1,0,0.010694002732634544,0.01076691597700119,0.010002532042562962,0.006171197164803743,0.31544187664985657,4.605076313018799,4.604825496673584
caltech,50,50,early,0,4.6049699783325195,0.013901084661483765,0,1,0,1,0,0.6075325012207031,0.8375363945960999,0.8375362157821655,1.7481553554534912,0.263123599536065,5,5,1,0,1,0,1,0,0.01070326380431652,0.010776213370263577,0.010002002120018005,0.006090829148888588,0.32002031803131104,4.605072975158691,4.604910850524902
caltech,51,51,early,0,4.604894161224365,0.02576911449432373,0,1,0,1,0,0.7656267881393433,0.9112629890441895,0.9112628102302551,1.201352596282959,0.18082158342498586,5,5,1,0,0,0,1,0,0.01083068922162056,0.010913828387856483,0.010002760216593742,0.0058985366486012936,0.3247472643852234,4.6050705909729,4.60481595993042
caltech,52,52,early,0,4.6050639152526855,0.018144890666007996,0,1,0,1,0,0.5776823163032532,0.8103554248809814,0.8103551268577576,2.091986894607544,0.31487540290640725,5,5,1,0,1,0,1,0,0.010614380240440369,0.010681018233299255,0.010001062415540218,0.005854955408722162,0.3298661708831787,4.605068683624268,4.605040550231934
caltech,53,53,early,0,4.604865550994873,0.0197867751121521,0,1,0,1,0,0.6748158931732178,0.862862765789032,0.8628621101379395,1.4006434679031372,0.21081784853483249,5,5,1,0,1,0,1,0,0.010839003138244152,0.01092485710978508,0.010003047063946724,0.005845101550221443,0.3347177803516388,4.60506534576416,4.604793071746826
caltech,54,54,early,0,4.604952335357666,0.0346544086933136,0,1,0,1,0,0.9008226990699768,0.9796390533447266,0.979638934135437,0.6185999512672424,0.09310857032385848,5,5,1,0,0,0,1,0,0.010883597657084465,0.010969282127916813,0.010002179071307182,0.005912563297897577,0.33916136622428894,4.605062484741211,4.604889869689941
caltech,55,55,early,0,4.604880332946777,0.030271217226982117,0,1,0,1,0,0.8319326043128967,0.9369547963142395,0.9369547963142395,0.8980458378791809,0.1351693673414131,5,5,1,0,0,0,1,0,0.010891156271100044,0.010980857536196709,0.01000289898365736,0.005854583345353603,0.34345313906669617,4.60506010055542,4.604801177978516
caltech,56,56,early,0,4.604894161224365,0.026886507868766785,0,1,0,1,0,0.8618906140327454,0.9536410570144653,0.9536414742469788,0.7158739566802979,0.10774976703771356,5,5,1,0,0,0,1,0,0.010927898809313774,0.01102021336555481,0.010002760216593742,0.005705111660063267,0.3480297029018402,4.605057239532471,4.604818820953369
caltech,57,57,early,0,4.604920864105225,0.0156736820936203,0,1,0,1,0,0.4624718725681305,0.6791375279426575,0.6791378259658813,2.4867923259735107,0.3742995415525138,5,5,1,0,1,0,1,0,0.010611924342811108,0.010678853839635849,0.010002493858337402,0.005741370376199484,0.3521442413330078,4.6050543785095215,4.604830741882324
caltech,58,58,early,0,4.604849815368652,0.027319923043251038,0,1,0,1,0,0.8251502513885498,0.933115541934967,0.9331154227256775,0.9638469815254211,0.14507342633466946,5,5,1,0,0,0,1,0,0.010853423736989498,0.010939406231045723,0.010003204457461834,0.005669729318469763,0.35656243562698364,4.605051040649414,4.604747772216797
caltech,59,59,early,0,4.6048359870910645,0.02584323287010193,0,1,0,1,0,0.6724550127983093,0.8598803281784058,0.8598794341087341,1.7294751405715942,0.26031194703361515,5,5,1,0,1,0,1,0,0.010737675242125988,0.010813592933118343,0.010003342293202877,0.005561477039009333,0.3609977662563324,4.605047702789307,4.604732513427734
caltech,60,60,early,0,4.60489559173584,0.026390135288238525,0,1,0,1,0,0.6276777982711792,0.840611457824707,0.8406111001968384,1.9353938102722168,0.29130579515717075,5,5,1,0,1,0,1,0,0.010683365166187286,0.010755619965493679,0.010002746246755123,0.005523655563592911,0.36544185876846313,4.605044841766357,4.604803085327148
caltech,61,61,early,0,4.604856967926025,0.03628164529800415,0,1,0,1,0,0.8967370390892029,0.9628856778144836,0.9628860354423523,0.6474003791809082,0.09744346666884429,5,5,1,0,0,0,1,0,0.010919328778982162,0.011010765098035336,0.010003132745623589,0.005491296760737896,0.3696705996990204,4.60504150390625,4.604763507843018
caltech,62,62,early,0,4.604928493499756,0.04873672127723694,0,1,0,1,0,0.9692464470863342,0.9940438866615295,0.9940440058708191,0.2343517392873764,0.03527345153076269,5,5,1,0,0,0,1,0,0.011015101335942745,0.011114775203168392,0.010002417489886284,0.005526820197701454,0.37372851371765137,4.605039119720459,4.604857921600342
caltech,63,63,early,0,4.604952812194824,0.03428620100021362,0,1,0,1,0,0.89705890417099,0.9696024656295776,0.9696024656295776,0.6610554456710815,0.09949875897200842,5,5,1,0,0,0,1,0,0.010855252854526043,0.010941428132355213,0.01000217441469431,0.00542505644261837,0.3780457377433777,4.605035781860352,4.604884624481201
caltech,64,64,early,0,4.6050286293029785,0.011312276124954224,0,1,0,1,0,0.5441840291023254,0.8074327111244202,0.8074328303337097,1.9730753898620605,0.2969774380274421,5,5,1,0,1,0,1,0,0.010644490830600262,0.010713810101151466,0.010001415386795998,0.0054548438638448715,0.38203907012939453,4.605032920837402,4.604982376098633
caltech,65,65,early,0,4.60491943359375,0.024604186415672302,0,1,0,1,0,0.7724186778068542,0.9140956401824951,0.914095938205719,1.2000505924224854,0.18062561231674942,5,5,1,0,0,0,1,0,0.0108039490878582,0.0108864177018404,0.010002507828176022,0.005360886454582214,0.3859892189502716,4.605030536651611,4.604848861694336
caltech,66,66,early,0,4.604953765869141,0.04116879403591156,0,1,0,1,0,0.9011707305908203,0.9698718786239624,0.9698716402053833,0.6349773406982422,0.09557361305855908,5,5,1,0,0,0,1,0,0.010869672521948814,0.010958446189761162,0.010002164170145988,0.005198988132178783,0.39010030031204224,4.60502815246582,4.60488224029541
caltech,67,67,early,0,4.604856967926025,0.03495359420776367,0,1,0,1,0,0.8832226991653442,0.9609934687614441,0.9609933495521545,0.7416599988937378,0.1116309531255651,5,5,1,0,0,0,1,0,0.01086812000721693,0.010956233367323875,0.010003132745623589,0.005252329632639885,0.39422374963760376,4.605025291442871,4.604756832122803
caltech,68,68,early,0,4.604955673217773,0.02255074679851532,0,1,0,1,0,0.6772560477256775,0.884739100933075,0.884739100933075,1.638981819152832,0.24669134495646053,5,5,1,0,1,0,1,0,0.010718703269958496,0.01079432014375925,0.010002145543694496,0.0052754138596355915,0.398232638835907,4.605022430419922,4.60488748550415
caltech,69,69,early,0,4.604920864105225,0.03591671586036682,0,1,0,1,0,0.9050430655479431,0.9698739051818848,0.9698739051818848,0.6021552681922913,0.09063339888648445,5,5,1,0,0,0,1,0,0.010898430831730366,0.010989871807396412,0.010002493858337402,0.005125619005411863,0.40219902992248535,4.605019569396973,4.604838848114014
caltech,70,70,early,0,4.605024337768555,0.0008073300123214722,24,0,0,1,1,0.3962787687778473,0.5796643495559692,0.5796634554862976,1.9897500276565552,0.29948722109892967,6,6,1,0,1,0,1,1,0.010608268901705742,0.010665019042789936,0.01000145822763443,0.0050938790664076805,0.40609878301620483,4.605017185211182,4.604984283447266
caltech,71,71,early,0,4.604933738708496,0.027247771620750427,0,1,0,1,0,0.8197340369224548,0.9356817007064819,0.9356817603111267,0.950913667678833,0.1431267686290898,6,6,1,0,0,0,1,0,0.010841058567166328,0.010927361436188221,0.01000236440449953,0.005114449188113213,0.40993931889533997,4.605013847351074,4.60485315322876
caltech,72,72,early,0,4.60482931137085,0.047002002596855164,0,1,0,1,0,0.9742920994758606,0.9948819875717163,0.9948819875717163,0.18237702548503876,0.027450477595485506,6,6,1,0,0,0,1,0,0.01112507563084364,0.01123294048011303,0.01000340934842825,0.0051873172633349895,0.4135008752346039,4.605010986328125,4.604730129241943
caltech,73,73,early,0,4.6048583984375,0.00952206552028656,0,1,0,1,0,0.5640760660171509,0.7815349102020264,0.7815353274345398,1.5992648601531982,0.2407133469587374,6,6,1,0,1,0,1,0,0.01078867819160223,0.010869929566979408,0.01000311877578497,0.004994167014956474,0.4174886643886566,4.605008125305176,4.604773998260498
caltech,74,74,early,0,4.6049418449401855,0.012439936399459839,0,1,0,1,0,0.6735062003135681,0.8436214327812195,0.8436217904090881,1.2913882732391357,0.19437330314684662,6,6,1,0,0,0,1,0,0.010781819000840187,0.010862727649509907,0.01000228337943554,0.005016379989683628,0.42118537425994873,4.605005264282227,4.604873180389404
caltech,75,75,early,0,4.605000019073486,0.032524436712265015,0,1,0,1,0,0.7226037383079529,0.8990877270698547,0.8990879058837891,1.6331589221954346,0.24581491163354194,6,6,1,0,1,0,1,0,0.010673151351511478,0.010746183805167675,0.01000170223414898,0.0049586789682507515,0.4248615503311157,4.6050028800964355,4.604936122894287
caltech,76,76,early,0,4.604922771453857,0.02428176999092102,0,1,0,1,0,0.8315574526786804,0.9576026797294617,0.9576025605201721,0.8519772291183472,0.1282353507936534,6,6,1,0,0,0,1,0,0.010882965289056301,0.010968439280986786,0.010002474300563335,0.004934664815664291,0.42842406034469604,4.6050004959106445,4.604848384857178
caltech,77,77,early,0,4.604904651641846,0.04962483048439026,0,1,0,1,0,0.9676602482795715,0.9924449324607849,0.9924449324607849,0.2415364682674408,0.03635486099762052,6,6,1,0,0,0,1,0,0.011027327738702297,0.0111281992867589,0.010002655908465385,0.004955986514687538,0.4319499135017395,4.604997634887695,4.604829788208008
caltech,78,78,early,0,4.604990005493164,0.008599191904067993,0,1,0,1,0,0.597443699836731,0.7855057120323181,0.785506010055542,1.4977664947509766,0.2254363207102714,6,6,1,0,1,0,1,0,0.010717401280999184,0.010793538764119148,0.010001801885664463,0.004823498893529177,0.4356234073638916,4.604994773864746,4.604940891265869
caltech,79,79,early,0,4.60485315322876,0.03590621054172516,0,1,0,1,0,0.8872884511947632,0.9706789255142212,0.970678985118866,0.669988751411438,0.10084335546615068,6,6,1,0,0,0,1,0,0.010943429544568062,0.01103696133941412,0.010003170929849148,0.005029044114053249,0.4387410879135132,4.604992389678955,4.604754447937012
caltech,80,80,early,0,4.604883193969727,0.02181325852870941,0,1,0,1,0,0.8062013983726501,0.9221161603927612,0.922115683555603,0.9819650650024414,0.14780046962993298,6,6,1,0,0,0,1,0,0.010851690545678139,0.010938109830021858,0.010002870112657547,0.0047567542642354965,0.4424450695514679,4.604989528656006,4.604793548583984
caltech,81,81,early,0,4.604848861694336,0.03190797567367554,0,1,0,1,0,0.9034885168075562,0.9782007932662964,0.9782007932662964,0.5423409938812256,0.0816304535182323,6,6,1,0,0,0,1,0,0.011011718772351742,0.011109698563814163,0.01000321377068758,0.004869223106652498,0.4457317590713501,4.604986190795898,4.6047563552856445
caltech,82,82,early,0,4.604917526245117,0.020594000816345215,0,1,0,1,0,0.7881010174751282,0.9194391369819641,0.9194397926330566,1.021604299545288,0.15376676893121133,6,6,1,0,0,0,1,0,0.010839158669114113,0.010923493653535843,0.010002527385950089,0.004726393613964319,0.44930797815322876,4.604983329772949,4.6048479080200195
