dataset,sample_index,stream_step,category,clip_pc1,clip_pc2,tda_pc1,tda_pc2,freetta_pc1,freetta_pc2
caltech,80,80,same_prediction_all,-47.040146,-0.2931042,134.46509,1.882545,-94.86158,0.10385466
caltech,81,81,same_prediction_all,-47.08555,-0.3207169,130.25038,-0.86447865,-94.863785,0.07046991
caltech,82,82,same_prediction_all,-47.046497,-0.2881179,133.96626,2.4397814,-94.86225,0.10997664
caltech,83,83,same_prediction_all,-46.99843,-0.32872012,138.46565,-1.7688146,-94.86254,0.06168021
caltech,84,84,same_prediction_all,-47.195553,-0.31960228,119.321785,-0.6528225,-94.86152,0.070680514
caltech,85,85,same_prediction_all,-46.92622,-0.32991964,145.6844,-1.9166006,-94.86349,0.06089627
caltech,86,86,same_prediction_all,-46.7685,-0.3155167,161.67374,-0.27040452,-94.86233,0.079791136
caltech,87,87,same_prediction_all,-47.04713,-0.33041903,133.59158,-2.0291495,-94.86337,0.059181213
caltech,88,88,same_prediction_all,-46.82261,-0.3240071,156.11353,-1.2648259,-94.863106,0.068977885
caltech,89,89,same_prediction_all,-47.177208,-0.31959635,120.87926,-0.7791067,-94.86156,0.07079376
caltech,90,90,same_prediction_all,-47.030544,-0.3291348,135.39395,-1.8584766,-94.864105,0.060797278
caltech,91,91,same_prediction_all,-46.992283,-0.34223348,139.19637,-3.058165,-94.86325,0.04547358
caltech,92,92,same_prediction_all,-47.029976,-0.27855846,135.73912,3.6295524,-94.86261,0.12158604
caltech,93,93,same_prediction_all,-46.93928,-0.3150764,144.74532,-0.15443677,-94.862526,0.078578494
caltech,94,94,same_prediction_all,-47.096836,-0.30206734,128.84747,1.0041506,-94.861946,0.09269089
caltech,95,95,freetta_correct_tda_wrong,-47.025787,-0.31088394,136.43901,0.80122775,-94.862274,0.08274257
caltech,96,96,same_prediction_all,-47.044685,-0.26605466,134.10773,4.594012,-94.86225,0.13637684
caltech,97,97,same_prediction_all,-47.042416,-0.30445632,134.58835,1.1041558,-94.86225,0.09037708
caltech,98,98,same_prediction_all,-47.062485,-0.3376658,132.0209,-2.693488,-94.86135,0.050341368
caltech,99,99,same_prediction_all,-47.074284,-0.305127,131.2599,0.6796722,-94.86322,0.08916723
caltech,100,100,same_prediction_all,-46.965088,-0.3229965,141.87775,-1.0692075,-94.86324,0.06880439
caltech,101,101,same_prediction_all,-46.873898,-0.30965865,151.29755,0.36225846,-94.86281,0.08575226
caltech,102,102,same_prediction_all,-46.9234,-0.34205607,145.95996,-3.12185,-94.86351,0.04645105
caltech,103,103,same_prediction_all,-47.05736,-0.28708917,133.12784,2.632153,-94.86164,0.11107634
caltech,104,104,same_prediction_all,-47.04849,-0.3132592,133.60577,-0.14781845,-94.86149,0.079678886
caltech,105,105,same_prediction_all,-47.025024,-0.30557552,136.33102,0.78756183,-94.86162,0.08906607
caltech,106,106,same_prediction_all,-46.90169,-0.2822116,148.36194,3.095637,-94.861015,0.11836292
caltech,107,107,same_prediction_all,-46.81091,-0.31658256,157.38385,-0.37947536,-94.86278,0.078009576
caltech,108,108,same_prediction_all,-46.94744,-0.3072303,143.68164,0.4547108,-94.8624,0.08795388
caltech,109,109,same_prediction_all,-47.00306,-0.33576858,137.97426,-2.5076952,-94.86278,0.053124078
caltech,110,110,same_prediction_all,-46.94366,-0.297684,143.93823,1.2641727,-94.86245,0.09943282
caltech,111,111,same_prediction_all,-47.104694,-0.28840092,128.3381,2.5604346,-94.861855,0.109016225
caltech,112,112,same_prediction_all,-46.9852,-0.31045794,140.32298,0.47529194,-94.86227,0.08365285
caltech,113,113,same_prediction_all,-46.89211,-0.31695917,148.80107,-0.8524249,-94.86205,0.076745115
caltech,114,114,same_prediction_all,-46.990013,-0.30255312,139.53566,0.9851275,-94.861595,0.09311587
caltech,115,115,same_prediction_all,-46.822334,-0.3076737,156.41281,0.5961037,-94.861916,0.08861139
caltech,116,116,both_wrong,-47.13854,-0.32667398,125.4129,-0.032830145,-94.86255,0.062664814
caltech,117,117,same_prediction_all,-47.056957,-0.36868736,132.74147,-5.6210017,-94.86333,0.013170679
caltech,118,118,freetta_correct_tda_wrong,-47.002018,-0.2800253,138.83626,4.031828,-94.86193,0.11997803
caltech,119,119,same_prediction_all,-46.97418,-0.318458,141.05547,-0.50224555,-94.862,0.074194595
caltech,120,120,same_prediction_all,-46.92922,-0.32724485,145.49556,-1.4423509,-94.86181,0.064089395
caltech,121,121,same_prediction_all,-46.833374,-0.33437985,155.43176,-1.80797,-94.86334,0.05640379
caltech,122,122,same_prediction_all,-47.13207,-0.28314745,125.435326,3.1833062,-94.86168,0.11502531
caltech,123,123,same_prediction_all,-46.993,-0.29747888,139.59697,1.819671,-94.86243,0.09922434
caltech,124,124,same_prediction_all,-46.952343,-0.28140098,143.20924,3.133888,-94.86176,0.11884748
caltech,125,125,same_prediction_all,-46.81713,-0.2991057,156.93523,1.6497366,-94.86266,0.099026576
caltech,126,126,same_prediction_all,-46.943863,-0.3357141,144.00691,-2.2979257,-94.86212,0.053733505
caltech,127,127,same_prediction_all,-47.05406,-0.32364884,132.95384,-1.1091068,-94.86172,0.06722327
caltech,128,128,same_prediction_all,-47.12713,-0.35562214,125.87148,-4.333542,-94.86256,0.028119667
caltech,129,129,same_prediction_all,-47.04704,-0.3738761,133.29594,-6.5383415,-94.8624,0.006974511
caltech,130,130,same_prediction_all,-47.106903,-0.078054495,127.83634,24.509766,-94.86589,0.36138695
caltech,131,131,same_prediction_all,-46.966175,-0.13704823,142.16786,19.27045,-94.8644,0.291929
caltech,132,132,same_prediction_all,-47.05695,-0.107470766,133.39636,23.1377,-94.86482,0.32656345
caltech,133,133,same_prediction_all,-47.205315,-0.13794395,118.07806,18.78975,-94.86386,0.2884684
caltech,134,134,same_prediction_all,-47.29018,-0.09347133,109.99068,24.256067,-94.86478,0.3411392
caltech,135,135,same_prediction_all,-47.081856,-0.09521298,130.92107,24.414593,-94.8645,0.34093413
caltech,136,136,same_prediction_all,-47.170113,-0.077357106,122.205696,26.448467,-94.86502,0.3616162
caltech,137,137,same_prediction_all,-47.154606,-0.08189281,123.44765,25.209612,-94.86557,0.356456
caltech,138,138,same_prediction_all,-47.15447,-0.066393554,123.38403,26.51226,-94.865295,0.37486684
caltech,139,139,same_prediction_all,-47.046143,-0.079273336,134.12335,24.966984,-94.8644,0.3605327
caltech,140,140,same_prediction_all,-47.197952,-0.088981114,119.05498,24.341404,-94.86609,0.34735182
caltech,141,141,same_prediction_all,-47.02202,-0.10400449,136.79935,23.314878,-94.86614,0.33110416
caltech,142,142,same_prediction_all,-47.16353,-0.10975206,122.581116,22.463497,-94.86451,0.3227634
caltech,143,143,same_prediction_all,-47.336975,-0.09365349,104.98157,23.406736,-94.865486,0.34030366
caltech,144,144,both_wrong,-47.03885,-0.08128876,135.33461,25.6609,-94.86506,0.3581187
caltech,145,145,same_prediction_all,-47.135082,-0.11763,125.57395,21.938381,-94.863625,0.31361187
caltech,146,146,same_prediction_all,-47.146706,-0.14041305,124.13816,18.954514,-94.86358,0.28614584
caltech,147,147,same_prediction_all,-47.08293,-0.10011494,130.79208,23.74211,-94.86472,0.33512527
caltech,148,148,same_prediction_all,-47.019726,-0.09113008,137.07312,24.470446,-94.864784,0.34651768
caltech,149,149,same_prediction_all,-47.139442,-0.053969223,125.016106,27.987251,-94.86609,0.39002177
caltech,150,150,same_prediction_all,-46.97127,-0.09474096,141.85225,23.968296,-94.86391,0.3426647
caltech,151,151,same_prediction_all,-47.083664,-0.095111966,130.79219,24.32719,-94.863815,0.3411639
caltech,152,152,same_prediction_all,-46.972218,-0.13504636,141.74226,19.818724,-94.864494,0.29433623
caltech,153,153,same_prediction_all,-47.149117,-0.06984684,124.32376,27.076248,-94.86521,0.37081403
caltech,154,154,same_prediction_all,-47.106506,-0.075958855,128.59503,26.451437,-94.86464,0.36389533
caltech,155,155,same_prediction_all,-47.069195,-0.09665051,132.17853,24.032707,-94.86466,0.3394653
caltech,156,156,same_prediction_all,-47.315918,-0.07453837,107.386475,26.004175,-94.86502,0.3635159
caltech,157,157,same_prediction_all,-47.33242,-0.08620852,105.744316,24.906685,-94.86435,0.34947306
caltech,158,158,same_prediction_all,-47.2614,-0.10051921,112.9687,23.650997,-94.86501,0.33288124
caltech,159,159,same_prediction_all,-47.093014,-0.06731452,129.92757,27.2475,-94.86452,0.3743572
caltech,160,160,same_prediction_all,-47.112045,-0.101969555,127.92073,23.645252,-94.864914,0.33262062
caltech,161,161,same_prediction_all,-46.951687,-0.09246198,144.21123,25.256546,-94.8647,0.34553537
caltech,162,162,same_prediction_all,-47.130383,-0.08116478,126.3002,26.269403,-94.86508,0.35739577
caltech,163,163,same_prediction_all,-47.158146,-0.09148212,123.15297,24.309082,-94.86525,0.34474283
caltech,164,164,same_prediction_all,-47.140812,-0.094121836,125.09653,24.463234,-94.86465,0.34172675
caltech,165,165,same_prediction_all,-47.126854,-0.110746406,126.4192,22.74323,-94.86496,0.32194516
caltech,166,166,same_prediction_all,-47.077976,-0.09812632,131.23837,23.811092,-94.86419,0.3375863
caltech,167,167,same_prediction_all,-47.116318,-0.09761489,127.584366,24.278465,-94.86406,0.33785513
caltech,168,168,same_prediction_all,-46.998177,-0.15073954,139.2624,18.618626,-94.86275,0.27518657
caltech,169,169,same_prediction_all,-47.25414,-0.10845121,113.54461,22.540436,-94.86506,0.32344928
caltech,170,170,same_prediction_all,-47.230114,-0.06986265,116.04335,26.68502,-94.865814,0.3699822
caltech,171,171,same_prediction_all,-47.175903,-0.13774425,121.42009,19.821356,-94.863625,0.28906348
caltech,172,172,same_prediction_all,-47.195408,-0.058056988,119.58124,28.009102,-94.86498,0.3845332
caltech,173,173,same_prediction_all,-46.841827,-0.17056908,154.63914,16.036686,-94.8641,0.25292817
caltech,174,174,same_prediction_all,-47.122112,-0.08000427,126.670334,25.146328,-94.865456,0.35884354
caltech,175,175,same_prediction_all,-47.197823,-0.080442645,119.1489,25.217194,-94.865234,0.35758573
caltech,176,176,same_prediction_all,-46.99007,-0.07067064,140.16856,26.828718,-94.86525,0.37135395
caltech,177,177,same_prediction_all,-47.02133,-0.09075189,137.09134,24.827007,-94.86449,0.3470468
caltech,178,178,same_prediction_all,-47.183483,-0.06150106,120.76779,27.626669,-94.86582,0.38044056
caltech,179,179,same_prediction_all,-47.038033,-0.07174749,135.34111,26.619707,-94.86586,0.36955124
caltech,180,180,same_prediction_all,-46.990757,-0.079675995,140.19002,26.070026,-94.86489,0.36048955
caltech,181,181,same_prediction_all,-47.13604,-0.101875864,125.36876,23.346962,-94.86456,0.33247015
caltech,182,182,same_prediction_all,-47.071316,-0.09047848,131.91945,24.574629,-94.86421,0.34688315
caltech,183,183,same_prediction_all,-46.93996,-0.10620563,145.15126,23.123255,-94.86491,0.32928756
caltech,184,184,same_prediction_all,-47.13577,-0.115340404,125.56465,22.218557,-94.86338,0.3163232
caltech,185,185,same_prediction_all,-47.050415,-0.08214863,133.96121,25.181698,-94.864365,0.3570365
caltech,186,186,same_prediction_all,-47.36317,-0.11328318,102.556816,21.887442,-94.863625,0.31663007
caltech,187,187,same_prediction_all,-46.969093,-0.093279436,142.30641,24.694048,-94.8645,0.3444475
caltech,188,188,same_prediction_all,-47.17191,-0.096480295,122.01283,24.282919,-94.864655,0.33855274
caltech,189,189,same_prediction_all,-47.025482,-0.15725507,136.48416,17.799274,-94.86316,0.2671199
caltech,190,190,same_prediction_all,-47.104492,-0.30739987,128.25162,0.40249518,-94.86139,0.08612904
caltech,191,191,same_prediction_all,-47.3467,-0.36249456,104.171906,-5.1532817,-94.86152,0.017738497
caltech,192,192,same_prediction_all,-47.196033,-0.39517677,119.44387,-8.51037,-94.861885,-0.020098837
caltech,193,193,same_prediction_all,-47.03774,-0.3450992,135.33353,-3.4875271,-94.861435,0.04155719
caltech,194,194,same_prediction_all,-47.09421,-0.27646983,129.74236,3.3074582,-94.860825,0.12340186
caltech,195,195,same_prediction_all,-47.217743,-0.36046645,117.27843,-5.0964403,-94.86152,0.021335721
caltech,196,196,same_prediction_all,-47.26379,-0.35119835,112.51888,-3.8923254,-94.8612,0.03213191
caltech,197,197,same_prediction_all,-47.219257,-0.35116175,116.98015,-3.9779885,-94.86215,0.03251139
caltech,198,198,same_prediction_all,-47.536068,-0.38083553,85.05236,-7.0226684,-94.86203,-0.006162362
caltech,199,199,same_prediction_all,-47.259308,-0.30158627,113.16456,0.7426727,-94.86116,0.091598056
caltech,200,200,same_prediction_all,-47.16262,-0.26022014,123.01016,5.0148735,-94.86234,0.14233975
caltech,201,201,same_prediction_all,-47.2291,-0.28482217,116.31202,2.4689267,-94.86196,0.11208473
caltech,202,202,same_prediction_all,-47.312996,-0.37067458,107.200424,-5.996163,-94.86153,0.008226278
caltech,203,203,same_prediction_all,-47.439682,-0.32497716,94.75276,-1.4831029,-94.86179,0.061743174
caltech,204,204,same_prediction_all,-47.169605,-0.34694108,122.20849,-3.7728891,-94.86235,0.03806548
caltech,205,205,same_prediction_all,-47.215904,-0.29559076,117.58162,1.2633814,-94.86162,0.09915518
caltech,206,206,same_prediction_all,-47.354496,-0.36638293,103.29455,-5.6136036,-94.861946,0.012930869
caltech,207,207,same_prediction_all,-47.259396,-0.35778555,112.67441,-4.584256,-94.861465,0.024253072
caltech,208,208,same_prediction_all,-47.13057,-0.34975785,125.53338,-3.8177536,-94.86121,0.035149086
caltech,209,209,same_prediction_all,-47.33212,-0.3281786,105.75295,-1.8121908,-94.861694,0.058997784
caltech,210,210,same_prediction_all,-47.22841,-0.39141297,116.14158,-8.209092,-94.86269,-0.015928108
caltech,211,211,same_prediction_all,-47.25529,-0.37035212,113.32145,-5.977278,-94.86199,0.009183662
caltech,212,212,same_prediction_all,-47.42818,-0.34191388,96.00038,-3.105888,-94.861275,0.041586466
caltech,213,213,same_prediction_all,-47.34658,-0.31544504,104.15594,-0.47995186,-94.86302,0.07416288
caltech,214,214,same_prediction_all,-47.20482,-0.3083484,118.274506,0.11211845,-94.86203,0.08405674
caltech,215,215,same_prediction_all,-47.210194,-0.34444788,117.66008,-3.2909338,-94.86179,0.040664073
caltech,216,216,same_prediction_all,-47.330647,-0.37679926,105.67871,-6.654972,-94.862564,0.0007039543
caltech,217,217,same_prediction_all,-47.03337,-0.30555415,135.34477,0.5923497,-94.86159,0.08906432
caltech,218,218,same_prediction_all,-47.273327,-0.34474087,111.40506,-3.5192013,-94.86224,0.03969044
caltech,219,219,same_prediction_all,-47.34312,-0.37378362,104.26123,-6.3473883,-94.86261,0.004243378
caltech,220,220,same_prediction_all,-47.400932,-0.35397288,98.9223,-4.462616,-94.86219,0.027300976
caltech,221,221,same_prediction_all,-47.269817,-0.34935653,111.74489,-3.7715256,-94.861084,0.034196425
caltech,222,222,same_prediction_all,-47.29067,-0.3379578,109.69775,-2.6794505,-94.861084,0.04763229
caltech,223,223,same_prediction_all,-47.377625,-0.3746595,101.02362,-6.349548,-94.86135,0.002771507
caltech,224,224,same_prediction_all,-47.09508,-0.33117947,129.17857,-2.030746,-94.8616,0.05774147
caltech,225,225,same_prediction_all,-47.304546,-0.34117544,108.39499,-3.3824635,-94.8624,0.04369281
caltech,226,226,same_prediction_all,-47.374367,-0.31069627,101.38953,0.04322002,-94.86213,0.079567514
caltech,227,227,same_prediction_all,-47.413532,-0.39790535,97.14254,-8.632309,-94.86281,-0.025421454
caltech,228,228,same_prediction_all,-47.132843,-0.26783875,125.50734,4.3666954,-94.86164,0.13336682
caltech,229,229,same_prediction_all,-47.384384,-0.2963566,100.2463,1.4580336,-94.86254,0.09672453
caltech,230,230,same_prediction_all,-47.284676,-0.33683124,110.34677,-2.6280596,-94.86155,0.049098276
caltech,231,231,same_prediction_all,-47.059654,-0.33705902,132.81589,-2.6019597,-94.86106,0.050952367
caltech,232,232,same_prediction_all,-46.945213,-0.28598353,144.45752,2.6392307,-94.861916,0.11339295
caltech,233,233,same_prediction_all,-47.205738,-0.3482529,118.20441,-3.816795,-94.86235,0.036174618
caltech,234,234,same_prediction_all,-47.170643,-0.3622728,121.55566,-5.093504,-94.860916,0.019749444
caltech,235,235,same_prediction_all,-47.14706,-0.29219478,124.3139,1.8029145,-94.861786,0.10399565
caltech,236,236,same_prediction_all,-47.254982,-0.36069673,113.14493,-4.8478293,-94.86117,0.020759886
caltech,237,237,same_prediction_all,-47.21775,-0.30282426,116.87628,0.7328692,-94.861336,0.09055357
caltech,238,238,same_prediction_all,-47.472767,-0.37574336,91.33292,-6.3926506,-94.86148,0.0005003195
caltech,239,239,same_prediction_all,-47.247215,-0.3790208,113.85671,-6.7217236,-94.862114,-0.0011328135
caltech,240,240,same_prediction_all,-47.296825,-0.3520134,109.146484,-4.07244,-94.86121,0.030764323
caltech,241,241,same_prediction_all,-47.313572,-0.26801112,107.298035,4.2936807,-94.86175,0.13137595
caltech,242,242,same_prediction_all,-47.24648,-0.31323946,113.956505,-0.36566064,-94.86198,0.07788049
caltech,243,243,same_prediction_all,-47.10975,-0.32215947,127.69924,-1.0136479,-94.86405,0.068472095
caltech,244,244,same_prediction_all,-47.51695,-0.32667935,86.86325,-1.6838431,-94.86227,0.059034668
caltech,245,245,same_prediction_all,-47.35013,-0.36906904,103.7172,-5.768261,-94.86176,0.009839525
caltech,246,246,same_prediction_all,-47.132973,-0.3664511,125.32082,-5.459046,-94.86244,0.015137891
caltech,247,247,same_prediction_all,-47.49233,-0.40053585,89.41006,-9.008905,-94.86186,-0.029428123
caltech,248,248,same_prediction_all,-47.243156,-0.3521879,114.52222,-3.990067,-94.861694,0.031095093
caltech,249,249,same_prediction_all,-47.280518,-0.34448308,110.760544,-3.2821941,-94.861435,0.039972365
caltech,250,250,same_prediction_all,-47.38112,-0.3637006,100.577835,-5.2880464,-94.86166,0.015893236
caltech,251,251,same_prediction_all,-47.259075,-0.30992866,112.79601,-0.082424544,-94.86199,0.08164411
caltech,252,252,same_prediction_all,-47.220737,-0.2709626,116.62771,3.9869251,-94.86234,0.12880293
caltech,253,253,same_prediction_all,-47.34266,-0.28459778,104.38209,2.5790386,-94.86203,0.11120696
caltech,254,254,same_prediction_all,-47.38388,-0.35272312,100.28649,-4.17413,-94.86202,0.029074794
caltech,255,255,same_prediction_all,-47.20076,-0.3442572,118.70192,-3.3108108,-94.86176,0.040995914
caltech,256,256,same_prediction_all,-47.23119,-0.34688437,115.49526,-3.5407188,-94.86123,0.03754157
caltech,257,257,same_prediction_all,-47.441864,-0.31886894,94.93565,-1.0486463,-94.8616,0.06901522
caltech,258,258,same_prediction_all,-47.398308,-0.29250708,98.754196,1.7484248,-94.86135,0.10114996
caltech,259,259,same_prediction_all,-47.36849,-0.36325768,101.82463,-5.206962,-94.86119,0.016535938
caltech,260,260,same_prediction_all,-47.16935,-0.36325756,121.5649,-5.135324,-94.86297,0.01844524
caltech,261,261,same_prediction_all,-47.375134,-0.36571977,101.221825,-5.3095927,-94.861786,0.01347796
caltech,262,262,same_prediction_all,-47.384743,-0.28433353,100.11425,2.5653956,-94.861374,0.111131445
caltech,263,263,same_prediction_all,-47.173252,-0.30786416,121.742836,0.11858136,-94.86137,0.084923096
caltech,264,264,same_prediction_all,-47.04323,-0.37802878,134.3409,-6.541959,-94.86156,0.0020669296
caltech,265,265,same_prediction_all,-47.40787,-0.3829361,97.6833,-7.198889,-94.86284,-0.0074197818
