dataset,sample_index,stream_step,label,clip_pred,clip_correct,clip_confidence,clip_entropy,clip_margin,tda_pred,tda_correct,tda_order_rank,tda_confidence,tda_entropy,freetta_pred,freetta_correct,freetta_order_rank,freetta_confidence,freetta_entropy,edgefreetta_pred,edgefreetta_correct,edgefreetta_confidence,edgefreetta_entropy,edgefreetta_updated,edgefreetta_update_weight,edgefreetta_adapter_norm,edgefreetta_residual_norm
caltech,738,10,8,8,1,0.011385991238057613,4.604750156402588,0.07788553833961487,8,1,648,0.9995480179786682,0.005169564392417669,8,1,738,0.011388124898076057,4.6047468185424805,8,1,0.011385968886315823,4.604750156402588,0.0,1.0018912366405175e-09,0.0,0.0
caltech,1946,11,73,73,1,0.011029516346752644,4.604862689971924,0.020645499229431152,73,1,1202,0.9131436944007874,0.3945380747318268,73,1,1946,0.011030078865587711,4.604861259460449,73,1,0.011029725894331932,4.604862689971924,0.0,1.001384863918986e-09,0.0,0.0
caltech,1809,12,62,62,1,0.011653882451355457,4.604815483093262,0.09595191478729248,62,1,2290,0.9999773502349854,0.00032311558607034385,62,1,1809,0.011653074994683266,4.604813575744629,62,1,0.011653988622128963,4.604815483093262,0.0,1.0015969165166894e-09,0.0,0.0
caltech,1064,13,24,24,1,0.011399087496101856,4.604771614074707,0.02746659517288208,24,1,514,0.9563236236572266,0.18913014233112335,24,1,1064,0.011405604891479015,4.604766845703125,24,1,0.011399256996810436,4.604771614074707,0.0,1.0017956464380973e-09,0.0,0.0
caltech,840,14,13,13,1,0.011365100741386414,4.604623794555664,0.03947931528091431,13,1,1145,0.9838915467262268,0.10042191296815872,13,1,840,0.011366100050508976,4.604621887207031,13,1,0.011365014128386974,4.604623794555664,0.0,1.0024627794535945e-09,0.0,0.0
caltech,2155,15,85,85,1,0.01156475767493248,4.604743957519531,0.0749000608921051,85,1,1774,0.9998152852058411,0.002120936755090952,85,1,2155,0.011563670821487904,4.604743957519531,85,1,0.011565132066607475,4.604743957519531,0.0,1.0019198803945528e-09,0.0,0.0
caltech,954,16,18,18,1,0.010960698127746582,4.60498046875,0.03526964783668518,18,1,1900,0.9902623891830444,0.07441967725753784,18,1,954,0.010962311178445816,4.604978561401367,18,1,0.010960294865071774,4.60498046875,0.0,1.0008540662909127e-09,0.0,0.0
caltech,1706,17,57,57,1,0.011241031810641289,4.604707717895508,0.029301196336746216,57,1,2029,0.957686722278595,0.2197147011756897,57,1,1706,0.0112407011911273,4.604706764221191,57,1,0.011241481639444828,4.604707717895508,0.0,1.0020843044244998e-09,0.0,0.0
caltech,1397,18,41,40,0,0.010966705158352852,4.604832649230957,0.013631969690322876,40,0,500,0.7338628768920898,0.8852564096450806,40,0,1397,0.010963693261146545,4.604831695556641,40,0,0.010966457426548004,4.604832649230957,0.0,1.0015205331725952e-09,0.0,0.0
caltech,1881,19,68,68,1,0.011470857076346874,4.604882717132568,0.06933653354644775,68,1,687,0.9999492168426514,0.0006010746583342552,68,1,1881,0.011465765535831451,4.604881286621094,68,1,0.011470738798379898,4.604882717132568,0.0,1.0012951578985962e-09,0.0,0.0
caltech,2120,20,83,83,1,0.011304988525807858,4.604886531829834,0.03990355134010315,83,1,1902,0.9981617331504822,0.01439056359231472,83,1,2120,0.01130630448460579,4.60488224029541,83,1,0.011304951272904873,4.604886531829834,0.0,1.001278060464017e-09,0.0,0.0
caltech,1750,21,59,94,0,0.010919696651399136,4.6048994064331055,0.01556345820426941,94,0,1254,0.7620037198066711,0.7274407148361206,94,0,1750,0.01091423537582159,4.604897499084473,94,0,0.01091943122446537,4.604898929595947,0.0,1.001218774554502e-09,0.0,0.0
caltech,1216,22,32,32,1,0.011454259045422077,4.604728698730469,0.06313341856002808,32,1,1998,0.9995514750480652,0.00447290763258934,32,1,1216,0.011456945911049843,4.604724407196045,32,1,0.0114546874538064,4.604728698730469,0.0,1.0019887142220796e-09,0.0,0.0
caltech,1287,23,36,36,1,0.01167912594974041,4.604532241821289,0.07586374878883362,36,1,244,0.9994434714317322,0.005690781865268946,36,1,1287,0.011674516834318638,4.6045331954956055,36,1,0.011679334565997124,4.604532241821289,0.0,1.002875782418755e-09,0.0,0.0
caltech,171,24,1,1,1,0.011529073119163513,4.604619026184082,0.037595659494400024,1,1,135,0.9962621331214905,0.02555672638118267,1,1,171,0.011529375799000263,4.6046142578125,1,1,0.011528988368809223,4.604619026184082,0.0,1.00248376266876e-09,0.0,0.0
caltech,501,25,4,4,1,0.010986651293933392,4.604928016662598,0.04323813319206238,4,1,115,0.9920594692230225,0.06858418136835098,4,1,501,0.010987062007188797,4.604926109313965,4,1,0.010986482724547386,4.604928016662598,0.0,1.0010907658397628e-09,0.0,0.0
caltech,1464,26,46,46,1,0.011223132722079754,4.604926586151123,0.062163397669792175,46,1,1366,0.9988045692443848,0.012154780328273773,46,1,1464,0.011216137558221817,4.604925632476807,46,1,0.011223564855754375,4.604926109313965,0.0,1.0010965389994908e-09,0.0,0.0
caltech,1959,27,73,73,1,0.011554401367902756,4.604796886444092,0.0722072422504425,73,1,2112,0.9999579191207886,0.0005093059153296053,73,1,1959,0.011555028147995472,4.604794979095459,73,1,0.011554774828255177,4.60479736328125,0.0,1.0016809603996535e-09,0.0,0.0
caltech,2178,28,86,86,1,0.011189141310751438,4.604702949523926,0.03174108266830444,86,1,485,0.934761106967926,0.34692150354385376,86,1,2178,0.011186463758349419,4.604701995849609,86,1,0.011189176701009274,4.604702949523926,0.0,1.0021052876396652e-09,0.0,0.0
caltech,951,29,18,18,1,0.011000883765518665,4.604935646057129,0.0345359742641449,18,1,0,0.9969295859336853,0.027854828163981438,18,1,951,0.0110024968162179,4.604931831359863,18,1,0.011000416241586208,4.604935169219971,0.0,1.0010564599483018e-09,0.0,0.0
caltech,178,30,1,1,1,0.011435862630605698,4.604610443115234,0.022909998893737793,1,1,2062,0.9827467203140259,0.09340111166238785,1,1,178,0.01143618393689394,4.604607582092285,1,1,0.01143600419163704,4.604609966278076,0.0,1.0025220653631095e-09,0.0,0.0
caltech,1093,31,25,25,1,0.011454586870968342,4.604574203491211,0.029054880142211914,25,1,179,0.9758198261260986,0.12529341876506805,25,1,1093,0.011455106548964977,4.60457181930542,25,1,0.011454153805971146,4.604574203491211,0.0,1.0026846020139146e-09,0.0,0.0
caltech,2141,32,84,84,1,0.011310165748000145,4.604724884033203,0.04158434271812439,84,1,2301,0.9908052682876587,0.06363233178853989,84,1,2141,0.011312245391309261,4.604722023010254,84,1,0.011310531757771969,4.604725360870361,0.0,1.0020058116566588e-09,0.0,0.0
caltech,248,33,2,2,1,0.011199822649359703,4.604866981506348,0.05930499732494354,2,1,2014,0.999215841293335,0.00831279344856739,2,1,248,0.01119889784604311,4.604864120483398,2,1,0.011199736967682838,4.604867935180664,0.0,1.0013657680829624e-09,0.0,0.0
caltech,1987,34,74,74,1,0.011424420401453972,4.604787826538086,0.06935709714889526,74,1,890,0.9996864795684814,0.0034677202347666025,74,1,1987,0.011425121687352657,4.604782581329346,74,1,0.011423927731812,4.604787826538086,0.0,1.001721150473145e-09,0.0,0.0
caltech,1238,35,33,61,0,0.010695260018110275,4.604859352111816,0.0016248822212219238,61,0,703,0.36300575733184814,1.9622958898544312,61,0,1238,0.010691622272133827,4.604860305786133,61,0,0.010695216245949268,4.604859828948975,0.0,1.0014001849967258e-09,0.0,0.0
caltech,1811,36,63,63,1,0.012276988476514816,4.604519844055176,0.13999861478805542,63,1,984,1.0,1.0486794508324238e-06,63,1,1811,0.01227481383830309,4.604517459869385,63,1,0.012277862057089806,4.604519844055176,0.0,1.0029312935699863e-09,0.0,0.0
caltech,919,37,17,17,1,0.01107142772525549,4.604893684387207,0.03382372856140137,17,1,2214,0.9343426823616028,0.33636629581451416,17,1,919,0.011071370914578438,4.604891777038574,17,1,0.011071581393480301,4.604893684387207,0.0,1.0012455309293955e-09,0.0,0.0
caltech,1186,38,30,30,1,0.011497609317302704,4.604806423187256,0.07776853442192078,30,1,1059,0.9997674822807312,0.002680908888578415,30,1,1186,0.011496386490762234,4.604803085327148,30,1,0.01149785052984953,4.604806423187256,0.0,1.0016389939693227e-09,0.0,0.0
caltech,2197,39,87,87,1,0.011356483213603497,4.605027198791504,0.10541439056396484,87,1,663,0.9999266862869263,0.0010753931710496545,87,1,2197,0.011355891823768616,4.605025291442871,87,1,0.011356666684150696,4.605026721954346,0.0,1.000644123116956e-09,0.0,0.0
caltech,390,40,2,2,1,0.0110675860196352,4.604835033416748,0.03919687867164612,2,1,292,0.9939199686050415,0.05199499428272247,2,1,390,0.011066675186157227,4.604833126068115,2,1,0.011067419312894344,4.604835510253906,0.0,1.0015090978754415e-09,0.0,0.0
caltech,538,41,4,4,1,0.011130672879517078,4.6048688888549805,0.0387093722820282,4,1,22,0.9837561845779419,0.10325276106595993,4,1,538,0.011131096631288528,4.604866981506348,4,1,0.011130512692034245,4.604869365692139,0.0,1.001356331187253e-09,0.0,0.0
caltech,1198,42,31,31,1,0.011726937256753445,4.604926586151123,0.12259963154792786,31,1,2426,0.9999994039535522,1.0864190699066967e-05,31,1,1198,0.011728323064744473,4.60492467880249,31,1,0.011726899072527885,4.604926586151123,0.0,1.0010965389994908e-09,0.0,0.0
caltech,964,43,19,19,1,0.011659439653158188,4.604877471923828,0.10016137361526489,19,1,1048,0.9999934434890747,9.768796007847413e-05,19,1,964,0.011657285504043102,4.604876518249512,19,1,0.011659856885671616,4.604877471923828,0.0,1.0013180284929035e-09,0.0,0.0
caltech,458,44,4,4,1,0.010990687645971775,4.604915618896484,0.05222313106060028,4,1,506,0.995627760887146,0.0421978160738945,4,1,458,0.010991089977324009,4.604912757873535,4,1,0.010990451090037823,4.604915618896484,0.0,1.001146276990994e-09,0.0,0.0
caltech,70,45,0,24,0,0.010538537986576557,4.605062484741211,0.005808889865875244,0,1,2228,0.3492157459259033,2.322265386581421,24,0,70,0.010544500313699245,4.60506010055542,24,0,0.010538657195866108,4.605062484741211,0.0,1.0004838069122002e-09,0.0,0.0
caltech,512,46,4,4,1,0.010953850112855434,4.604938507080078,0.05074068903923035,4,1,1638,0.9938503503799438,0.05725369229912758,4,1,512,0.010954257100820541,4.604936599731445,4,1,0.01095350831747055,4.604938507080078,0.0,1.0010430262497039e-09,0.0,0.0
caltech,890,47,15,15,1,0.011234461329877377,4.604719638824463,0.04422658681869507,15,1,1358,0.9921196699142456,0.05880211666226387,15,1,890,0.011236762627959251,4.6047163009643555,15,1,0.011234399862587452,4.604719638824463,0.0,1.0020287932732685e-09,0.0,0.0
caltech,993,48,21,97,0,0.011524752713739872,4.604781150817871,0.0042237937450408936,97,0,2341,0.7206776142120361,0.5936455130577087,97,0,993,0.011521554552018642,4.604780197143555,97,0,0.011524492874741554,4.604781150817871,0.0,1.0017516816063221e-09,0.0,0.0
caltech,721,49,7,7,1,0.011317547410726547,4.604849815368652,0.06473670899868011,7,1,2088,0.9985740184783936,0.014059299603104591,7,1,721,0.011318276636302471,4.6048479080200195,7,1,0.01131765078753233,4.6048502922058105,0.0,1.001442262449359e-09,0.0,0.0
caltech,359,50,2,2,1,0.011035430245101452,4.604877471923828,0.045035138726234436,2,1,619,0.9861553311347961,0.10965230315923691,2,1,359,0.011034518480300903,4.604874610900879,2,1,0.011035274714231491,4.604876518249512,0.0,1.0013180284929035e-09,0.0,0.0
caltech,1976,51,74,74,1,0.011707423254847527,4.604681968688965,0.10239945352077484,74,1,2005,0.9999979734420776,3.2131294574355707e-05,74,1,1976,0.011708163656294346,4.604677200317383,74,1,0.011706874705851078,4.604681968688965,0.0,1.0021989904629436e-09,0.0,0.0
caltech,1504,52,47,47,1,0.011600272729992867,4.604803085327148,0.09424617886543274,47,1,10,0.9999955892562866,7.09397136233747e-05,47,1,1504,0.011604598723351955,4.604799747467041,47,1,0.011599781922996044,4.604803085327148,0.0,1.0016524276679206e-09,0.0,0.0
caltech,2021,53,77,77,1,0.011368061415851116,4.604876518249512,0.07022377848625183,77,1,526,0.9991126656532288,0.008726042695343494,77,1,2021,0.011366833001375198,4.604875087738037,77,1,0.011367971077561378,4.604876518249512,0.0,1.0013219142734897e-09,0.0,0.0
caltech,983,54,20,20,1,0.011250864714384079,4.604795932769775,0.057864218950271606,20,1,1197,0.9993385672569275,0.007257097866386175,20,1,983,0.01125544123351574,4.604793071746826,20,1,0.011251043528318405,4.604795932769775,0.0,1.0016848461802397e-09,0.0,0.0
caltech,1038,55,22,22,1,0.011606495827436447,4.604730606079102,0.053449541330337524,22,1,94,0.9987824559211731,0.010492471978068352,22,1,1038,0.011604299768805504,4.604728698730469,22,1,0.011606247164309025,4.604730606079102,0.0,1.0019810536832097e-09,0.0,0.0
caltech,2284,56,91,91,1,0.011054807342588902,4.604847431182861,0.019680559635162354,91,1,1870,0.9457564353942871,0.23431748151779175,91,1,2284,0.011042948812246323,4.604846000671387,91,1,0.011055122129619122,4.604847431182861,0.0,1.0014536977465127e-09,0.0,0.0
caltech,1515,57,48,48,1,0.011577547527849674,4.60476016998291,0.08609682321548462,48,1,869,0.9998701810836792,0.001524824183434248,48,1,1515,0.011578301899135113,4.604754447937012,48,1,0.011577659286558628,4.604759693145752,0.0,1.0018472718087423e-09,0.0,0.0
caltech,106,58,0,0,1,0.010647113434970379,4.6049909591674805,0.02841171622276306,0,1,478,0.8139727711677551,1.1761479377746582,0,1,106,0.010659894905984402,4.604986190795898,0,1,0.010647342540323734,4.6049909591674805,0.0,1.0008063267008538e-09,0.0,0.0
caltech,683,59,4,4,1,0.010939870029687881,4.604869842529297,0.03523698449134827,4,1,282,0.9808074831962585,0.1440546214580536,4,1,683,0.010940269567072392,4.604867935180664,4,1,0.010939608328044415,4.604870319366455,0.0,1.001352445406667e-09,0.0,0.0
caltech,1546,60,49,49,1,0.011366957798600197,4.604802131652832,0.06673213839530945,49,1,377,0.9990441203117371,0.009697768837213516,49,1,1546,0.011367898434400558,4.604801177978516,49,1,0.011366890743374825,4.60480260848999,0.0,1.0016580898053462e-09,0.0,0.0
caltech,396,61,2,2,1,0.01118574570864439,4.604921340942383,0.06721889972686768,2,1,1650,0.9985702037811279,0.014941127970814705,2,1,396,0.011184845119714737,4.604920387268066,2,1,0.011185717768967152,4.604921817779541,0.0,1.0011214079952424e-09,0.0,0.0
caltech,1541,62,49,49,1,0.011301960796117783,4.604893684387207,0.0660521388053894,49,1,1126,0.999651312828064,0.0038860065396875143,49,1,1541,0.011302881874144077,4.604891300201416,49,1,0.011301913298666477,4.604893207550049,0.0,1.0012455309293955e-09,0.0,0.0
caltech,79,63,0,0,1,0.01082889549434185,4.604928970336914,0.032368943095207214,0,1,1480,0.9635996222496033,0.2629616856575012,0,1,79,0.010841898620128632,4.604923248291016,0,1,0.010829110629856586,4.604928970336914,0.0,1.001086991081479e-09,0.0,0.0
caltech,381,64,2,2,1,0.011253812350332737,4.604889392852783,0.0627962052822113,2,1,32,0.9994055032730103,0.006452793255448341,2,1,381,0.011252903379499912,4.60488748550415,2,1,0.011253643780946732,4.604889392852783,0.0,1.001264626765419e-09,0.0,0.0
caltech,338,65,2,2,1,0.011130036786198616,4.604841232299805,0.045135676860809326,2,1,1930,0.9965750575065613,0.031102880835533142,2,1,338,0.011129108257591724,4.604837894439697,2,1,0.011130004189908504,4.604841232299805,0.0,1.0014804541214062e-09,0.0,0.0
caltech,481,66,4,4,1,0.011101667769253254,4.60486364364624,0.04277053475379944,4,1,215,0.9949472546577454,0.043555572628974915,4,1,481,0.011102095246315002,4.604862213134766,4,1,0.011101414449512959,4.604864120483398,0.0,1.0013810891607022e-09,0.0,0.0
caltech,2344,67,93,93,1,0.011150582693517208,4.604793548583984,0.043246686458587646,93,1,2441,0.9805785417556763,0.13863295316696167,93,1,2344,0.01115401927381754,4.60479211807251,93,1,0.011150564067065716,4.604793548583984,0.0,1.0016962814773933e-09,0.0,0.0
caltech,2373,68,93,93,1,0.011488482356071472,4.604822635650635,0.0620538592338562,93,1,1616,0.9988873600959778,0.009885457344353199,93,1,2373,0.01149202324450016,4.604819297790527,93,1,0.01148860901594162,4.604822158813477,0.0,1.0015644980043703e-09,0.0,0.0
caltech,1825,69,64,5,0,0.010712936520576477,4.604865074157715,0.00949627161026001,5,0,1500,0.46819841861724854,1.9223883152008057,5,0,1825,0.010715590789914131,4.604863166809082,5,0,0.010712848044931889,4.604865550994873,0.0,1.0013735396441348e-09,0.0,0.0
caltech,63,70,0,0,1,0.010730605572462082,4.605010032653809,0.03122943639755249,0,1,1513,0.9328514337539673,0.48304855823516846,0,1,63,0.010743494145572186,4.605005264282227,0,1,0.01073092594742775,4.605010032653809,0.0,1.0007205064610503e-09,0.0,0.0
caltech,820,71,12,12,1,0.011436927132308483,4.604785919189453,0.07202628254890442,12,1,1866,0.999627947807312,0.0041435882449150085,12,1,820,0.011445685289800167,4.604781150817871,12,1,0.011436604894697666,4.604786396026611,0.0,1.0017306983911567e-09,0.0,0.0
caltech,2430,72,97,97,1,0.011383270844817162,4.604804992675781,0.01680171489715576,97,1,1660,0.8935880661010742,0.35287320613861084,97,1,2430,0.011380089446902275,4.604803085327148,97,1,0.01138301845639944,4.604805946350098,0.0,1.0016447671290507e-09,0.0,0.0
caltech,387,73,2,2,1,0.010987486690282822,4.604903221130371,0.03447648882865906,2,1,1213,0.9859254956245422,0.10765586793422699,2,1,387,0.01098656840622425,4.604900360107422,2,1,0.010987470857799053,4.604903221130371,0.0,1.0012015660976203e-09,0.0,0.0
caltech,2424,74,97,97,1,0.011733755469322205,4.604696273803711,0.01734691858291626,97,1,2148,0.9516285061836243,0.19412477314472198,97,1,2424,0.011730515398085117,4.604694843292236,97,1,0.01173360925167799,4.604696750640869,0.0,1.0021339313937005e-09,0.0,0.0
caltech,83,75,0,0,1,0.010590714402496815,4.6049933433532715,0.0069703757762908936,0,1,1300,0.5044152140617371,2.101933002471924,0,1,83,0.010603434406220913,4.604990005493164,0,1,0.010590944439172745,4.6049933433532715,0.0,1.0007968898051445e-09,0.0,0.0
caltech,2099,76,81,81,1,0.011203404515981674,4.604723930358887,0.045378684997558594,81,1,412,0.9841309189796448,0.11658086627721786,81,1,2099,0.0112024936825037,4.604722499847412,81,1,0.011203278787434101,4.604723930358887,0.0,1.002009697437245e-09,0.0,0.0
caltech,644,77,4,4,1,0.010908332653343678,4.604846954345703,0.03114853799343109,4,1,1519,0.9636420607566833,0.2524542212486267,4,1,644,0.010908739641308784,4.604846000671387,4,1,0.010907991789281368,4.6048479080200195,0.0,1.0014555851256546e-09,0.0,0.0
caltech,1665,78,55,55,1,0.011276740580797195,4.604869842529297,0.056763291358947754,55,1,1307,0.9981632828712463,0.01690106838941574,55,1,1665,0.011278897523880005,4.604866981506348,55,1,0.011276609264314175,4.604869842529297,0.0,1.001352445406667e-09,0.0,0.0
caltech,1807,79,62,62,1,0.011692071333527565,4.604856491088867,0.08642402291297913,62,1,2333,0.9999799728393555,0.00026080943644046783,62,1,1807,0.011691272258758545,4.604855537414551,62,1,0.011692321859300137,4.604856491088867,0.0,1.0014116202938794e-09,0.0,0.0
caltech,1586,80,52,52,1,0.011727959848940372,4.604831695556641,0.08695489168167114,52,1,2107,0.999940037727356,0.000681402045302093,52,1,1586,0.011723116040229797,4.604830741882324,52,1,0.0117275295779109,4.604831218719482,0.0,1.0015243079308789e-09,0.0,0.0
caltech,49,81,0,0,1,0.010584431700408459,4.604978084564209,0.006164580583572388,0,1,1079,0.5037459135055542,2.133373737335205,0,1,49,0.010597131215035915,4.604973316192627,0,1,0.010584610514342785,4.604977607727051,0.0,1.0008656126103688e-09,0.0,0.0
caltech,276,82,2,2,1,0.011024107225239277,4.604798316955566,0.04582908749580383,2,1,560,0.9835520386695862,0.1318124234676361,2,1,276,0.011023180559277534,4.604794979095459,2,1,0.011024107225239277,4.604798316955566,0.0,1.001675298262228e-09,0.0,0.0
caltech,1880,83,67,67,1,0.011853897012770176,4.604598045349121,0.10156282782554626,67,1,2207,0.9999595880508423,0.0005285218358039856,67,1,1880,0.011840933933854103,4.604598522186279,67,1,0.011854187585413456,4.604598045349121,0.0,1.0025774654920383e-09,0.0,0.0
caltech,2341,84,93,93,1,0.011420292779803276,4.604836463928223,0.07601854205131531,93,1,2035,0.9997361302375793,0.003125461284071207,93,1,2341,0.011423814110457897,4.604834079742432,93,1,0.011420542374253273,4.604836463928223,0.0,1.0015033247157135e-09,0.0,0.0
caltech,2315,85,93,93,1,0.01138581708073616,4.604775905609131,0.06929849088191986,93,1,1522,0.998869001865387,0.01115022599697113,93,1,2315,0.011389309540390968,4.604771614074707,93,1,0.011385811492800713,4.604775428771973,0.0,1.0017765506020737e-09,0.0,0.0
caltech,1503,86,47,47,1,0.011567114852368832,4.604804039001465,0.09080445766448975,47,1,614,0.9999871253967285,0.00019735321984626353,47,1,1503,0.011571420356631279,4.604799747467041,47,1,0.01156680565327406,4.604803562164307,0.0,1.0016485418873344e-09,0.0,0.0
caltech,2206,87,87,87,1,0.011556703597307205,4.60495662689209,0.11300978064537048,87,1,2131,0.9999856948852539,0.00023027387214824557,87,1,2206,0.011556115001440048,4.604954242706299,87,1,0.01155705563724041,4.604956150054932,0.0,1.000960980768184e-09,0.0,0.0
caltech,1525,88,49,49,1,0.011381683871150017,4.604855060577393,0.07171192765235901,49,1,317,0.9996392726898193,0.004012402147054672,49,1,1525,0.01138261053711176,4.604852676391602,49,1,0.01138159167021513,4.604855060577393,0.0,1.0014192808327493e-09,0.0,0.0
caltech,1202,89,31,31,1,0.011445671319961548,4.604983806610107,0.09935851395130157,31,1,1996,0.9999618530273438,0.0005689466488547623,31,1,1202,0.011446991935372353,4.604981422424316,31,1,0.01144553255289793,4.604983806610107,0.0,1.0008387452131728e-09,0.0,0.0
caltech,2255,90,90,90,1,0.011804847978055477,4.604736328125,0.10396263003349304,90,1,2416,0.9999982118606567,2.8785716494894587e-05,90,1,2255,0.011809286661446095,4.604732513427734,90,1,0.01180522982031107,4.604736804962158,0.0,1.0019542973083162e-09,0.0,0.0
caltech,2015,91,76,76,1,0.01132289133965969,4.604814529418945,0.04581359028816223,76,1,1567,0.9955955147743225,0.032297104597091675,76,1,2015,0.01132236048579216,4.604813575744629,76,1,0.01132301613688469,4.604814529418945,0.0,1.0016026896764174e-09,0.0,0.0
caltech,1434,92,44,44,1,0.011802323162555695,4.604434013366699,0.06194904446601868,44,1,1701,0.9988654851913452,0.009745178744196892,44,1,1434,0.011801153421401978,4.604431629180908,44,1,0.011802335269749165,4.604434013366699,0.0,1.0033177622048584e-09,0.0,0.0
caltech,26,93,0,0,1,0.010723005048930645,4.604921340942383,0.021108612418174744,0,1,765,0.769195020198822,1.2056002616882324,0,1,26,0.010735880583524704,4.604915618896484,0,1,0.010723157785832882,4.604921340942383,0.0,1.0011214079952424e-09,0.0,0.0
caltech,1838,94,64,98,0,0.010582086630165577,4.605011940002441,0.010915279388427734,98,0,1157,0.42460373044013977,2.356379985809326,98,0,1838,0.010580288246273994,4.605010986328125,98,0,0.010581908747553825,4.605011940002441,0.0,1.0007128459221803e-09,0.0,0.0
caltech,1847,95,65,65,1,0.011165003292262554,4.60476016998291,0.04417245090007782,65,1,878,0.987449049949646,0.09570612013339996,65,1,1847,0.011160735972225666,4.604759216308594,65,1,0.011164754629135132,4.604760646820068,0.0,1.0018472718087423e-09,0.0,0.0
caltech,306,96,2,2,1,0.011099537834525108,4.604846000671387,0.04768584668636322,2,1,1752,0.9951531887054443,0.042449951171875,2,1,306,0.01109862420707941,4.6048431396484375,2,1,0.01109960675239563,4.604846000671387,0.0,1.0014594709062408e-09,0.0,0.0
caltech,606,97,4,4,1,0.01116199791431427,4.604872703552246,0.06007586419582367,4,1,1596,0.9997742772102356,0.0027812491171061993,4,1,606,0.01116242166608572,4.604870319366455,4,1,0.011161901988089085,4.604872703552246,0.0,1.0013391227303714e-09,0.0,0.0
caltech,937,98,18,18,1,0.01096235029399395,4.604953765869141,0.03291819989681244,18,1,1670,0.9948170781135559,0.043855220079422,18,1,937,0.010963959619402885,4.60495138168335,18,1,0.010962015017867088,4.604953765869141,0.0,1.0009743034444796e-09,0.0,0.0
caltech,360,99,2,2,1,0.011030977591872215,4.604809761047363,0.0391259640455246,2,1,1351,0.9816935658454895,0.1389831006526947,2,1,360,0.011030057445168495,4.6048078536987305,2,1,0.011030837893486023,4.6048102378845215,0.0,1.0016237839138853e-09,0.0,0.0
caltech,1138,100,28,28,1,0.011056950315833092,4.604763031005859,0.0003681480884552002,28,1,756,0.5375255942344666,0.7784906625747681,28,1,1138,0.011060772463679314,4.604761123657227,28,1,0.011056853458285332,4.604763031005859,0.0,1.0018339491324468e-09,0.0,0.0
