dataset,sample_index,stream_step,phase,label,shared_clip_entropy,shared_clip_margin,clip_pred,clip_correct,tda_pred,tda_correct,tda_changed_prediction,tda_clip_confidence,tda_final_confidence,tda_fused_confidence_pre_fallback,tda_entropy_scaled,tda_norm_entropy_scaled,tda_positive_cache_size,tda_negative_cache_size,tda_negative_cache_active,tda_fallback_used,tda_negative_gate_open,freetta_pred,freetta_correct,freetta_changed_prediction,freetta_clip_confidence,freetta_final_confidence,freetta_em_weight,freetta_mu_update_norm,freetta_mu_drift,freetta_prior_entropy,freetta_posterior_entropy
pets,10,10,early,0,3.610464096069336,0.0034006834030151367,9,0,9,0,0,0.23044312000274658,0.9899302124977112,0.9899302124977112,2.270643711090088,0.4358698603717988,4,2,1,0,1,9,0,0,0.028463762253522873,0.028572076931595802,0.6969466805458069,0.051090918481349945,1.0781348943710327,3.6101126670837402,3.6103522777557373
pets,11,11,early,0,3.6086463928222656,0.08785673975944519,0,1,0,1,0,0.9996939897537231,1.0,1.0,0.0032628607004880905,0.0006263345636254021,4,2,1,0,0,0,1,0,0.0325104258954525,0.032880593091249466,0.6970733404159546,0.03150411695241928,1.0914183855056763,3.6100964546203613,3.608330249786377
pets,12,12,early,0,3.608912944793701,0.06126418709754944,0,1,0,1,0,0.9965908527374268,0.9999479055404663,0.9999479055404663,0.026567470282316208,0.005099857589205744,4,2,1,0,0,0,1,0,0.03190437704324722,0.03225909546017647,0.6970547437667847,0.03350837901234627,1.1012780666351318,3.610083818435669,3.608616352081299
pets,13,13,early,0,3.609382390975952,0.08098796010017395,0,1,0,1,0,0.9989261031150818,0.9999992847442627,0.9999992847442627,0.010157167911529541,0.0019497569511889164,4,2,1,0,0,0,1,0,0.031733375042676926,0.03208031877875328,0.697022020816803,0.02604679949581623,1.1108711957931519,3.6100783348083496,3.6091370582580566
pets,14,14,early,0,3.610365390777588,0.004996687173843384,9,0,9,0,0,0.3002503514289856,0.9961422085762024,0.9961422085762024,2.1045360565185547,0.40398404761695544,5,3,1,0,1,9,0,0,0.02871719002723694,0.02882753126323223,0.696953535079956,0.034053653478622437,1.1156444549560547,3.610081195831299,3.610238790512085
pets,15,15,early,0,3.6101083755493164,0.05364903807640076,0,1,0,1,0,0.9852738976478577,0.9981707334518433,0.9981707334518433,0.10664387792348862,0.02047122230272873,5,3,1,0,0,0,1,0,0.030224477872252464,0.030542491003870964,0.6969714164733887,0.03239420801401138,1.1218801736831665,3.610079765319824,3.609936475753784
pets,16,16,early,0,3.609779119491577,0.00751650333404541,0,1,0,1,0,0.5165389776229858,0.9964696168899536,0.9964694976806641,1.4967600107192993,0.2873161358146819,5,4,1,0,1,0,1,0,0.029687324538826942,0.02998521737754345,0.6969943642616272,0.019474411383271217,1.128414511680603,3.610079050064087,3.6095821857452393
pets,17,17,early,0,3.6094019412994385,0.05396813154220581,0,1,0,1,0,0.9936184883117676,0.9999918937683105,0.9999918937683105,0.04535341635346413,0.008705983751135566,5,4,1,0,0,0,1,0,0.03131823241710663,0.03165113553404808,0.6970207095146179,0.019879553467035294,1.1343491077423096,3.6100757122039795,3.609161853790283
pets,18,18,early,0,3.6082544326782227,0.07795682549476624,0,1,0,1,0,0.9994639754295349,1.0,1.0,0.005007126368582249,0.0009611615686241442,5,4,1,0,0,0,1,0,0.032989561557769775,0.03335706144571304,0.6971006393432617,0.01917136460542679,1.1402161121368408,3.6100683212280273,3.607921600341797
pets,19,19,early,0,3.609178066253662,0.0672956109046936,0,1,0,1,0,0.9976867437362671,0.9999988079071045,0.9999988079071045,0.019913917407393456,0.0038226500958396044,5,4,1,0,0,0,1,0,0.031536296010017395,0.03187350183725357,0.6970362663269043,0.01605132967233658,1.145160436630249,3.6100645065307617,3.6089158058166504
pets,20,20,early,0,3.610236644744873,0.0011927485466003418,0,1,0,1,0,0.20570389926433563,0.5773888826370239,0.5773876309394836,2.0714640617370605,0.39763558983063624,5,5,1,0,1,0,1,0,0.028792595490813255,0.0290779210627079,0.6969624757766724,0.019601505249738693,1.148559331893921,3.610067129135132,3.6101033687591553
pets,21,21,early,0,3.6093270778656006,0.08367729187011719,0,1,0,1,0,0.9993411898612976,0.9999872446060181,0.9999872446060181,0.006620532833039761,0.0012708690083917179,5,5,1,0,0,0,1,0,0.031794674694538116,0.03213877975940704,0.6970258951187134,0.018955498933792114,1.152492880821228,3.6100642681121826,3.6090779304504395
pets,22,22,early,0,3.608401298522949,0.09169408679008484,0,1,0,1,0,0.9998229146003723,1.0,1.0,0.0019393509719520807,0.0003722753302193997,5,5,1,0,0,0,1,0,0.03283516690135002,0.03319760039448738,0.6970904469490051,0.01946411281824112,1.1562423706054688,3.6100587844848633,3.6080760955810547
pets,23,23,early,0,3.609558582305908,0.06158304214477539,0,1,0,1,0,0.9959080219268799,0.9984795451164246,0.9984795451164246,0.03249979764223099,0.006238619555874882,5,5,1,0,0,0,1,0,0.03114616498351097,0.0314813032746315,0.6970097422599792,0.024690227583050728,1.1583598852157593,3.6100568771362305,3.6093297004699707
pets,24,24,early,0,3.609323501586914,0.07449978590011597,0,1,0,1,0,0.9986244440078735,0.9999734163284302,0.9999734163284302,0.012806713581085205,0.002458360346515746,5,5,1,0,0,0,1,0,0.03148799017071724,0.03182283043861389,0.6970261335372925,0.015813732519745827,1.1608242988586426,3.6100552082061768,3.6090805530548096
pets,25,25,early,0,3.608426094055176,0.07417470216751099,0,1,0,1,0,0.9985058307647705,0.9999808073043823,0.9999808073043823,0.013142166659235954,0.0025227534900198246,5,5,1,0,0,0,1,0,0.03239207714796066,0.03274497389793396,0.6970887184143066,0.017448322847485542,1.163651466369629,3.610051393508911,3.608104705810547
pets,26,26,early,0,3.608917236328125,0.06420978903770447,0,1,0,1,0,0.9981314539909363,0.9999649524688721,0.9999649524688721,0.01475128997117281,0.00283163874131194,5,5,1,0,0,0,1,0,0.03215959668159485,0.03250673785805702,0.6970544457435608,0.015757381916046143,1.1662184000015259,3.610048770904541,3.6086344718933105
pets,27,27,early,0,3.6095962524414062,0.024922579526901245,0,1,0,1,0,0.8357078433036804,0.9945823550224304,0.99458247423172,0.7194284200668335,0.13810055865237122,5,5,1,0,0,0,1,0,0.030149053782224655,0.03045901656150818,0.6970071196556091,0.012873613275587559,1.1682543754577637,3.610048770904541,3.6093740463256836
pets,28,28,early,0,3.6095242500305176,0.07299119234085083,0,1,0,1,0,0.9985735416412354,0.999981164932251,0.999981164932251,0.01287558302283287,0.0024715804364011944,5,5,1,0,0,0,1,0,0.03151896595954895,0.031853049993515015,0.6970121264457703,0.013688894920051098,1.1708167791366577,3.610048294067383,3.6092934608459473
pets,29,29,early,0,3.60870623588562,0.08235535025596619,0,1,0,1,0,0.9994276165962219,0.9999904632568359,0.9999904632568359,0.005481332074850798,0.0010521894890192615,5,5,1,0,0,0,1,0,0.032489366829395294,0.03284049406647682,0.6970691680908203,0.014187064953148365,1.1726343631744385,3.61004638671875,3.6084070205688477
pets,30,30,early,0,3.6084234714508057,0.06549718976020813,0,1,0,1,0,0.9961934089660645,0.999871015548706,0.999871015548706,0.0305818822234869,0.0058704589670119205,5,5,1,0,0,0,1,0,0.03218156844377518,0.03252910077571869,0.697088897228241,0.016317015513777733,1.1750156879425049,3.6100428104400635,3.6081016063690186
pets,31,31,early,0,3.608823776245117,0.0713738203048706,0,1,0,1,0,0.998711347579956,0.9999743700027466,0.9999743700027466,0.011337338015437126,0.0021763008937250253,5,5,1,0,0,0,1,0,0.03217361122369766,0.03251899406313896,0.6970610022544861,0.013070406392216682,1.1767343282699585,3.610041379928589,3.608537435531616
pets,32,32,early,0,3.610222101211548,0.03235727548599243,0,1,0,1,0,0.8905908465385437,0.9229581356048584,0.9229578375816345,0.5331854224205017,0.10234959121399657,5,5,1,0,0,0,1,0,0.029717499390244484,0.030026553198695183,0.6969635486602783,0.015256820246577263,1.1775729656219482,3.610042095184326,3.6100687980651855
pets,33,33,early,0,3.609217882156372,0.037114500999450684,0,1,0,1,0,0.9664182662963867,0.995215654373169,0.995215654373169,0.17854411900043488,0.034273100548022434,5,5,1,0,0,0,1,0,0.031180094927549362,0.03151015192270279,0.6970335245132446,0.014115101657807827,1.1790416240692139,3.6100409030914307,3.6089606285095215
pets,34,34,early,0,3.6093785762786865,0.0028293728828430176,9,0,9,0,0,0.3679703176021576,0.9842682480812073,0.9842682480812073,1.5712567567825317,0.3016164358336338,6,6,1,0,1,0,1,1,0.029950011521577835,0.030173521488904953,0.6970223188400269,0.01306545827537775,1.1801282167434692,3.6100406646728516,3.6091535091400146
pets,35,35,early,0,3.610098361968994,0.054960280656814575,0,1,0,1,0,0.9913265109062195,0.996513307094574,0.996513307094574,0.06489448994398117,0.012457063225125214,6,6,1,0,0,0,1,0,0.03046499192714691,0.030786706134676933,0.696972131729126,0.01506682951003313,1.1813665628433228,3.6100409030914307,3.6099259853363037
pets,36,36,early,0,3.609320640563965,0.044311076402664185,0,1,0,1,0,0.9809300899505615,0.9978212118148804,0.9978212118148804,0.11660850048065186,0.022384018494150282,6,6,1,0,0,0,1,0,0.03109709918498993,0.031424712389707565,0.6970263123512268,0.012626368552446365,1.1826001405715942,3.6100404262542725,3.609074115753174
pets,37,37,early,0,3.608550786972046,0.07710316777229309,0,1,0,1,0,0.9990212917327881,0.9999734163284302,0.9999734163284302,0.008948358707129955,0.0017177154835802235,6,6,1,0,0,0,1,0,0.03241436555981636,0.03276321291923523,0.6970800161361694,0.011894449591636658,1.1839618682861328,3.6100387573242188,3.608245611190796
pets,38,38,early,0,3.608947277069092,0.049776434898376465,0,1,0,1,0,0.9783526659011841,0.9997710585594177,0.9997710585594177,0.14267686009407043,0.02738806743821282,6,6,1,0,0,0,1,0,0.03124542534351349,0.03157545253634453,0.6970523595809937,0.01081099733710289,1.1856821775436401,3.6100380420684814,3.608670711517334
pets,39,39,early,0,3.609498977661133,0.023943811655044556,0,1,0,1,0,0.8921940922737122,0.9981207251548767,0.9981207251548767,0.42199012637138367,0.08100468451365737,6,6,1,0,0,0,1,0,0.03070840612053871,0.0310283862054348,0.6970139145851135,0.008214032277464867,1.1866458654403687,3.6100380420684814,3.6092722415924072
pets,40,40,early,0,3.6089751720428467,0.07690581679344177,0,1,0,1,0,0.9990382194519043,0.9999816417694092,0.9999816417694092,0.009020681492984295,0.0017315984729801312,6,6,1,0,0,0,1,0,0.032035015523433685,0.032377149909734726,0.6970504522323608,0.010082119144499302,1.1878620386123657,3.610036611557007,3.608698844909668
pets,41,41,early,0,3.6087229251861572,0.09846225380897522,0,1,0,1,0,0.9998594522476196,1.0,1.0,0.001612248132005334,0.0003094850877527115,6,6,1,0,0,0,1,0,0.0326085239648819,0.03295905515551567,0.6970680356025696,0.009033209644258022,1.1892539262771606,3.6100356578826904,3.608428716659546
pets,42,42,early,0,3.6093482971191406,0.0002682507038116455,0,1,0,1,0,0.42305871844291687,0.9489730596542358,0.9489730596542358,1.2857422828674316,0.24680944287754475,6,6,1,0,1,0,1,0,0.030042603611946106,0.030354652553796768,0.697024405002594,0.010609430260956287,1.1900804042816162,3.6100351810455322,3.609116554260254
pets,43,43,early,0,3.6092188358306885,0.0345003604888916,0,1,0,1,0,0.9115462899208069,0.9985596537590027,0.9985596537590027,0.43353766202926636,0.08322133467777464,6,6,1,0,0,0,1,0,0.030731212347745895,0.03105207346379757,0.6970334649085999,0.008163639344274998,1.1911063194274902,3.610034942626953,3.60896635055542
pets,44,44,early,0,3.6089107990264893,0.052862584590911865,0,1,0,1,0,0.9923842549324036,0.9999808073043823,0.9999808073043823,0.052837178111076355,0.010142557078960853,6,6,1,0,0,0,1,0,0.03177172318100929,0.032109472900629044,0.697054922580719,0.008968488313257694,1.1922576427459717,3.6100339889526367,3.608631134033203
pets,45,45,early,0,3.6092333793640137,0.021385252475738525,0,1,0,1,0,0.7455030083656311,0.9979744553565979,0.9979744553565979,0.9703901410102844,0.1862748493753196,6,6,1,0,0,0,1,0,0.03038729913532734,0.03070332109928131,0.6970324516296387,0.007556508295238018,1.193292498588562,3.6100339889526367,3.608985662460327
pets,46,46,early,0,3.60868763923645,0.06123250722885132,0,1,0,1,0,0.9972196817398071,0.9999583959579468,0.9999583959579468,0.021572565659880638,0.004141042091328161,6,6,1,0,0,0,1,0,0.03216755390167236,0.03250991180539131,0.6970704793930054,0.008195135742425919,1.1945897340774536,3.6100330352783203,3.6083922386169434
pets,47,47,early,0,3.6102123260498047,0.005866289138793945,0,1,0,1,0,0.38077977299690247,0.6640253067016602,0.6640241742134094,1.9262123107910156,0.36975324964032175,6,6,1,0,1,0,1,0,0.029002638533711433,0.02930031530559063,0.6969642043113708,0.008094508200883865,1.1951918601989746,3.6100339889526367,3.610059976577759
pets,48,48,early,0,3.6080851554870605,0.06386753916740417,0,1,0,1,0,0.9980251789093018,0.9999886751174927,0.9999886751174927,0.015508281998336315,0.002976949961901418,6,6,1,0,0,0,1,0,0.03275900334119797,0.03310805559158325,0.6971124410629272,0.0069104707799851894,1.1962687969207764,3.610032558441162,3.60775089263916
pets,49,49,early,0,3.6091461181640625,0.04883080720901489,0,1,0,1,0,0.9882461428642273,0.999221682548523,0.999221682548523,0.07912444323301315,0.015188626844240934,6,6,1,0,0,0,1,0,0.03128690645098686,0.03161603957414627,0.6970385313034058,0.006989790126681328,1.197017788887024,3.610032796859741,3.608884572982788
pets,50,50,early,0,3.6098172664642334,0.003951132297515869,0,1,0,1,0,0.3365899324417114,0.7143188118934631,0.7143179178237915,1.7369493246078491,0.33342256906798184,6,6,1,0,1,0,1,0,0.029349902644753456,0.02965245395898819,0.6969917416572571,0.008382448926568031,1.1973167657852173,3.610032558441162,3.609619379043579
pets,51,51,early,0,3.608536720275879,0.06463921070098877,0,1,0,1,0,0.9980910420417786,0.9999973773956299,0.9999973773956299,0.015345068648457527,0.0029456197361707025,6,6,1,0,0,0,1,0,0.03238322213292122,0.032727424055337906,0.6970809698104858,0.006050756201148033,1.198374629020691,3.610032081604004,3.6082310676574707
pets,52,52,early,0,3.6084277629852295,0.06379979848861694,0,1,0,1,0,0.9975729584693909,0.999992847442627,0.999992847442627,0.019396111369132996,0.0037232527115234585,6,6,1,0,0,0,1,0,0.03235536068677902,0.0326998233795166,0.6970885992050171,0.007888201624155045,1.1991082429885864,3.6100311279296875,3.6081159114837646
pets,53,53,early,0,3.6097660064697266,0.02814421057701111,0,1,0,1,0,0.929530143737793,0.9923789501190186,0.992378830909729,0.3159962296485901,0.060658231770242384,6,6,1,0,0,0,1,0,0.030482612550258636,0.030801838263869286,0.6969953179359436,0.008521142415702343,1.1999305486679077,3.6100311279296875,3.6095592975616455
pets,54,54,early,0,3.6093592643737793,0.038917213678359985,0,1,0,1,0,0.9735419750213623,0.9986178874969482,0.9986178874969482,0.14661957323551178,0.028144905606196945,6,6,1,0,0,0,1,0,0.031090909615159035,0.031418148428201675,0.6970236301422119,0.0070787714794278145,1.200537085533142,3.6100308895111084,3.6091151237487793
pets,55,55,early,0,3.608154773712158,0.08646920323371887,0,1,0,1,0,0.9993712306022644,0.9999990463256836,0.9999990463256836,0.006417160853743553,0.0012318299835608173,6,6,1,0,0,0,1,0,0.0325889065861702,0.032935187220573425,0.6971076130867004,0.006242758594453335,1.2015595436096191,3.610029935836792,3.6078269481658936
pets,56,56,early,0,3.609077215194702,0.029897868633270264,0,1,0,1,0,0.9333729147911072,0.9962210059165955,0.9962210059165955,0.30918797850608826,0.05935132859544453,6,6,1,0,0,0,1,0,0.031106142327189445,0.031431932002305984,0.6970432996749878,0.006204773206263781,1.201985239982605,3.610029697418213,3.6088132858276367
pets,57,57,early,0,3.6093859672546387,0.09525243937969208,0,1,0,1,0,0.9998602867126465,1.0,1.0,0.001588806277140975,0.00030498521929836963,6,6,1,0,0,0,1,0,0.032069746404886246,0.032414425164461136,0.6970217823982239,0.0101144565269351,1.2026935815811157,3.6100292205810547,3.6091554164886475
pets,58,58,early,0,3.6085848808288574,0.047809869050979614,0,1,0,1,0,0.9868621826171875,0.9983345866203308,0.9983345866203308,0.08464442193508148,0.016248234890353444,6,6,1,0,0,0,1,0,0.03181765601038933,0.03215411305427551,0.6970776319503784,0.007573131006211042,1.2032471895217896,3.6100287437438965,3.6082823276519775
pets,59,59,early,0,3.6091291904449463,0.036040276288986206,0,1,0,1,0,0.9501500725746155,0.9934566617012024,0.9934565424919128,0.2581453025341034,0.04955324185015271,6,6,1,0,0,0,1,0,0.031078672036528587,0.03140772506594658,0.6970397233963013,0.009707221761345863,1.2038586139678955,3.610028028488159,3.6088743209838867
pets,60,60,early,0,3.6084537506103516,0.08178898692131042,0,1,0,1,0,0.9993972778320312,0.9999747276306152,0.9999747276306152,0.005955561529844999,0.0011432219681893573,6,6,1,0,0,0,1,0,0.032478608191013336,0.03282498940825462,0.697086751461029,0.008285284973680973,1.204237699508667,3.610027551651001,3.608142137527466
pets,61,61,early,0,3.6092963218688965,0.06656226515769958,0,1,0,1,0,0.9961590766906738,0.9999545812606812,0.9999545812606812,0.0314641110599041,0.006039810485203443,6,6,1,0,0,0,1,0,0.03146139159798622,0.03179389610886574,0.6970280408859253,0.005953494925051928,1.2048083543777466,3.610027313232422,3.6090457439422607
pets,62,62,early,0,3.608806610107422,0.05092310905456543,0,1,0,1,0,0.9820380210876465,0.9990793466567993,0.9990793466567993,0.12103460729122162,0.023233648292119574,6,6,1,0,0,0,1,0,0.03139124810695648,0.03172292932868004,0.6970621943473816,0.008267147466540337,1.205137014389038,3.6100268363952637,3.6085257530212402
pets,63,63,early,0,3.6092658042907715,0.056148529052734375,0,1,0,1,0,0.9948390126228333,0.9998005032539368,0.9998005032539368,0.03765222802758217,0.007227673497569802,6,6,1,0,0,0,1,0,0.03153948485851288,0.0318724624812603,0.6970301866531372,0.005250256974250078,1.2056334018707275,3.6100265979766846,3.6090142726898193
pets,64,64,early,0,3.6085855960845947,0.09197470545768738,0,1,0,1,0,0.999788224697113,0.999996542930603,0.999996542930603,0.002284398302435875,0.0004385101741207494,6,6,1,0,0,0,1,0,0.03289668262004852,0.03324776142835617,0.6970775723457336,0.0058981506153941154,1.206465721130371,3.6100263595581055,3.608285427093506
pets,65,65,early,0,3.6087491512298584,0.06280934810638428,0,1,0,1,0,0.997200608253479,0.9998791217803955,0.9998791217803955,0.0224844291806221,0.004316082245590368,6,6,1,0,0,0,1,0,0.032041072845458984,0.0323796346783638,0.6970661878585815,0.004937917925417423,1.2071119546890259,3.610025644302368,3.6084601879119873
pets,66,66,early,0,3.6096725463867188,0.0005708932876586914,32,0,32,0,0,0.398886501789093,0.917468786239624,0.917468786239624,1.535825490951538,0.2948150953965041,7,7,1,0,1,0,1,1,0.02958577685058117,0.02987569384276867,0.6970018148422241,0.005216619931161404,1.207435965538025,3.6100263595581055,3.609471559524536
pets,67,67,early,0,3.608701467514038,0.1009325385093689,0,1,0,1,0,0.9998923540115356,1.0,1.0,0.0012588819954544306,0.00024165337648673676,7,7,1,0,0,0,1,0,0.03267909213900566,0.033030107617378235,0.697069525718689,0.00886291079223156,1.207759141921997,3.6100258827209473,3.6084117889404297
pets,68,68,early,0,3.6089587211608887,0.07800334692001343,0,1,0,1,0,0.9987321496009827,0.9995632767677307,0.9995632767677307,0.011845795437693596,0.0022739037296792123,7,7,1,0,0,0,1,0,0.03185049071907997,0.03218722715973854,0.6970515847206116,0.0049341279082000256,1.2084053754806519,3.610025405883789,3.6086909770965576
pets,69,69,early,0,3.6089305877685547,0.05292463302612305,0,1,0,1,0,0.981141984462738,0.99309903383255,0.99309903383255,0.12862038612365723,0.02468980468704677,7,7,1,0,0,0,1,0,0.031184954568743706,0.031513188034296036,0.6970535516738892,0.006888652220368385,1.2088253498077393,3.610025644302368,3.6086556911468506
pets,70,70,early,0,3.609041929244995,0.05703192949295044,0,1,0,1,0,0.9962700605392456,0.9994450211524963,0.9994450211524963,0.026440469548106194,0.005075478690826896,7,7,1,0,0,0,1,0,0.03203246369957924,0.03237143158912659,0.6970458030700684,0.0048827724531292915,1.209456443786621,3.610024929046631,3.6087727546691895
pets,71,71,early,0,3.6093316078186035,0.05275854468345642,0,1,0,1,0,0.9883772730827332,0.9828115105628967,0.9828113317489624,0.08344973623752594,0.016018904553040537,7,7,1,0,0,0,1,0,0.031062839552760124,0.03138875961303711,0.6970255970954895,0.005967041943222284,1.2099297046661377,3.61002516746521,3.609088659286499
pets,72,72,early,0,3.609745979309082,0.04504916071891785,0,1,0,1,0,0.9812330007553101,0.9820550084114075,0.9820550084114075,0.12160220742225647,0.02334260408674858,7,7,1,0,0,0,1,0,0.03055889718234539,0.03088153898715973,0.6969966888427734,0.007983333431184292,1.2103453874588013,3.610024929046631,3.6095354557037354
pets,73,73,early,0,3.6087515354156494,0.055154651403427124,0,1,0,1,0,0.9953023195266724,0.9989050626754761,0.9989050626754761,0.03287668898701668,0.006310967136001494,7,7,1,0,0,0,1,0,0.03218942880630493,0.032529860734939575,0.6970660090446472,0.004859032575041056,1.2108211517333984,3.6100246906280518,3.6084606647491455
pets,74,74,early,0,3.608891725540161,0.07271808385848999,0,1,0,1,0,0.9984731078147888,0.9999051094055176,0.9999051094055176,0.013889537192881107,0.002666217781028968,7,7,1,0,0,0,1,0,0.03190026804804802,0.032237738370895386,0.697056233882904,0.005376406013965607,1.2112255096435547,3.6100246906280518,3.6086113452911377
pets,75,75,early,0,3.6085011959075928,0.03448513150215149,0,1,0,1,0,0.9518028497695923,0.9898900985717773,0.9898900985717773,0.2556763291358948,0.04907930087690234,7,7,1,0,0,0,1,0,0.031388841569423676,0.03171874210238457,0.6970834732055664,0.005470320116728544,1.2116546630859375,3.6100244522094727,3.6082000732421875
pets,76,76,early,0,3.6094493865966797,0.05490198731422424,0,1,0,1,0,0.987662672996521,0.9897576570510864,0.9897575378417969,0.09017656743526459,0.017310178459458644,7,7,1,0,0,0,1,0,0.0309170912951231,0.03124416433274746,0.6970173716545105,0.007975568994879723,1.2116259336471558,3.6100239753723145,3.6092135906219482
pets,77,77,early,0,3.608426570892334,0.06452473998069763,0,1,0,1,0,0.996766209602356,0.9998997449874878,0.9998997449874878,0.02554485760629177,0.0049035581688536105,7,7,1,0,0,0,1,0,0.03224346786737442,0.03258496895432472,0.6970886588096619,0.004745891783386469,1.2121386528015137,3.6100239753723145,3.608118772506714
pets,78,78,early,0,3.609100818634033,0.07113417983055115,0,1,0,1,0,0.9985471367835999,0.9994860887527466,0.9994860887527466,0.013013760559260845,0.002498104819427568,7,7,1,0,0,0,1,0,0.03184322640299797,0.03217929229140282,0.6970416903495789,0.0044249482452869415,1.2125484943389893,3.6100237369537354,3.6088359355926514
pets,79,79,early,0,3.60935115814209,0.05644345283508301,0,1,0,1,0,0.9954947233200073,0.9992165565490723,0.9992165565490723,0.03266086429357529,0.006269537704102676,7,7,1,0,0,0,1,0,0.031545210629701614,0.03187841176986694,0.6970242261886597,0.005392482969909906,1.2128820419311523,3.6100237369537354,3.60910701751709
pets,80,80,early,0,3.608778715133667,0.08499270677566528,0,1,0,1,0,0.9994593262672424,0.9998468160629272,0.9998468160629272,0.005600240081548691,0.0010750149177835206,7,7,1,0,0,0,1,0,0.032236192375421524,0.03257758915424347,0.6970641016960144,0.005510818678885698,1.21296226978302,3.610023260116577,3.608492612838745
pets,81,81,early,0,3.6088531017303467,0.0726974606513977,0,1,0,1,0,0.9989356398582458,0.9995627999305725,0.9995627999305725,0.009638011455535889,0.0018501003424132329,7,7,1,0,0,0,1,0,0.032170265913009644,0.03251202031970024,0.697058916091919,0.006227708421647549,1.2132823467254639,3.610023021697998,3.608569622039795
pets,82,82,early,0,3.609487771987915,0.043191492557525635,0,1,0,1,0,0.9712733030319214,0.9821317195892334,0.9821319580078125,0.17737585306167603,0.03404884171379102,7,7,1,0,0,0,1,0,0.03072582744061947,0.031049329787492752,0.6970146894454956,0.005923114251345396,1.2134292125701904,3.610023260116577,3.609260082244873
