dataset,sample_index,stream_step,category,clip_pc1,clip_pc2,tda_pc1,tda_pc2,freetta_pc1,freetta_pc2
caltech,59,59,same_prediction_all,-18.925608,-1.6435138,174.96736,1.299388,-89.0011,2.0510287
caltech,60,60,same_prediction_all,-18.993778,-1.6757627,168.23312,-1.943331,-85.683044,-1.2554939
caltech,61,61,same_prediction_all,-18.959028,-1.6761223,171.57176,-1.9944819,-100.92506,-1.2947763
caltech,62,62,same_prediction_all,-19.08162,-1.6395508,159.53363,1.7632602,-112.54693,2.4523456
caltech,63,63,same_prediction_all,-19.072775,-1.6576058,160.4212,-0.12134984,-96.5584,0.6006014
caltech,64,64,same_prediction_all,-19.122911,-1.6304083,155.30316,2.5827067,-84.60498,3.3563316
caltech,65,65,same_prediction_all,-18.962372,-1.6569312,171.2402,-0.05729011,-93.3011,0.616013
caltech,66,66,same_prediction_all,-18.752201,-1.6250565,192.33934,3.1738002,-96.2647,3.901482
caltech,67,67,same_prediction_all,-19.068571,-1.6273093,160.68916,2.9236572,-96.560844,3.6661987
caltech,68,68,same_prediction_all,-19.113594,-1.6587206,156.2635,-0.23095241,-86.99599,0.5220009
caltech,69,69,same_prediction_all,-18.846653,-1.6739298,182.8918,-1.7495327,-101.152145,-1.0731543
caltech,70,70,both_wrong,-18.835203,-1.6286561,184.28891,3.2372158,-85.22957,3.5229027
caltech,71,71,same_prediction_all,-19.008757,-1.6549091,166.67729,0.24162103,-95.14664,0.7841832
caltech,72,72,same_prediction_all,-19.146492,-1.6555923,153.17216,0.3176411,-122.725365,0.7086873
caltech,73,73,same_prediction_all,-19.005447,-1.6538587,167.09402,0.40723422,-95.78605,0.88911545
caltech,74,74,same_prediction_all,-19.001966,-1.6416879,167.49452,1.7602794,-95.737816,2.172711
caltech,75,75,same_prediction_all,-18.998083,-1.6652302,167.77568,-0.7495948,-83.166595,-0.19859901
caltech,76,76,same_prediction_all,-18.899187,-1.6435618,177.76305,1.4597961,-102.378426,1.9482124
caltech,77,77,same_prediction_all,-19.068008,-1.6588901,160.94366,-0.03204305,-113.52651,0.41169435
caltech,78,78,same_prediction_all,-18.970833,-1.6417538,170.69878,1.8707098,-90.309326,2.187587
caltech,79,79,same_prediction_all,-19.261364,-1.6373242,141.4611,2.0061705,-105.74801,2.4535365
caltech,80,80,same_prediction_all,-19.055573,-1.6288869,162.05295,2.899425,-96.36309,3.4073024
caltech,81,81,same_prediction_all,-19.099827,-1.6600097,157.72658,-0.20247336,-114.66056,0.20291841
caltech,82,82,same_prediction_all,-19.061113,-1.625623,161.55363,3.2557645,-98.85345,3.7722836
caltech,83,83,same_prediction_all,-19.012543,-1.6679045,166.27495,-1.0543904,-89.278275,-0.588748
caltech,84,84,same_prediction_all,-19.211252,-1.6588863,146.61134,-0.04656437,-114.84183,0.36841393
caltech,85,85,same_prediction_all,-18.940289,-1.6699352,173.49966,-1.2629,-90.40389,-0.7412233
caltech,86,86,same_prediction_all,-18.78268,-1.6525816,189.3608,0.5672608,-97.194786,1.0655355
caltech,87,87,same_prediction_all,-19.06091,-1.6659602,161.4359,-0.8993329,-92.732796,-0.4597818
caltech,88,88,same_prediction_all,-18.836424,-1.6565765,183.92056,0.09550639,-91.59502,0.55426735
caltech,89,89,same_prediction_all,-19.192097,-1.6635827,148.45493,-0.5918765,-82.728294,-0.18587351
caltech,90,90,same_prediction_all,-19.043852,-1.6645057,163.19598,-0.7210509,-94.70187,-0.28984246
caltech,91,91,same_prediction_all,-19.00629,-1.6827227,166.9558,-2.4991097,-88.68074,-2.029595
caltech,92,92,same_prediction_all,-19.044704,-1.6123338,163.24467,4.6737304,-108.63688,5.066579
caltech,93,93,same_prediction_all,-18.952965,-1.6600175,172.38716,-0.13710685,-90.666626,0.21683091
caltech,94,94,same_prediction_all,-19.110943,-1.6398427,156.53949,1.8080235,-88.86707,2.2073677
caltech,95,95,same_prediction_all,-19.039688,-1.6483027,163.85068,1.2256972,-96.28352,1.4494504
caltech,96,96,same_prediction_all,-19.060339,-1.6015025,161.61595,5.644938,-110.32942,6.1023564
caltech,97,97,same_prediction_all,-19.05682,-1.6417303,162.07182,1.7542043,-89.90925,2.0686994
caltech,98,98,same_prediction_all,-19.077677,-1.6740961,159.74176,-1.6829807,-90.50381,-1.31271
caltech,99,99,same_prediction_all,-19.088182,-1.6415998,158.86832,1.6340848,-100.10162,2.0171304
caltech,100,100,same_prediction_all,-18.978542,-1.6687263,169.71307,-1.0769237,-90.59421,-0.70326537
caltech,101,101,same_prediction_all,-18.88709,-1.6488285,178.9939,0.9582025,-82.319084,1.3162715
caltech,102,102,same_prediction_all,-18.937332,-1.6812401,173.79282,-2.3892784,-87.96829,-1.9757794
caltech,103,103,same_prediction_all,-19.07234,-1.632996,160.53412,2.5552113,-93.63456,2.8659432
caltech,104,104,same_prediction_all,-19.063974,-1.6475921,161.20192,1.0181259,-91.03896,1.3788031
caltech,105,105,same_prediction_all,-19.040504,-1.6486651,163.68466,0.9960853,-114.771385,1.3118994
caltech,106,106,same_prediction_all,-18.916977,-1.6191311,175.9348,3.923571,-89.40201,4.2959704
caltech,107,107,same_prediction_all,-18.823872,-1.6614742,185.22057,-0.336416,-81.47563,0.009517341
caltech,108,108,same_prediction_all,-18.961561,-1.6468883,171.42894,1.08139,-92.24223,1.425967
caltech,109,109,same_prediction_all,-19.018291,-1.6647115,165.68982,-0.74417275,-96.80263,-0.35610986
caltech,110,110,same_prediction_all,-18.958284,-1.6322405,171.70193,2.4849439,-101.3995,2.8768713
caltech,111,111,same_prediction_all,-19.119673,-1.6370708,155.77275,2.1712182,-101.350464,2.4240587
caltech,112,112,same_prediction_all,-18.999187,-1.64796,167.84314,1.1237805,-87.794846,1.3894966
caltech,113,113,same_prediction_all,-18.906961,-1.6453487,176.68056,1.0754164,-90.34448,1.390917
caltech,114,114,same_prediction_all,-19.005138,-1.6349573,167.1225,2.306548,-89.05235,2.6376283
caltech,115,115,same_prediction_all,-18.836548,-1.6446891,184.02908,1.386902,-93.577194,1.6891335
caltech,116,116,both_wrong,-19.152555,-1.6594241,152.67094,0.44956,-89.26061,0.19259451
caltech,117,117,same_prediction_all,-19.072063,-1.705686,160.4035,-4.7134852,-101.325966,-4.5360255
caltech,118,118,freetta_correct_tda_wrong,-19.016794,-1.6187122,166.18286,4.3134623,-103.97295,4.321677
caltech,119,119,same_prediction_all,-18.988884,-1.655387,168.73631,0.35877007,-87.51346,0.56665283
caltech,120,120,same_prediction_all,-18.943691,-1.6692618,173.23096,-1.0656865,-90.45506,-0.88840693
caltech,121,121,same_prediction_all,-18.846222,-1.6658137,183.1316,-0.5860244,-80.80984,-0.45810312
caltech,122,122,same_prediction_all,-19.14835,-1.6139523,152.862,4.575556,-115.16638,4.762159
caltech,123,123,same_prediction_all,-19.00726,-1.6344929,167.06903,2.5586014,-101.64975,2.6830328
caltech,124,124,same_prediction_all,-18.968418,-1.6100658,170.7688,4.8628216,-106.40442,5.117414
caltech,125,125,same_prediction_all,-18.83078,-1.6307336,184.62335,2.893159,-89.024765,3.0498593
caltech,126,126,same_prediction_all,-18.958128,-1.6714314,171.77745,-1.2857363,-86.95326,-1.1088375
caltech,127,127,same_prediction_all,-19.068876,-1.6630379,160.67982,-0.44697136,-91.35138,-0.30794987
caltech,128,128,same_prediction_all,-19.142328,-1.6923237,153.4397,-3.3781328,-84.565994,-3.2759032
caltech,129,129,same_prediction_all,-19.063425,-1.6942822,161.04207,-3.7882307,-94.80025,-3.5510776
caltech,130,130,same_prediction_all,-19.122673,-1.4217314,155.31903,23.992054,-163.73865,23.946928
caltech,131,131,same_prediction_all,-18.98348,-1.4975449,169.35611,16.692396,-167.96686,16.440966
caltech,132,132,same_prediction_all,-19.072596,-1.4547335,160.56981,21.323376,-168.26874,20.866316
caltech,133,133,same_prediction_all,-19.222538,-1.4921389,145.40399,17.166344,-158.32867,17.03278
caltech,134,134,same_prediction_all,-19.306774,-1.4352827,137.12943,23.178171,-162.24916,22.845608
caltech,135,135,same_prediction_all,-19.098976,-1.4431175,157.93498,22.498926,-191.94142,22.095564
caltech,136,136,same_prediction_all,-19.1872,-1.4149195,149.1592,25.404566,-184.82555,24.916714
caltech,137,137,same_prediction_all,-19.171387,-1.4322002,150.62698,23.428564,-185.56444,23.205091
caltech,138,138,same_prediction_all,-19.171597,-1.416721,150.58432,24.897722,-181.30644,24.741404
caltech,139,139,same_prediction_all,-19.06356,-1.4265404,161.35426,23.830597,-176.72679,23.73064
caltech,140,140,same_prediction_all,-19.214544,-1.438793,146.29164,22.718645,-185.1303,22.571346
caltech,141,141,same_prediction_all,-19.036547,-1.4476541,164.1363,21.975212,-157.16199,21.665243
caltech,142,142,same_prediction_all,-19.180548,-1.4516433,149.7242,21.496597,-174.56624,21.30509
caltech,143,143,same_prediction_all,-19.352835,-1.4360523,132.40617,22.841267,-135.64543,22.828632
caltech,144,144,both_wrong,-19.054632,-1.4244707,162.4431,24.434412,-148.05736,24.034756
caltech,145,145,same_prediction_all,-19.153002,-1.4649469,152.55244,20.329231,-179.328,20.103083
caltech,146,146,same_prediction_all,-19.16349,-1.4935536,151.40472,17.227205,-156.48116,17.164845
caltech,147,147,same_prediction_all,-19.10069,-1.4594257,157.78354,20.892342,-180.73178,20.646425
caltech,148,148,same_prediction_all,-19.035131,-1.4416417,164.33382,22.619602,-159.96841,22.411583
caltech,149,149,same_prediction_all,-19.156075,-1.4056218,152.20213,26.15136,-182.0927,26.07527
caltech,150,150,same_prediction_all,-18.988989,-1.4540067,168.9187,21.337439,-158.5985,21.179787
caltech,151,151,same_prediction_all,-19.101383,-1.4427583,157.74931,22.600168,-179.20398,22.390888
caltech,152,152,same_prediction_all,-18.98789,-1.4854357,169.03651,18.167652,-146.92224,17.990784
caltech,153,153,same_prediction_all,-19.16556,-1.4191358,151.3569,25.034988,-165.2793,24.789455
caltech,154,154,same_prediction_all,-19.123386,-1.4190909,155.5863,25.031897,-180.22719,24.755014
caltech,155,155,same_prediction_all,-19.085398,-1.4358654,159.32336,23.244452,-164.37544,23.071674
caltech,156,156,same_prediction_all,-19.334366,-1.4189608,134.37793,24.83323,-192.94063,24.652637
caltech,157,157,same_prediction_all,-19.350605,-1.4288092,132.7501,23.865368,-179.15582,23.78302
caltech,158,158,same_prediction_all,-19.277248,-1.4393497,140.1464,22.901022,-139.80727,22.740816
caltech,159,159,same_prediction_all,-19.11016,-1.4088506,156.90742,26.046652,-171.79056,25.878763
caltech,160,160,same_prediction_all,-19.127756,-1.4472245,155.08708,22.14878,-168.01196,22.007135
caltech,161,161,same_prediction_all,-18.967588,-1.440196,171.19955,23.05283,-178.27281,22.698011
caltech,162,162,same_prediction_all,-19.147242,-1.4212556,153.22119,24.911871,-182.68123,24.62539
caltech,163,163,same_prediction_all,-19.17564,-1.4486544,150.24463,21.871902,-177.27138,21.829216
caltech,164,164,same_prediction_all,-19.156942,-1.4426323,152.203,22.626726,-155.33871,22.484272
caltech,165,165,same_prediction_all,-19.142548,-1.4600532,153.60397,20.85064,-167.68457,20.720842
caltech,166,166,same_prediction_all,-19.095339,-1.453415,158.30035,21.446068,-175.24974,21.354088
caltech,167,167,same_prediction_all,-19.133871,-1.4446512,154.51872,22.466568,-181.70103,22.272541
caltech,168,168,same_prediction_all,-19.015694,-1.4944701,166.28302,17.376892,-165.13367,17.220177
caltech,169,169,same_prediction_all,-19.269936,-1.4522392,140.8159,21.49919,-141.3873,21.494549
caltech,170,170,same_prediction_all,-19.24661,-1.4250944,143.18057,24.298792,-176.302,24.26119
caltech,171,171,same_prediction_all,-19.193645,-1.4820062,148.4547,18.569221,-172.13368,18.514854
caltech,172,172,same_prediction_all,-19.212484,-1.4102145,146.62134,25.833027,-173.45436,25.785599
caltech,173,173,same_prediction_all,-18.858416,-1.5290133,181.91066,13.701357,-169.30615,13.684957
caltech,174,174,same_prediction_all,-19.13839,-1.4286786,153.94855,23.770107,-170.49759,23.83273
caltech,175,175,same_prediction_all,-19.213694,-1.4242468,146.43501,24.25932,-146.04692,24.35483
caltech,176,176,same_prediction_all,-19.00599,-1.4233233,167.29715,24.562813,-162.78392,24.473768
caltech,177,177,same_prediction_all,-19.03757,-1.430178,164.16603,23.899006,-142.38058,23.774927
caltech,178,178,same_prediction_all,-19.199684,-1.4135417,147.90186,25.494492,-164.46474,25.506214
caltech,179,179,same_prediction_all,-19.053986,-1.4272767,162.49,24.13654,-173.1659,24.074108
caltech,180,180,same_prediction_all,-19.00657,-1.4266396,167.27951,24.290554,-162.84415,24.165943
caltech,181,181,same_prediction_all,-19.153002,-1.4470612,152.4994,22.0473,-177.80887,22.114676
caltech,182,182,same_prediction_all,-19.088823,-1.4382192,158.95831,22.971935,-178.70518,22.959064
caltech,183,183,same_prediction_all,-18.955278,-1.447075,172.36592,22.144165,-157.90231,22.07109
caltech,184,184,same_prediction_all,-19.151972,-1.4592354,152.69113,20.937054,-137.30148,20.909386
caltech,185,185,same_prediction_all,-19.066568,-1.4378726,161.17805,22.950256,-142.62425,23.027363
caltech,186,186,same_prediction_all,-19.380947,-1.4572875,129.67918,20.913113,-166.46962,21.032686
caltech,187,187,same_prediction_all,-18.986095,-1.4439747,169.2986,22.53418,-182.6628,22.45526
caltech,188,188,same_prediction_all,-19.188124,-1.435847,149.09637,23.331688,-151.64218,23.324091
caltech,189,189,same_prediction_all,-19.042349,-1.5034376,163.6102,16.426514,-162.66791,16.41049
caltech,190,190,same_prediction_all,-19.121113,-1.6588893,155.59145,-0.03968781,-122.32703,0.21627872
caltech,191,191,same_prediction_all,-19.36339,-1.699005,131.43951,-4.082785,-122.1384,-3.8383074
caltech,192,192,same_prediction_all,-19.213211,-1.7350758,146.55939,-7.7284937,-135.90666,-7.5133348
caltech,193,193,same_prediction_all,-19.053871,-1.6837105,162.5111,-2.5895028,-133.05814,-2.3213215
caltech,194,194,same_prediction_all,-19.110815,-1.6239506,156.84134,3.3536532,-134.63153,3.6522298
caltech,195,195,same_prediction_all,-19.234985,-1.7045346,144.36981,-4.7159705,-140.48077,-4.401173
caltech,196,196,same_prediction_all,-19.280079,-1.6911818,139.83273,-3.246174,-119.65125,-3.0895324
caltech,197,197,same_prediction_all,-19.235565,-1.6977617,144.27678,-3.9565866,-139.96448,-3.739081
caltech,198,198,same_prediction_all,-19.552843,-1.7222704,112.4359,-6.4513764,-136.35487,-6.2107964
caltech,199,199,same_prediction_all,-19.276285,-1.6441678,140.25511,1.3005713,-144.76712,1.6418358
caltech,200,200,same_prediction_all,-19.177834,-1.612035,150.18489,4.583903,-138.59468,4.906613
caltech,201,201,same_prediction_all,-19.244572,-1.6320184,143.47847,2.5409718,-141.91827,2.9054437
caltech,202,202,same_prediction_all,-19.329592,-1.7102526,134.69395,-5.2434106,-128.15117,-5.0727534
caltech,203,203,same_prediction_all,-19.455389,-1.6677452,122.2053,-1.0225252,-125.61478,-0.78309315
caltech,204,204,same_prediction_all,-19.18499,-1.6918606,149.4166,-3.456147,-139.88792,-3.1852891
caltech,205,205,same_prediction_all,-19.231825,-1.6414291,144.72243,1.5373051,-143.08287,1.8822695
caltech,206,206,same_prediction_all,-19.371273,-1.7058504,130.63176,-4.8255982,-138.23288,-4.6145897
caltech,207,207,same_prediction_all,-19.276121,-1.693609,140.10135,-3.5212727,-125.886185,-3.3689926
caltech,208,208,same_prediction_all,-19.14685,-1.6920545,153.01128,-3.3800626,-124.46731,-3.2455122
caltech,209,209,same_prediction_all,-19.347963,-1.673113,133.04909,-1.5554874,-137.80063,-1.3146394
caltech,210,210,same_prediction_all,-19.244535,-1.7274439,143.389,-7.015128,-142.3251,-6.813438
caltech,211,211,same_prediction_all,-19.271765,-1.7136964,140.62642,-5.592,-141.84932,-5.405087
caltech,212,212,same_prediction_all,-19.444572,-1.6816314,123.330605,-2.37469,-130.52597,-2.1613998
caltech,213,213,same_prediction_all,-19.361773,-1.659183,131.61876,-0.13429253,-146.94232,0.06130932
caltech,214,214,same_prediction_all,-19.22056,-1.6528745,145.69525,0.43164685,-137.80382,0.6622913
caltech,215,215,same_prediction_all,-19.226646,-1.6784939,145.06915,-2.0298216,-136.57729,-1.8411894
caltech,216,216,same_prediction_all,-19.346786,-1.7157266,133.07637,-5.8153863,-142.71597,-5.6223583
caltech,217,217,same_prediction_all,-19.050081,-1.6541513,162.7324,0.40457213,-134.2756,0.5277599
caltech,218,218,same_prediction_all,-19.288994,-1.6851016,138.85126,-2.782537,-143.14162,-2.6184099
caltech,219,219,same_prediction_all,-19.359053,-1.7155619,131.77493,-5.8044744,-143.24947,-5.648198
caltech,220,220,same_prediction_all,-19.41769,-1.7011615,126.085365,-4.3863006,-146.60703,-4.161556
caltech,221,221,same_prediction_all,-19.286388,-1.6930478,139.11469,-3.4769876,-129.32893,-3.3432639
caltech,222,222,same_prediction_all,-19.30693,-1.6773226,137.08324,-1.9183794,-122.98,-1.8166496
caltech,223,223,same_prediction_all,-19.394854,-1.7125988,128.29431,-5.452134,-129.25508,-5.3334517
caltech,224,224,same_prediction_all,-19.111477,-1.6664495,156.59059,-0.8558674,-143.05821,-0.71724975
caltech,225,225,same_prediction_all,-19.320223,-1.6824808,135.74649,-2.6214333,-144.266,-2.416518
caltech,226,226,same_prediction_all,-19.390116,-1.6542417,128.78651,0.38043877,-142.02315,0.55471605
caltech,227,227,same_prediction_all,-19.430487,-1.7254897,124.60445,-6.728665,-124.6003,-6.630746
caltech,228,228,same_prediction_all,-19.148558,-1.617172,152.92857,4.105663,-139.47453,4.275376
caltech,229,229,same_prediction_all,-19.399914,-1.6452837,127.7448,1.2622014,-141.69092,1.4416407
caltech,230,230,same_prediction_all,-19.300722,-1.6832883,137.71532,-2.5516446,-142.39429,-2.4151268
caltech,231,231,same_prediction_all,-19.075964,-1.6792696,160.18974,-2.1149142,-127.96851,-2.078481
caltech,232,232,same_prediction_all,-18.960829,-1.6390526,171.78896,1.9636785,-137.09937,2.061316
caltech,233,233,same_prediction_all,-19.221537,-1.7002169,145.6171,-4.2623453,-140.889,-4.1545424
caltech,234,234,same_prediction_all,-19.187912,-1.7012566,148.91396,-4.319911,-133.76863,-4.2372193
caltech,235,235,same_prediction_all,-19.162443,-1.6378455,151.61696,1.9825886,-131.5035,2.1696773
caltech,236,236,same_prediction_all,-19.27187,-1.6971711,140.54004,-3.8636713,-134.24075,-3.7830927
caltech,237,237,same_prediction_all,-19.234167,-1.6494057,144.29906,0.81451887,-133.24332,0.93037456
caltech,238,238,same_prediction_all,-19.48944,-1.717703,118.76441,-5.9347987,-122.997986,-5.899983
caltech,239,239,same_prediction_all,-19.263708,-1.717313,141.32643,-5.8938146,-130.19615,-5.898219
caltech,240,240,same_prediction_all,-19.313704,-1.690883,136.42282,-3.2793667,-141.07802,-3.1737297
caltech,241,241,same_prediction_all,-19.330017,-1.6194731,134.7244,3.8494825,-129.46518,3.9677472
caltech,242,242,same_prediction_all,-19.263468,-1.6634594,141.34695,-0.61934966,-145.38647,-0.53427297
caltech,243,243,same_prediction_all,-19.124723,-1.6511985,155.26768,0.7256032,-137.15958,0.85614437
caltech,244,244,same_prediction_all,-19.532341,-1.6708939,114.432,-1.3604075,-126.09979,-1.2218963
caltech,245,245,same_prediction_all,-19.367348,-1.7136865,131.02855,-5.553034,-142.04323,-5.486472
caltech,246,246,same_prediction_all,-19.148323,-1.7085297,152.87979,-5.0178823,-129.04121,-4.983153
caltech,247,247,same_prediction_all,-19.509493,-1.7372594,116.76039,-7.9573026,-129.66496,-7.9373837
caltech,248,248,same_prediction_all,-19.259714,-1.6896229,141.84642,-3.0955896,-141.6121,-3.0756307
caltech,249,249,same_prediction_all,-19.297188,-1.683583,138.08205,-2.524741,-143.87422,-2.4824944
caltech,250,250,same_prediction_all,-19.397547,-1.7061259,127.97812,-4.825715,-133.04434,-4.798981
caltech,251,251,same_prediction_all,-19.274443,-1.6533109,140.27452,0.36420828,-140.2073,0.5039442
caltech,252,252,same_prediction_all,-19.236244,-1.6190943,144.11603,3.8804362,-137.50154,4.011898
caltech,253,253,same_prediction_all,-19.359245,-1.6380816,131.7829,1.9532864,-137.06065,2.0601919
caltech,254,254,same_prediction_all,-19.400795,-1.6964308,127.656075,-3.8488011,-137.7472,-3.800865
caltech,255,255,same_prediction_all,-19.216827,-1.68802,146.09352,-2.9988818,-138.1129,-2.951737
caltech,256,256,same_prediction_all,-19.247744,-1.6855532,142.93529,-2.730133,-132.12192,-2.7217638
caltech,257,257,same_prediction_all,-19.457956,-1.6635133,122.089455,-0.6600965,-145.3373,-0.5085923
caltech,258,258,same_prediction_all,-19.415064,-1.6437782,126.176445,1.363137,-127.51239,1.4418185
caltech,259,259,same_prediction_all,-19.386005,-1.7070509,129.12738,-4.9039173,-138.61894,-4.885703
caltech,260,260,same_prediction_all,-19.184788,-1.7106146,149.19244,-5.2146506,-133.73396,-5.2478223
caltech,261,261,same_prediction_all,-19.391685,-1.7006445,128.6021,-4.181961,-120.017494,-4.2236795
caltech,262,262,same_prediction_all,-19.401134,-1.6364386,127.569786,2.0965247,-131.18474,2.2007942
caltech,263,263,same_prediction_all,-19.189348,-1.6545062,148.92944,0.26340085,-145.86003,0.4078502
caltech,264,264,same_prediction_all,-19.059893,-1.7135198,161.74815,-5.475645,-121.49909,-5.538036
caltech,265,265,same_prediction_all,-19.423714,-1.7170018,125.26549,-5.91505,-125.82707,-5.902186
caltech,266,266,same_prediction_all,-19.29502,-1.701333,138.23677,-4.2857985,-130.26604,-4.3185883
