dataset,sample_index,stream_step,phase,label,shared_clip_entropy,shared_clip_margin,clip_pred,clip_correct,tda_pred,tda_correct,tda_changed_prediction,tda_clip_confidence,tda_final_confidence,tda_fused_confidence_pre_fallback,tda_entropy_scaled,tda_norm_entropy_scaled,tda_positive_cache_size,tda_negative_cache_size,tda_negative_cache_active,tda_fallback_used,tda_negative_gate_open,freetta_pred,freetta_correct,freetta_changed_prediction,freetta_clip_confidence,freetta_final_confidence,freetta_em_weight,freetta_mu_update_norm,freetta_mu_drift,freetta_prior_entropy,freetta_posterior_entropy
dtd,32,32,early,0,3.8500561714172363,0.023334980010986328,39,0,39,0,0,0.5166417956352234,0.8713118433952332,0.8713112473487854,2.2486860752105713,0.40483393735459045,9,6,1,0,1,39,0,0,0.022250844165682793,0.02226896397769451,0.0004527763230726123,0.00043020269367843866,0.012515903450548649,3.8501479625701904,3.850031614303589
dtd,33,33,early,0,3.8499701023101807,0.01952490210533142,39,0,39,0,0,0.6248844861984253,0.8569976091384888,0.856997549533844,1.6583939790725708,0.2985628681719063,9,6,1,0,1,39,0,0,0.022487761452794075,0.022547191008925438,0.0004528542631305754,0.00042808157741092145,0.01287826243788004,3.8501479625701904,3.8499159812927246
dtd,34,34,early,0,3.8499631881713867,0.03578764200210571,39,0,39,0,0,0.8805869817733765,0.9755631685256958,0.9755634665489197,0.7061758637428284,0.1271337776025572,9,6,1,0,0,39,0,0,0.022779202088713646,0.022894034162163734,0.0004528605204541236,0.0004277534899301827,0.013254127465188503,3.8501474857330322,3.8499016761779785
dtd,35,35,early,0,3.849985122680664,0.03465399146080017,39,0,39,0,0,0.8848934173583984,0.9926047325134277,0.9926048517227173,0.682086706161499,0.12279697460514835,9,6,1,0,0,39,0,0,0.022773239761590958,0.022879889234900475,0.00045284064253792167,0.00043229552102275193,0.013627437874674797,3.8501477241516113,3.8499412536621094
dtd,36,36,early,0,3.8500075340270996,0.030904293060302734,39,0,39,0,0,0.8159929513931274,0.9841066598892212,0.9841065406799316,1.0224806070327759,0.18407854016485106,9,6,1,0,0,39,0,0,0.02262190543115139,0.0226973257958889,0.0004528203571680933,0.00043030796223320067,0.014012922532856464,3.850147247314453,3.849976062774658
dtd,37,37,early,0,3.8498759269714355,0.034730732440948486,39,0,39,0,0,0.8804011344909668,0.9875680208206177,0.9875680208206177,0.6661666035652161,0.11993085741422888,9,6,1,0,0,39,0,0,0.02292732521891594,0.023049606010317802,0.0004529395664576441,0.0004307918425183743,0.014399276115000248,3.850147008895874,3.8498029708862305
dtd,38,38,early,0,3.8499670028686523,0.022606849670410156,39,0,39,0,0,0.6723255515098572,0.9158362150192261,0.9158354997634888,1.533751368522644,0.2761232936366495,9,6,1,0,1,39,0,0,0.02253703773021698,0.022591102868318558,0.00045285705709829926,0.0004296893021091819,0.01477382518351078,3.850147008895874,3.849917411804199
dtd,39,39,early,0,3.849999189376831,0.018358737230300903,39,0,39,0,0,0.5794227719306946,0.8862016797065735,0.8862025141716003,1.8774439096450806,0.33799871777693163,9,6,1,0,1,39,0,0,0.0224005039781332,0.0224276352673769,0.0004528279241640121,0.00042996270349249244,0.015149565413594246,3.850147247314453,3.8499581813812256
dtd,40,40,early,1,3.8499808311462402,0.0011749863624572754,37,0,37,0,0,0.1134028211236,0.4648168981075287,0.464816153049469,3.028510570526123,0.545226775805635,10,6,1,0,0,34,0,1,0.02190903201699257,0.022048989310860634,0.00045284454245120287,0.00042820777161978185,0.015458878129720688,3.850147008895874,3.84987473487854
dtd,41,41,early,1,3.8499960899353027,0.0072901248931884766,23,0,23,0,0,0.2658185362815857,0.6804359555244446,0.6804364323616028,2.7870044708251953,0.5017481122807935,11,6,1,0,0,23,0,0,0.022103864699602127,0.02219732291996479,0.0004528307181317359,0.0004259189881850034,0.0157942995429039,3.850146770477295,3.8498988151550293
dtd,42,42,early,1,3.85006046295166,0.010199934244155884,3,0,3,0,0,0.20866882801055908,0.5826792120933533,0.5826802253723145,3.2281668186187744,0.5811711550250528,12,6,1,0,0,3,0,0,0.021922526881098747,0.0220931563526392,0.0004527724231593311,0.00042835884960368276,0.016143077984452248,3.850147008895874,3.849985361099243
dtd,43,43,early,1,3.8500730991363525,0.0024435818195343018,37,0,37,0,0,0.11688239127397537,0.6448377370834351,0.6448366641998291,3.2898428440093994,0.5922747716990389,13,6,1,0,0,12,0,1,0.021785877645015717,0.02189011313021183,0.0004527609853539616,0.00042835818021558225,0.016492167487740517,3.850146770477295,3.8500211238861084
dtd,44,44,early,1,3.8500118255615234,0.004377633333206177,22,0,22,0,0,0.13815709948539734,0.7315442562103271,0.7315429449081421,3.167632579803467,0.5702730957029799,13,6,1,0,0,22,0,0,0.021886399015784264,0.022001925855875015,0.0004528164572548121,0.00043035700218752027,0.01677347719669342,3.850146770477295,3.849935531616211
dtd,45,45,early,1,3.850057601928711,0.008063644170761108,34,0,34,0,0,0.18296588957309723,0.46131590008735657,0.4613172113895416,3.211045503616333,0.5780887819710562,14,6,1,0,0,34,0,0,0.02190282754600048,0.022086815908551216,0.00045277501340024173,0.0004243756120558828,0.017134420573711395,3.850147008895874,3.850001096725464
dtd,46,46,early,1,3.8500354290008545,0.0009876787662506104,24,0,24,0,0,0.12948156893253326,0.3615835905075073,0.36158299446105957,3.121973752975464,0.5620530765355464,15,6,1,0,0,24,0,0,0.021868260577321053,0.02207123674452305,0.0004527950950432569,0.000430368963861838,0.017434241250157356,3.850146770477295,3.8499624729156494
dtd,47,47,early,1,3.850090503692627,0.0023956596851348877,37,0,37,0,0,0.10407888889312744,0.7735853791236877,0.7735840082168579,3.4449377059936523,0.6201967054597006,16,6,1,0,0,1,1,1,0.021721016615629196,0.021844185888767242,0.00045274521107785404,0.000425723526859656,0.017790554091334343,3.850147008895874,3.8500418663024902
dtd,48,48,early,1,3.8499956130981445,0.00542941689491272,31,0,31,0,0,0.24613474309444427,0.6096374988555908,0.6096338629722595,2.688262462615967,0.48397145754614007,17,7,1,0,1,31,0,0,0.02210548147559166,0.02232883870601654,0.00045283115468919277,0.00042475166264921427,0.01812306046485901,3.850146770477295,3.8499109745025635
dtd,49,49,early,1,3.850065231323242,0.0019531846046447754,34,0,34,0,0,0.16535735130310059,0.5974577069282532,0.597456157207489,3.1611905097961426,0.5691133212931461,18,7,1,0,0,34,0,0,0.02188306488096714,0.022061076015233994,0.0004527681157924235,0.0004260321147739887,0.018489358946681023,3.850147008895874,3.8500075340270996
dtd,50,50,early,1,3.850010871887207,0.006661027669906616,31,0,31,0,0,0.20650283992290497,0.7832538485527039,0.7832531929016113,3.013090133666992,0.54245061410026,19,7,1,0,0,31,0,0,0.022006157785654068,0.02220233716070652,0.0004528173303697258,0.0004246550379320979,0.018801165744662285,3.850146532058716,3.849910259246826
dtd,51,51,early,1,3.8498973846435547,0.002072364091873169,1,1,37,0,1,0.26670974493026733,0.6097719073295593,0.609769344329834,2.4941112995147705,0.4490181660810918,20,8,1,0,1,1,1,0,0.02223465032875538,0.02251431532204151,0.000452920125098899,0.00042414170457050204,0.019140802323818207,3.850146770477295,3.8497447967529297
dtd,52,52,early,1,3.8500423431396484,0.0017011761665344238,37,0,37,0,0,0.15771658718585968,0.8232751488685608,0.823275625705719,3.118788719177246,0.5614796706754068,20,8,1,0,0,37,0,0,0.021899238228797913,0.02200021781027317,0.0004527888377197087,0.0004233527579344809,0.01950291357934475,3.850146770477295,3.849973201751709
dtd,53,53,early,1,3.849903106689453,0.003808140754699707,23,0,23,0,0,0.3902435302734375,0.9065237045288086,0.9065228700637817,2.0945444107055664,0.3770836090006836,21,9,1,0,1,23,0,0,0.02237980253994465,0.02252560667693615,0.0004529149446170777,0.0004242021241225302,0.01982727274298668,3.850146770477295,3.8497626781463623
dtd,54,54,early,1,3.8499972820281982,0.014993995428085327,34,0,34,0,0,0.3701755404472351,0.9212290048599243,0.9212294220924377,2.642897605895996,0.475804362207253,22,10,1,0,1,34,0,0,0.02218150533735752,0.02241705358028412,0.000452829641290009,0.0004251440695952624,0.020196065306663513,3.850146770477295,3.8499011993408203
dtd,55,55,early,1,3.8500077724456787,0.0050560832023620605,34,0,34,0,0,0.21777655184268951,0.8568471074104309,0.8568481206893921,2.862079620361328,0.5152639910507331,22,10,1,0,0,34,0,0,0.02204512059688568,0.022249823436141014,0.0004528201534412801,0.0004260888381395489,0.020547283813357353,3.850146770477295,3.8499090671539307
dtd,56,56,early,1,3.8500282764434814,0.0010705292224884033,34,0,34,0,0,0.18664516508579254,0.7474541068077087,0.7474554181098938,2.779446840286255,0.5003875020284869,22,10,1,0,0,34,0,0,0.022006183862686157,0.022202329710125923,0.00045280158519744873,0.0004255986132193357,0.02087530493736267,3.850146770477295,3.8499488830566406
dtd,57,57,early,1,3.850057601928711,0.0007964074611663818,31,0,31,0,0,0.11255872249603271,0.6285015344619751,0.6285011172294617,3.2140982151031494,0.5786383656699279,23,10,1,0,0,1,1,1,0.02180015854537487,0.021961551159620285,0.00045277501340024173,0.00042385392589494586,0.021227005869150162,3.850147247314453,3.849987030029297
dtd,58,58,early,1,3.8500680923461914,0.001769423484802246,37,0,37,0,0,0.16609801352024078,0.7806551456451416,0.7806541919708252,3.1371006965637207,0.5647764002580012,23,10,1,0,0,24,0,1,0.021884527057409286,0.02204870991408825,0.00045276552555151284,0.00042215632856823504,0.021595841273665428,3.850146532058716,3.850027084350586
dtd,59,59,early,1,3.8500778675079346,0.0019234418869018555,31,0,37,0,1,0.09302115440368652,0.36420324444770813,0.36420002579689026,3.4616904258728027,0.623212719844652,23,10,1,0,0,31,0,0,0.021702833473682404,0.021845519542694092,0.00045275664888322353,0.00042148682405240834,0.021964365616440773,3.850147008895874,3.850036144256592
dtd,60,60,early,1,3.849905490875244,0.000443875789642334,23,0,23,0,0,0.19092948734760284,0.5594564080238342,0.5594558119773865,2.552257776260376,0.4594863534300157,24,11,1,0,1,3,0,1,0.022160537540912628,0.022356461733579636,0.0004529127909336239,0.00042505297460593283,0.022317171096801758,3.850147008895874,3.8497798442840576
dtd,61,61,early,1,3.8499937057495117,0.004809707403182983,31,0,31,0,0,0.1535153090953827,0.6069998741149902,0.6069998145103455,3.192110538482666,0.5746798950778439,24,11,1,0,0,31,0,0,0.02192148007452488,0.02209634520113468,0.0004528328718151897,0.00041933785541914403,0.02265484258532524,3.850146770477295,3.849900484085083
dtd,62,62,early,1,3.849966526031494,0.01647365093231201,31,0,31,0,0,0.3514191210269928,0.8759745955467224,0.8759750723838806,2.734381675720215,0.4922743606656606,24,12,1,0,1,31,0,0,0.02218243107199669,0.022412996739149094,0.0004528574936557561,0.00042076685349456966,0.023004982620477676,3.850146770477295,3.8498544692993164
dtd,63,63,early,1,3.8499832153320312,0.003917589783668518,32,0,32,0,0,0.1659739911556244,0.4993774890899658,0.49937689304351807,3.0809144973754883,0.5546611242783466,25,12,1,0,0,32,0,0,0.02196904830634594,0.022171344608068466,0.00045284238876774907,0.00043058989103883505,0.023258613422513008,3.850147008895874,3.8498897552490234
dtd,64,64,early,1,3.850048542022705,0.0018889307975769043,35,0,35,0,0,0.18026895821094513,0.37746620178222656,0.37746742367744446,3.0123026371002197,0.5423088400486064,26,12,1,0,0,35,0,0,0.02193463407456875,0.022084111347794533,0.00045278322068043053,0.00042202911572530866,0.02358224242925644,3.850147247314453,3.849994659423828
dtd,65,65,early,1,3.8499670028686523,0.0017522573471069336,1,1,1,1,0,0.17959435284137726,0.5896976590156555,0.5896967053413391,2.791124105453491,0.5024897755682665,27,12,1,0,0,1,1,0,0.02204888127744198,0.022280097007751465,0.00045285705709829926,0.00042471670894883573,0.023881958797574043,3.850146770477295,3.8498613834381104
dtd,66,66,early,1,3.84993577003479,0.0004194974899291992,21,0,21,0,0,0.12563230097293854,0.32330337166786194,0.3233022093772888,3.0887246131896973,0.556067189789721,28,12,1,0,0,1,1,1,0.021930424496531487,0.022099096328020096,0.0004528853460215032,0.00042365750414319336,0.024172430858016014,3.850146770477295,3.8498146533966064
dtd,67,67,early,1,3.850064754486084,0.0069945454597473145,24,0,24,0,0,0.2574898600578308,0.47572216391563416,0.47572261095046997,2.856461524963379,0.5142525578829564,29,12,1,0,0,24,0,0,0.02202143892645836,0.02225300297141075,0.0004527685232460499,0.000423476449213922,0.02450709231197834,3.850146770477295,3.849998712539673
dtd,68,68,early,1,3.8498945236206055,0.008057773113250732,17,0,23,0,1,0.21433983743190765,0.33122608065605164,0.3312264382839203,2.918320655822754,0.5253891392773997,30,12,1,0,0,17,0,0,0.02212679758667946,0.022335287183523178,0.00045292271533980966,0.00042304222006350756,0.024832362309098244,3.850146770477295,3.849750518798828
dtd,69,69,early,1,3.8500308990478516,0.005009591579437256,1,1,1,1,0,0.23792892694473267,0.8495771884918213,0.8495764136314392,2.9069395065307617,0.5233401758714844,31,12,1,0,0,1,1,0,0.022028092294931412,0.02225305885076523,0.0004527991986833513,0.00042486999882385135,0.025126921012997627,3.850147247314453,3.849959373474121
dtd,70,70,early,1,3.8499584197998047,0.006899476051330566,17,0,17,0,0,0.26210132241249084,0.7511106729507446,0.7511094212532043,2.6508102416992188,0.4772288845282584,32,13,1,0,1,17,0,0,0.022158844396471977,0.02237663045525551,0.0004528648278210312,0.00042410733294673264,0.025456378236413002,3.850146770477295,3.8498475551605225
dtd,71,71,early,1,3.8500442504882812,0.002915322780609131,19,0,37,0,1,0.16901834309101105,0.45241042971611023,0.4524043798446655,3.135573625564575,0.5645014796401261,33,13,1,0,0,19,0,0,0.02191159874200821,0.022085674107074738,0.0004527870914898813,0.0004216858942527324,0.02581210620701313,3.850147247314453,3.8499855995178223
dtd,72,72,early,1,3.849881649017334,0.004537522792816162,10,0,10,0,0,0.4454304277896881,0.4909976124763489,0.4910004436969757,1.8015694618225098,0.3243389402760902,34,14,1,0,1,10,0,0,0.022494345903396606,0.02273082546889782,0.0004529343859758228,0.0004202773852739483,0.026158317923545837,3.850147247314453,3.8497517108917236
dtd,73,73,early,1,3.849937677383423,0.01828831434249878,31,0,31,0,0,0.4004364311695099,0.914211094379425,0.9142116904258728,2.5761232376098633,0.4637828840980379,34,15,1,0,1,31,0,0,0.022252395749092102,0.022488627582788467,0.00045288362889550626,0.0004220261180307716,0.02645999751985073,3.8501474857330322,3.8498177528381348
dtd,74,74,early,1,3.850069284439087,0.011191725730895996,34,0,34,0,0,0.2465100884437561,0.6722976565361023,0.6723001003265381,3.0760433673858643,0.5537841682839973,34,15,1,0,0,34,0,0,0.021972842514514923,0.022160939872264862,0.00045276444870978594,0.0004189175378996879,0.02682511880993843,3.850147008895874,3.8500123023986816
dtd,75,75,early,1,3.8500144481658936,0.0035354048013687134,42,0,1,1,1,0.15973274409770966,0.3852083384990692,0.38520848751068115,3.074852705001831,0.5535698117553995,35,15,1,0,0,42,0,0,0.02193087339401245,0.022073902189731598,0.0004528140998445451,0.0004252355429343879,0.027096670120954514,3.850147247314453,3.8499367237091064
dtd,76,76,early,1,3.8499257564544678,0.0008973181247711182,1,1,1,1,0,0.3197886645793915,0.8466083407402039,0.84660804271698,2.274311065673828,0.4094472383832557,35,16,1,0,1,1,1,0,0.02227276936173439,0.02253805845975876,0.0004528944264166057,0.0004236594249960035,0.02737916260957718,3.8501477241516113,3.8498072624206543
dtd,77,77,early,1,3.8500630855560303,0.006766796112060547,37,0,37,0,0,0.13527704775333405,0.46778345108032227,0.467778742313385,3.3333449363708496,0.6001065110992128,35,16,1,0,0,37,0,0,0.021818289533257484,0.021899644285440445,0.00045277003664523363,0.000418245792388916,0.0277493204921484,3.850147247314453,3.8500242233276367
dtd,78,78,early,1,3.8499672412872314,0.006930261850357056,1,1,1,1,0,0.19554831087589264,0.45894545316696167,0.4589475691318512,3.0270657539367676,0.5449666635582777,35,16,1,0,0,1,1,0,0.022022947669029236,0.022244254127144814,0.00045285685337148607,0.0004209765756968409,0.02806537225842476,3.8501474857330322,3.8498611450195312
dtd,79,79,early,1,3.850039005279541,0.0013989508152008057,15,0,15,0,0,0.12453453987836838,0.30441972613334656,0.3044194281101227,3.125236988067627,0.5626405610783811,36,16,1,0,0,15,0,0,0.02185307815670967,0.021985018625855446,0.0004527918645180762,0.00042076761019416153,0.028359631076455116,3.8501477241516113,3.849973201751709
dtd,80,80,early,2,3.849910020828247,0.027352839708328247,2,1,2,1,0,0.6936051845550537,0.9011702537536621,0.9011696577072144,1.518528938293457,0.27338277932755,37,17,1,0,1,2,1,0,0.02257692441344261,0.02284177765250206,0.0004529086872935295,0.00041755978600122035,0.028678804636001587,3.8501477241516113,3.8497841358184814
