dataset,sample_index,stream_step,label,clip_pred,clip_correct,clip_confidence,clip_entropy,clip_margin,tda_pred,tda_correct,tda_order_rank,tda_confidence,tda_entropy,freetta_pred,freetta_correct,freetta_order_rank,freetta_confidence,freetta_entropy,edgefreetta_pred,edgefreetta_correct,edgefreetta_confidence,edgefreetta_entropy,edgefreetta_updated,edgefreetta_update_weight,edgefreetta_adapter_norm,edgefreetta_residual_norm
pets,11,11,0,0,1,0.0321454256772995,3.6086950302124023,0.07635772228240967,0,1,2964,0.9987590312957764,0.011481044813990593,0,1,11,0.0321836955845356,3.6086549758911133,0,1,0.03214377537369728,3.6086959838867188,0.0,8.86005224742803e-08,0.0,0.0
pets,12,12,0,0,1,0.03165639191865921,3.6089634895324707,0.053136587142944336,0,1,1672,0.990816593170166,0.06244378536939621,0,1,12,0.03168858587741852,3.6089274883270264,0,1,0.03165528550744057,3.60896372795105,0.0,8.849361421425783e-08,0.0,0.0
pets,13,13,0,0,1,0.031443528831005096,3.6093924045562744,0.06489354372024536,0,1,976,0.9957560896873474,0.034347858279943466,0,1,13,0.03146906569600105,3.6093697547912598,0,1,0.03144270181655884,3.6093926429748535,0.0,8.832297027083769e-08,0.0,0.0
pets,14,14,0,9,0,0.028781762346625328,3.610379219055176,0.01133546233177185,9,0,1163,0.41523462533950806,1.9948196411132812,9,0,14,0.02878641150891781,3.6103737354278564,9,0,0.02878175862133503,3.610379219055176,0.0,8.793165306997253e-08,0.0,0.0
pets,15,15,0,0,1,0.030052384361624718,3.6101088523864746,0.04574623703956604,0,1,2404,0.9610467553138733,0.24261105060577393,0,1,15,0.030057890340685844,3.610100269317627,0,1,0.030051177367568016,3.6101088523864746,0.0,8.803871764939686e-08,0.0,0.0
pets,16,16,0,0,1,0.02952045388519764,3.609781503677368,0.005731314420700073,0,1,1782,0.3296980857849121,1.863492488861084,0,1,16,0.029509754851460457,3.6097683906555176,0,1,0.029519634321331978,3.6097817420959473,0.0,8.816844854209194e-08,0.0,0.0
pets,17,17,0,0,1,0.03106454387307167,3.6094040870666504,0.04445141553878784,0,1,3638,0.9798034429550171,0.12252863496541977,0,1,17,0.03108120709657669,3.609382152557373,0,1,0.0310628991574049,3.609405040740967,0.0,8.831824516164488e-08,0.0,0.0
pets,18,18,0,0,1,0.0326886884868145,3.6083197593688965,0.06351259350776672,0,1,3355,0.9977781176567078,0.017196182161569595,0,1,18,0.03273426741361618,3.608267307281494,0,1,0.03268764540553093,3.6083202362060547,0.0,8.87503759372521e-08,0.0,0.0
pets,19,19,0,0,1,0.03127370402216911,3.609248638153076,0.0580754280090332,0,1,1678,0.9930944442749023,0.051675036549568176,0,1,19,0.03129323944449425,3.6092233657836914,0,1,0.03127216920256615,3.6092491149902344,0.0,8.838009080136544e-08,0.0,0.0
pets,20,20,0,26,0,0.02895580790936947,3.610199451446533,0.004149079322814941,26,0,1936,0.3106227219104767,1.9417495727539062,26,0,20,0.02898276410996914,3.6101889610290527,26,0,0.02895505353808403,3.6101999282836914,0.0,8.800279260867683e-08,0.0,0.0
pets,21,21,0,0,1,0.031441885977983475,3.609360694885254,0.07084596157073975,0,1,1067,0.9973239898681641,0.023193422704935074,0,1,21,0.031468119472265244,3.6093380451202393,0,1,0.03144022822380066,3.609361171722412,0.0,8.83356037206795e-08,0.0,0.0
pets,22,22,0,0,1,0.03254987671971321,3.608394145965576,0.07766807079315186,0,1,60,0.9992309808731079,0.007168810348957777,0,1,22,0.03259557858109474,3.6083476543426514,0,1,0.03254781663417816,3.6083953380584717,0.0,8.872058288034168e-08,0.0,0.0
pets,23,23,0,0,1,0.030944308266043663,3.6095099449157715,0.04826769232749939,0,1,141,0.9853984117507935,0.09762893617153168,0,1,23,0.030967997387051582,3.6094837188720703,0,1,0.030943501740694046,3.6095099449157715,0.0,8.827631603480768e-08,0.0,0.0
pets,24,24,0,0,1,0.03133954852819443,3.6093268394470215,0.06171602010726929,0,1,2053,0.996231734752655,0.03048931434750557,0,1,24,0.03136255592107773,3.6093015670776367,0,1,0.03133794665336609,3.6093273162841797,0.0,8.834907561094951e-08,0.0,0.0
pets,25,25,0,0,1,0.0321212075650692,3.6084580421447754,0.057681500911712646,0,1,3336,0.9952036142349243,0.035817090421915054,0,1,25,0.032159145921468735,3.6084108352661133,0,1,0.03212011232972145,3.6084580421447754,0.0,8.86950388689911e-08,0.0,0.0
pets,26,26,0,0,1,0.03191674128174782,3.6089344024658203,0.05485847592353821,0,1,3380,0.9945287108421326,0.03702310100197792,0,1,26,0.0319494903087616,3.608903646469116,0,1,0.031915489584207535,3.6089348793029785,0.0,8.850526000969694e-08,0.0,0.0
pets,27,27,0,0,1,0.03002283163368702,3.609586238861084,0.019603878259658813,0,1,2878,0.7308286428451538,1.045404076576233,0,1,27,0.03002024255692959,3.6095681190490723,0,1,0.030022041872143745,3.609586238861084,0.0,8.824601138712751e-08,0.0,0.0
pets,28,28,0,0,1,0.03121241182088852,3.6095380783081055,0.05683404207229614,0,1,1404,0.9934239387512207,0.048415400087833405,0,1,28,0.031229903921484947,3.6095216274261475,0,1,0.03121127188205719,3.6095385551452637,0.0,8.826503261616381e-08,0.0,0.0
pets,29,29,0,0,1,0.03231033682823181,3.608658790588379,0.06854572892189026,0,1,2375,0.9979944229125977,0.016416292637586594,0,1,29,0.03235101327300072,3.608619213104248,0,1,0.03230876848101616,3.608659505844116,0.0,8.861505307322659e-08,0.0,0.0
pets,30,30,0,0,1,0.03189445659518242,3.6083500385284424,0.04421186447143555,0,1,1282,0.979888379573822,0.12332656979560852,0,1,30,0.03192619979381561,3.6083009243011475,0,1,0.03189266845583916,3.6083507537841797,0.0,8.873819012933382e-08,0.0,0.0
pets,31,31,0,0,1,0.03191640228033066,3.60886812210083,0.06356418132781982,0,1,2253,0.9966368675231934,0.026482194662094116,0,1,31,0.03194836154580116,3.608835220336914,0,1,0.03191506862640381,3.6088685989379883,0.0,8.853159982891157e-08,0.0,0.0
pets,32,32,0,0,1,0.02958778664469719,3.6102113723754883,0.023309409618377686,0,1,1954,0.7601655721664429,0.935078501701355,0,1,32,0.029585495591163635,3.6102046966552734,0,1,0.0295863039791584,3.6102118492126465,0.0,8.799809592119345e-08,0.0,0.0
pets,33,33,0,0,1,0.03099660575389862,3.609225034713745,0.029593825340270996,0,1,3176,0.9192547798156738,0.3510746955871582,0,1,33,0.03101339377462864,3.6092002391815186,0,1,0.03099554032087326,3.609225034713745,0.0,8.838952680889633e-08,0.0,0.0
pets,34,34,0,9,0,0.03003091551363468,3.6093387603759766,0.010032325983047485,9,0,1009,0.5076789259910583,1.4782264232635498,9,0,34,0.03005369007587433,3.6093156337738037,9,0,0.030030636116862297,3.6093392372131348,0.0,8.834435760718407e-08,0.0,0.0
pets,35,35,0,0,1,0.03031858056783676,3.610132932662964,0.050157397985458374,0,1,3220,0.9835894107818604,0.11233768612146378,0,1,35,0.030326910316944122,3.610125780105591,0,1,0.03031708300113678,3.610133409500122,0.0,8.802914663874617e-08,0.0,0.0
pets,36,36,0,0,1,0.030898384749889374,3.609316825866699,0.03259915113449097,0,1,3578,0.9470354318618774,0.2580083906650543,0,1,36,0.030912213027477264,3.609292507171631,0,1,0.030896630138158798,3.6093173027038574,0.0,8.835295517428676e-08,0.0,0.0
pets,37,37,0,0,1,0.032100606709718704,3.6086082458496094,0.06678834557533264,0,1,367,0.9970634579658508,0.02373516745865345,0,1,37,0.032135676592588425,3.608569383621216,0,1,0.032099559903144836,3.6086087226867676,0.0,8.863516853807596e-08,0.0,0.0
pets,38,38,0,0,1,0.03107915073633194,3.6089303493499756,0.03839743137359619,0,1,185,0.9491130709648132,0.28814345598220825,0,1,38,0.03109394758939743,3.6089000701904297,0,1,0.03107829950749874,3.6089303493499756,0.0,8.850678057115147e-08,0.0,0.0
pets,39,39,0,0,1,0.030539751052856445,3.609510660171509,0.01936560869216919,0,1,329,0.7991958260536194,0.6645119190216064,0,1,39,0.030545031651854515,3.6094934940338135,0,1,0.030538711696863174,3.609510660171509,0.0,8.827597497429451e-08,0.0,0.0
pets,40,40,0,0,1,0.031687796115875244,3.6089794635772705,0.05754020810127258,0,1,1381,0.9943997263908386,0.04167291522026062,0,1,40,0.03171497583389282,3.6089487075805664,0,1,0.031686026602983475,3.6089797019958496,0.0,8.848720511878128e-08,0.0,0.0
pets,41,41,0,0,1,0.032281242311000824,3.6087148189544678,0.07956117391586304,0,1,1960,0.9992788434028625,0.006952025927603245,0,1,41,0.03231741115450859,3.6086812019348145,0,1,0.03228036314249039,3.6087148189544678,0.0,8.859274203132372e-08,0.0,0.0
pets,42,42,0,32,0,0.03025263361632824,3.609287977218628,0.011116057634353638,32,0,1327,0.6625693440437317,1.1122888326644897,32,0,42,0.030296292155981064,3.609260320663452,32,0,0.03025205060839653,3.609288215637207,0.0,8.836441622861457e-08,0.0,0.0
pets,43,43,0,0,1,0.03056611679494381,3.6092021465301514,0.02494746446609497,0,1,287,0.7916423678398132,0.8082419633865356,0,1,43,0.030571164563298225,3.6091761589050293,0,1,0.030564891174435616,3.6092021465301514,0.0,8.839863596676878e-08,0.0,0.0
pets,44,44,0,0,1,0.03146138787269592,3.6089391708374023,0.04911071062088013,0,1,1019,0.9772732853889465,0.1367138922214508,0,1,44,0.03148327395319939,3.6089072227478027,0,1,0.0314599946141243,3.6089396476745605,0.0,8.850323496290002e-08,0.0,0.0
pets,45,45,0,0,1,0.030210604891180992,3.6092355251312256,0.012358337640762329,0,1,2186,0.531248152256012,1.4133470058441162,0,1,45,0.030209148302674294,3.609210729598999,0,1,0.030209191143512726,3.609236001968384,0.0,8.838531329047328e-08,0.0,0.0
pets,46,46,0,0,1,0.031876858323812485,3.6087231636047363,0.05045059323310852,0,1,973,0.99038165807724,0.06181034445762634,0,1,46,0.031903982162475586,3.6086883544921875,0,1,0.03187587112188339,3.6087234020233154,0.0,8.858936695332886e-08,0.0,0.0
pets,47,47,0,0,1,0.028908945620059967,3.6102051734924316,0.00609278678894043,0,1,441,0.24396254122257233,2.217733860015869,0,1,47,0.028888845816254616,3.610200881958008,0,1,0.02890797331929207,3.6102051734924316,0.0,8.800044071222146e-08,0.0,0.0
pets,48,48,0,0,1,0.032457005232572556,3.608125686645508,0.05455946922302246,0,1,802,0.9935305714607239,0.04337408021092415,0,1,48,0.032492510974407196,3.6080780029296875,0,1,0.03245511278510094,3.608126640319824,0.0,8.882793878228767e-08,0.0,0.0
pets,49,49,0,0,1,0.031113367527723312,3.6091933250427246,0.04347473382949829,0,1,3478,0.9758849143981934,0.14432737231254578,0,1,49,0.03112850897014141,3.60916805267334,0,1,0.03111150674521923,3.609193801879883,0.0,8.840218157502022e-08,0.0,0.0
pets,50,50,0,0,1,0.02925909496843815,3.6098451614379883,0.0010339617729187012,5,0,468,0.2772009074687958,1.8319485187530518,0,1,50,0.029245194047689438,3.609830856323242,0,1,0.029258206486701965,3.6098453998565674,0.0,8.814323138039981e-08,0.0,0.0
pets,51,51,0,0,1,0.0320449136197567,3.608613967895508,0.054260969161987305,0,1,3614,0.9934293627738953,0.044721074402332306,0,1,51,0.032073430716991425,3.60857892036438,0,1,0.03204391151666641,3.608613967895508,0.0,8.863297296102246e-08,0.0,0.0
pets,52,52,0,0,1,0.03203139826655388,3.608449935913086,0.05689495801925659,0,1,3495,0.9916192293167114,0.05840938538312912,0,1,52,0.032062675803899765,3.608407974243164,0,1,0.032030630856752396,3.6084494590759277,0.0,8.869825052215674e-08,0.0,0.0
pets,53,53,0,0,1,0.030270900577306747,3.6098079681396484,0.026132792234420776,0,1,3308,0.8824125528335571,0.5011252164840698,0,1,53,0.030271507799625397,3.6097946166992188,0,1,0.030269496142864227,3.6098082065582275,0.0,8.815785434990175e-08,0.0,0.0
pets,54,54,0,0,1,0.030874090269207954,3.6094300746917725,0.03377017378807068,0,1,1096,0.9478432536125183,0.2530529499053955,0,1,54,0.030885981395840645,3.6094110012054443,0,1,0.030873356387019157,3.6094298362731934,0.0,8.830797071368579e-08,0.0,0.0
pets,55,55,0,0,1,0.032230984419584274,3.6082000732421875,0.06764385104179382,0,1,2224,0.9970610737800598,0.024691816419363022,0,1,55,0.03226197510957718,3.608156204223633,0,1,0.032229796051979065,3.6082003116607666,0.0,8.879812440909518e-08,0.0,0.0
pets,56,56,0,0,1,0.03090032935142517,3.6091156005859375,0.02310425043106079,0,1,1447,0.8491083383560181,0.5599496960639954,0,1,56,0.030910689383745193,3.60908842086792,0,1,0.03089943714439869,3.6091156005859375,0.0,8.843304044603428e-08,0.0,0.0
pets,57,57,0,0,1,0.031852785497903824,3.609410285949707,0.09171062707901001,0,1,1655,0.9997890591621399,0.0023599346168339252,0,1,57,0.03188652917742729,3.6093850135803223,0,1,0.03185087814927101,3.6094107627868652,0.0,8.831588615976216e-08,0.0,0.0
pets,58,58,0,0,1,0.03160300850868225,3.6085715293884277,0.038541585206985474,0,1,209,0.9649478197097778,0.1882883757352829,0,1,58,0.031626828014850616,3.6085329055786133,0,1,0.031601931899785995,3.608572006225586,0.0,8.864988387813355e-08,0.0,0.0
pets,59,59,0,0,1,0.030834684148430824,3.6091156005859375,0.0316196084022522,0,1,436,0.8662647604942322,0.5769319534301758,0,1,59,0.030848637223243713,3.6090874671936035,0,1,0.03083399124443531,3.6091151237487793,0.0,8.843304044603428e-08,0.0,0.0
pets,60,60,0,0,1,0.032200708985328674,3.6084117889404297,0.06933930516242981,0,1,3471,0.9971945285797119,0.02351328730583191,0,1,60,0.03223709762096405,3.608367919921875,0,1,0.03219876438379288,3.608412742614746,0.0,8.871348455841144e-08,0.0,0.0
pets,61,61,0,0,1,0.03119458444416523,3.6092886924743652,0.049997031688690186,0,1,1762,0.9821534752845764,0.11697939783334732,0,1,61,0.031211694702506065,3.609267473220825,0,1,0.03119305893778801,3.6092891693115234,0.0,8.836424569835799e-08,0.0,0.0
pets,62,62,0,0,1,0.031183432787656784,3.6087188720703125,0.03617003560066223,0,1,453,0.9395192861557007,0.3313736915588379,0,1,62,0.03120364062488079,3.6086816787719727,0,1,0.031182631850242615,3.6087183952331543,0.0,8.859105804503997e-08,0.0,0.0
pets,63,63,0,0,1,0.03136449679732323,3.6093344688415527,0.049665212631225586,0,1,1627,0.988723635673523,0.0721263438463211,0,1,63,0.03138364478945732,3.609312057495117,0,1,0.03136342018842697,3.609334707260132,0.0,8.834604869889517e-08,0.0,0.0
pets,64,64,0,0,1,0.0326632559299469,3.6085705757141113,0.08115744590759277,0,1,1018,0.9993281364440918,0.0064367251470685005,0,1,64,0.03270350769162178,3.608535051345825,0,1,0.032662224024534225,3.6085705757141113,0.0,8.865022493864672e-08,0.0,0.0
pets,65,65,0,0,1,0.03175237774848938,3.6087851524353027,0.05204501748085022,0,1,1049,0.9906815886497498,0.06276097148656845,0,1,65,0.031775061041116714,3.6087536811828613,0,1,0.031750768423080444,3.608785390853882,0.0,8.856470401497063e-08,0.0,0.0
pets,66,66,0,32,0,0.029597260057926178,3.609675645828247,0.004419922828674316,32,0,3109,0.42812100052833557,1.7448573112487793,32,0,66,0.029626615345478058,3.6096599102020264,32,0,0.029596148058772087,3.6096761226654053,0.0,8.821050556662158e-08,0.0,0.0
pets,67,67,0,0,1,0.032382939010858536,3.6086766719818115,0.08424809575080872,0,1,2153,0.9994872808456421,0.005192011594772339,0,1,67,0.03242649510502815,3.608635663986206,0,1,0.03238103166222572,3.608677625656128,0.0,8.860795475129635e-08,0.0,0.0
pets,68,68,0,0,1,0.031642138957977295,3.6090292930603027,0.07239821553230286,0,1,2588,0.9971466660499573,0.024429915472865105,0,1,68,0.03166341409087181,3.6090004444122314,0,1,0.031641390174627304,3.609029531478882,0.0,8.84674591361545e-08,0.0,0.0
pets,69,69,0,0,1,0.030960774049162865,3.60886549949646,0.034613221883773804,0,1,1135,0.9168514609336853,0.42697572708129883,0,1,69,0.030972911044955254,3.6088333129882812,0,1,0.030959058552980423,3.6088664531707764,0.0,8.85326159050237e-08,0.0,0.0
pets,70,70,0,0,1,0.0317964106798172,3.6090784072875977,0.050426870584487915,0,1,42,0.9911496639251709,0.05539624020457268,0,1,70,0.03182045370340347,3.6090545654296875,0,1,0.03179515525698662,3.609078884124756,0.0,8.844788368378431e-08,0.0,0.0
pets,71,71,0,0,1,0.030872469767928123,3.6093063354492188,0.04362279176712036,0,1,2489,0.9655540585517883,0.20548513531684875,0,1,71,0.030880339443683624,3.609286069869995,0,1,0.03087087720632553,3.609306812286377,0.0,8.835716869270982e-08,0.0,0.0
pets,72,72,0,0,1,0.030368663370609283,3.609790325164795,0.03878408670425415,0,1,2794,0.9584816098213196,0.2379148304462433,0,1,72,0.03037453629076481,3.6097774505615234,0,1,0.03036799468100071,3.6097898483276367,0.0,8.816492425012257e-08,0.0,0.0
pets,73,73,0,0,1,0.031957488507032394,3.6087489128112793,0.04699745774269104,0,1,1432,0.9875237941741943,0.07485097646713257,0,1,73,0.03198493644595146,3.6087164878845215,0,1,0.03195679560303688,3.6087489128112793,0.0,8.857906408366034e-08,0.0,0.0
pets,74,74,0,0,1,0.03172621503472328,3.6088879108428955,0.061880648136138916,0,1,2023,0.9954569339752197,0.03563642501831055,0,1,74,0.031751107424497604,3.6088597774505615,0,1,0.03172500804066658,3.6088881492614746,0.0,8.852366306655313e-08,0.0,0.0
pets,75,75,0,0,1,0.031247884035110474,3.6084351539611816,0.023865103721618652,0,1,3140,0.8777685761451721,0.518261194229126,0,1,75,0.031263791024684906,3.6083946228027344,0,1,0.03124713897705078,3.6084346771240234,0.0,8.870416934314562e-08,0.0,0.0
pets,76,76,0,0,1,0.03066420555114746,3.609447479248047,0.04365542531013489,0,1,2946,0.9552773833274841,0.2678277790546417,0,1,76,0.03067884035408497,3.609426259994507,0,1,0.03066289611160755,3.609447956085205,0.0,8.830107134372156e-08,0.0,0.0
pets,77,77,0,0,1,0.031962040811777115,3.608450412750244,0.050424546003341675,0,1,2504,0.9888129830360413,0.07359714061021805,0,1,77,0.031989362090826035,3.6084084510803223,0,1,0.03196059167385101,3.6084508895874023,0.0,8.869807999190016e-08,0.0,0.0
pets,78,78,0,0,1,0.03160591050982475,3.609142780303955,0.06430846452713013,0,1,2494,0.9964377880096436,0.029032841324806213,0,1,78,0.03162694722414017,3.6091198921203613,0,1,0.031604889780282974,3.6091432571411133,0.0,8.842224730187809e-08,0.0,0.0
pets,79,79,0,0,1,0.03135818615555763,3.6093366146087646,0.04667726159095764,0,1,3524,0.9863483905792236,0.08255238831043243,0,1,79,0.0313766784965992,3.609315872192383,0,1,0.03135661035776138,3.609337329864502,0.0,8.834521025846698e-08,0.0,0.0
pets,80,80,0,0,1,0.03195799142122269,3.608794689178467,0.06842711567878723,0,1,1398,0.9977070093154907,0.01994846761226654,0,1,80,0.03198917955160141,3.608762264251709,0,1,0.03195589408278465,3.608795642852783,0.0,8.856081734620602e-08,0.0,0.0
pets,81,81,0,0,1,0.031941499561071396,3.608894109725952,0.06537467241287231,0,1,2155,0.9973112344741821,0.0217939130961895,0,1,81,0.031973157078027725,3.6088621616363525,0,1,0.031940240412950516,3.6088945865631104,0.0,8.852129695924305e-08,0.0,0.0
pets,82,82,0,0,1,0.030539775267243385,3.6094889640808105,0.03305846452713013,0,1,625,0.9239508509635925,0.3933160901069641,0,1,82,0.030547911301255226,3.609468936920166,0,1,0.030538804829120636,3.6094889640808105,0.0,8.828456543596985e-08,0.0,0.0
pets,83,83,0,0,1,0.03240154683589935,3.6079111099243164,0.07378685474395752,0,1,727,0.9978931546211243,0.01880650781095028,0,1,83,0.03243446722626686,3.607860565185547,0,1,0.03239968791604042,3.607912063598633,0.0,8.891370839592128e-08,0.0,0.0
pets,84,84,0,0,1,0.032329630106687546,3.6086061000823975,0.07279103994369507,0,1,936,0.998319685459137,0.014339642599225044,0,1,84,0.032363105565309525,3.6085708141326904,0,1,0.032328903675079346,3.6086058616638184,0.0,8.863602118935887e-08,0.0,0.0
pets,85,85,0,0,1,0.03174586221575737,3.608919382095337,0.05845296382904053,0,1,2371,0.9947105646133423,0.039870455861091614,0,1,85,0.0317680649459362,3.6088905334472656,0,1,0.031744666397571564,3.608920097351074,0.0,8.85111646198311e-08,0.0,0.0
pets,86,86,0,0,1,0.029495321214199066,3.6095969676971436,0.0013451874256134033,9,0,2165,0.2679070234298706,1.8763808012008667,0,1,86,0.029480988159775734,3.6095831394195557,0,1,0.029494289308786392,3.6095969676971436,0.0,8.824163444387523e-08,0.0,0.0
pets,87,87,0,0,1,0.03205130621790886,3.608553409576416,0.04990699887275696,0,1,233,0.9900026321411133,0.0628950297832489,0,1,87,0.03207814693450928,3.6085166931152344,0,1,0.03204973042011261,3.6085541248321533,0.0,8.86569822000638e-08,0.0,0.0
pets,88,88,0,0,1,0.031396444886922836,3.609325408935547,0.06304505467414856,0,1,613,0.9956539869308472,0.034903768450021744,0,1,88,0.03141329810023308,3.6093080043792725,0,1,0.03139559552073479,3.609325885772705,0.0,8.834958720171926e-08,0.0,0.0
pets,89,89,0,0,1,0.03283519297838211,3.6083931922912598,0.09683477878570557,0,1,986,0.9998937845230103,0.0012422481086105108,0,1,89,0.03287737816572189,3.608351945877075,0,1,0.03283296525478363,3.608394145965576,0.0,8.872092394085485e-08,0.0,0.0
pets,90,90,0,0,1,0.03094778209924698,3.6096816062927246,0.054372042417526245,0,1,1964,0.986681342124939,0.09183136373758316,0,1,90,0.030959581956267357,3.609665870666504,0,1,0.030947009101510048,3.6096816062927246,0.0,8.820814656473885e-08,0.0,0.0
pets,91,91,0,0,1,0.02916700579226017,3.61045503616333,0.02056974172592163,0,1,3397,0.7186005711555481,1.1307059526443481,0,1,91,0.029156234115362167,3.6104507446289062,0,1,0.02916615456342697,3.6104555130004883,0.0,8.790163974481402e-08,0.0,0.0
pets,92,92,0,0,1,0.029953494668006897,3.610158920288086,0.03592836856842041,0,1,2943,0.9342737793922424,0.3633776009082794,0,1,92,0.029949305579066277,3.6101531982421875,0,1,0.029952436685562134,3.610159397125244,0.0,8.801873718766728e-08,0.0,0.0
pets,93,93,0,0,1,0.03069249354302883,3.609900712966919,0.059063225984573364,0,1,1191,0.9907628893852234,0.06851270794868469,0,1,93,0.030699418857693672,3.609889507293701,0,1,0.030691368505358696,3.609901189804077,0.0,8.81212116610186e-08,0.0,0.0
pets,94,94,0,0,1,0.030180873349308968,3.6099655628204346,0.035045742988586426,0,1,249,0.9207056164741516,0.39087966084480286,0,1,94,0.030182402580976486,3.6099562644958496,0,1,0.030179934576153755,3.6099660396575928,0.0,8.809549711941145e-08,0.0,0.0
pets,95,95,0,0,1,0.031497158110141754,3.6088693141937256,0.04586923122406006,0,1,2268,0.981181800365448,0.11680541932582855,0,1,95,0.03151455894112587,3.608839988708496,0,1,0.03149593248963356,3.6088695526123047,0.0,8.853109534356918e-08,0.0,0.0
pets,96,96,0,0,1,0.03052527643740177,3.6095566749572754,0.03287765383720398,0,1,1607,0.9314864873886108,0.35926902294158936,0,1,96,0.03053136356174946,3.6095426082611084,0,1,0.03052373416721821,3.6095571517944336,0.0,8.825762165542983e-08,0.0,0.0
pets,97,97,0,0,1,0.03084106557071209,3.609163761138916,0.02831745147705078,0,1,1622,0.893079936504364,0.4889039099216461,0,1,97,0.03085199184715748,3.609140157699585,0,1,0.030839599668979645,3.6091644763946533,0.0,8.841381315960462e-08,0.0,0.0
pets,98,98,1,1,1,0.030299793928861618,3.610042095184326,0.02331748604774475,1,1,3298,0.883008599281311,0.433524489402771,1,1,98,0.030395174399018288,3.6099987030029297,1,1,0.030299976468086243,3.610041618347168,0.0,8.806508589032092e-08,0.0,0.0
pets,99,99,1,1,1,0.02927555702626705,3.6103506088256836,0.00823172926902771,1,1,1042,0.5870089530944824,1.1621872186660767,1,1,99,0.02934674546122551,3.6103193759918213,1,1,0.029275083914399147,3.6103508472442627,0.0,8.794289385605225e-08,0.0,0.0
pets,100,100,1,1,1,0.02874007262289524,3.610435962677002,0.012115478515625,1,1,1155,0.47761693596839905,1.7141321897506714,1,1,100,0.02879936434328556,3.61041259765625,1,1,0.028740081936120987,3.610435962677002,0.0,8.790918570866779e-08,0.0,0.0
pets,101,101,1,1,1,0.02999621443450451,3.6101298332214355,0.02030453085899353,1,1,2554,0.7748298048973083,0.7714365720748901,1,1,101,0.030084216967225075,3.6100878715515137,1,1,0.0299961119890213,3.610128879547119,0.0,8.803032613968753e-08,0.0,0.0
