dataset,sample_index,stream_step,label,clip_pred,clip_correct,clip_confidence,clip_entropy,clip_margin,tda_pred,tda_correct,tda_confidence,tda_entropy,tda_margin,tda_changed_prediction,tda_beneficial_flip,tda_harmful_flip,tda_other_changed_wrong,tda_positive_cache_size,tda_negative_cache_size,tda_negative_gate_open,freetta_pred,freetta_correct,freetta_confidence,freetta_entropy,freetta_margin,freetta_changed_prediction,freetta_beneficial_flip,freetta_harmful_flip,freetta_other_changed_wrong,freetta_em_weight,freetta_mu_update_norm,freetta_mu_drift,freetta_prior_entropy,freetta_sigma_trace,samples,tda_total_cache_slots,oracle_centroid_acc,oracle_1nn_acc,geometry_alignment_score,sample_path
imagenet,6200,6200,620,590,0,0.0011310834670439363,6.907587051391602,0.024585694074630737,590,0,0.8570125102996826,0.7432434558868408,3.0537109375,0,0,0,0,2272,1210,0,590,0,0.7976006269454956,0.9125620126724243,2.4684603214263916,0,0,0,0,0.5307825815893779,0.00019937739125452936,1.131958246231079,3.8934199810028076,0.3592279052734375,10000,5000,0.8271999955177307,0.4189,0.4082999955177307,/home/herrys/projects/AIP-Final-project/data/raw/IMAGENET/imagenetv2-matched-frequency-format-val/620/0925ed60ba37a728faa69e7b148ca4ff00209c20.jpeg
imagenet,7737,7737,773,532,0,0.0011138914851471782,6.907587051391602,0.003873288631439209,532,0,0.7815731167793274,0.9235814809799194,1.7882137298583984,0,0,0,0,2625,1445,0,532,0,0.5498754382133484,1.239385724067688,0.5059279799461365,0,0,0,0,0.4301831692864755,9.575254080118611e-05,1.1302897930145264,3.9203941822052,0.361121826171875,10000,5000,0.8271999955177307,0.4189,0.4082999955177307,/home/herrys/projects/AIP-Final-project/data/raw/IMAGENET/imagenetv2-matched-frequency-format-val/773/cff71e43c210fdd711cc0f1210e483aa50585ac7.jpeg
imagenet,7892,7892,789,904,0,0.0010850861435756087,6.907587051391602,0.019571751356124878,904,0,0.39914876222610474,3.599780321121216,2.240011215209961,0,0,0,0,2657,1461,0,904,0,0.5014628171920776,2.993180274963379,2.2023258209228516,0,0,0,0,0.10753743073036298,6.38141791569069e-05,1.1300928592681885,3.9255881309509277,0.36134512329101565,10000,5000,0.8271999955177307,0.4189,0.4082999955177307,/home/herrys/projects/AIP-Final-project/data/raw/IMAGENET/imagenetv2-matched-frequency-format-val/789/2e62b291a1de3e5c3aa698707f5659d31c7850d4.jpeg
imagenet,9110,9110,911,824,0,0.001058816909790039,6.907587051391602,8.225440979003906e-05,452,0,0.05536021292209625,5.343698501586914,0.0071086883544921875,1,0,0,1,2821,1582,0,452,0,0.09603157639503479,5.018180847167969,0.22852134704589844,1,0,0,1,0.0485223700600023,1.8721782907960005e-05,1.1286739110946655,3.9139280319213867,0.3629529113769531,10000,5000,0.8271999955177307,0.4189,0.4082999955177307,/home/herrys/projects/AIP-Final-project/data/raw/IMAGENET/imagenetv2-matched-frequency-format-val/911/0356f4f8a046a6a17f1c3d469c076746ac34914e.jpeg
imagenet,7828,7828,782,851,0,0.0011185938492417336,6.907585144042969,0.04162627458572388,851,0,0.9517747759819031,0.39210695028305054,5.086965560913086,0,0,0,0,2642,1454,0,851,0,0.9040507078170776,0.6776129007339478,4.171869277954102,0,0,0,0,0.6060660529199541,0.00015561057080049068,1.130208969116211,3.9240903854370117,0.36121343994140626,10000,5000,0.8271999955177307,0.4189,0.4082999955177307,/home/herrys/projects/AIP-Final-project/data/raw/IMAGENET/imagenetv2-matched-frequency-format-val/782/a63cde6bbe58c2c201217097bbdc8865bc413e42.jpeg
imagenet,5385,5385,538,698,0,0.0010687850881367922,6.907584190368652,0.0013068467378616333,698,0,0.1989976018667221,4.162087440490723,0.3191413879394531,0,0,0,0,1972,1044,0,698,0,0.17577695846557617,3.9971256256103516,0.24458706378936768,0,0,0,0,0.06792558333145851,0.00017128977924585342,1.1316962242126465,3.847169876098633,0.3595062255859375,10000,5000,0.8271999955177307,0.4189,0.4082999955177307,/home/herrys/projects/AIP-Final-project/data/raw/IMAGENET/imagenetv2-matched-frequency-format-val/538/8721b3ee26b003c830cf572d627b409cceb9f05d.jpeg
imagenet,6380,6380,638,639,0,0.001088486984372139,6.907583236694336,0.009779900312423706,639,0,0.27206653356552124,3.748659372329712,0.3920021057128906,0,0,0,0,2321,1240,0,639,0,0.4577881991863251,2.7084603309631348,0.9653128981590271,0,0,0,0,0.14082623141782472,7.686701428610831e-05,1.1318734884262085,3.9079318046569824,0.35932476806640623,10000,5000,0.8271999955177307,0.4189,0.4082999955177307,/home/herrys/projects/AIP-Final-project/data/raw/IMAGENET/imagenetv2-matched-frequency-format-val/638/031ca57baf9a319a1b69dac6707b216433765692.jpeg
imagenet,7421,7421,742,789,0,0.0010784416226670146,6.9075822830200195,0.0002974569797515869,789,0,0.3406524956226349,3.377380132675171,0.8762855529785156,0,0,0,0,2577,1403,0,526,0,0.23307251930236816,3.5023460388183594,0.2861137390136719,1,0,0,1,0.09731654162821192,7.100085349520668e-05,1.1305598020553589,3.9206511974334717,0.3608158264160156,10000,5000,0.8271999955177307,0.4189,0.4082999955177307,/home/herrys/projects/AIP-Final-project/data/raw/IMAGENET/imagenetv2-matched-frequency-format-val/742/070ce38d2922c6aae8b0e9f734463296c3cae181.jpeg
imagenet,5994,5994,599,489,0,0.0011049762833863497,6.907581806182861,0.0005585849285125732,489,0,0.6006754040718079,1.5748553276062012,0.9085597991943359,0,0,0,0,2201,1168,0,489,0,0.5282308459281921,1.6434983015060425,0.5977401733398438,0,0,0,0,0.34390376708011083,0.00019282533321529627,1.13210928440094,3.8913025856018066,0.359053466796875,10000,5000,0.8271999955177307,0.4189,0.4082999955177307,/home/herrys/projects/AIP-Final-project/data/raw/IMAGENET/imagenetv2-matched-frequency-format-val/599/2c3d68314d5646bfeb99c8b63286c0aea97f15d1.jpeg
imagenet,6629,6629,662,478,0,0.0011161922011524439,6.907581806182861,0.027515381574630737,478,0,0.9416007399559021,0.4423767924308777,4.133783340454102,0,0,0,0,2394,1283,0,478,0,0.8363907933235168,0.9452901482582092,2.507854461669922,0,0,0,0,0.5336697591398674,0.00024245581880677491,1.1315608024597168,3.9127862453460693,0.35968011474609374,10000,5000,0.8271999955177307,0.4189,0.4082999955177307,/home/herrys/projects/AIP-Final-project/data/raw/IMAGENET/imagenetv2-matched-frequency-format-val/662/d4f3d623357deb51c2ca113c448e5bb28ae05364.jpeg
imagenet,5272,5272,527,526,0,0.0011205276241526008,6.907581329345703,0.024161219596862793,526,0,0.9259721040725708,0.45987069606781006,3.260194778442383,0,0,0,0,1932,1023,0,526,0,0.8582553863525391,0.7386846542358398,2.549480438232422,0,0,0,0,0.5697700105876111,0.0003656335175037384,1.131282925605774,3.8381481170654297,0.35996380615234375,10000,5000,0.8271999955177307,0.4189,0.4082999955177307,/home/herrys/projects/AIP-Final-project/data/raw/IMAGENET/imagenetv2-matched-frequency-format-val/527/7a2f170751fb124b1fcbeac70daab2d693995117.jpeg
imagenet,8480,8480,848,481,0,0.001107631134800613,6.907581329345703,0.01667916774749756,481,0,0.598592221736908,2.0227813720703125,1.41668701171875,0,0,0,0,2762,1533,0,481,0,0.6793338060379028,1.4396350383758545,1.549020767211914,0,0,0,0,0.34640584391657125,8.126116154016927e-05,1.1294080018997192,3.9228506088256836,0.3621213073730469,10000,5000,0.8271999955177307,0.4189,0.4082999955177307,/home/herrys/projects/AIP-Final-project/data/raw/IMAGENET/imagenetv2-matched-frequency-format-val/848/0711c2d50c044e4c37d398a4d3cbc90d0afb7d6b.jpeg
imagenet,6815,6815,681,620,0,0.0011076753726229072,6.907580852508545,0.013438105583190918,620,0,0.4792305529117584,2.389798641204834,1.213174819946289,0,0,0,0,2432,1307,0,620,0,0.624932587146759,1.5937983989715576,1.4845503568649292,0,0,0,0,0.3271929828081024,9.558461897540838e-05,1.1313767433166504,3.910428524017334,0.35989031982421876,10000,5000,0.8271999955177307,0.4189,0.4082999955177307,/home/herrys/projects/AIP-Final-project/data/raw/IMAGENET/imagenetv2-matched-frequency-format-val/681/7ac0772125a071739b33986e16d1635c69acdf6b.jpeg
imagenet,7825,7825,782,651,0,0.0010873136343434453,6.907580375671387,0.0025221705436706543,651,0,0.16774998605251312,3.684844493865967,0.25690650939941406,0,0,0,0,2641,1454,0,762,0,0.20036621391773224,3.1205079555511475,0.01885986328125,1,0,0,1,0.1400015817223582,3.533443668857217e-05,1.1302058696746826,3.923633575439453,0.361216796875,10000,5000,0.8271999955177307,0.4189,0.4082999955177307,/home/herrys/projects/AIP-Final-project/data/raw/IMAGENET/imagenetv2-matched-frequency-format-val/782/9d3d895e68442884a9ea8593ce8d3af0afb79b90.jpeg
imagenet,8377,8377,837,836,0,0.0011127046309411526,6.907580375671387,0.0,836,0,0.5202538371086121,1.0134201049804688,0.15585899353027344,0,0,0,0,2747,1522,0,836,0,0.4905715584754944,0.8784810304641724,0.0,0,0,0,0,0.537414980823735,0.00013910503184888512,1.1295173168182373,3.9255261421203613,0.3619971923828125,10000,5000,0.8271999955177307,0.4189,0.4082999955177307,/home/herrys/projects/AIP-Final-project/data/raw/IMAGENET/imagenetv2-matched-frequency-format-val/837/cb0baa96e88f78ee32b7bb4a5d6b741270490194.jpeg
imagenet,4602,4602,460,718,0,0.0010701559949666262,6.907578945159912,0.008039295673370361,718,0,0.26970723271369934,4.113187789916992,1.401519775390625,0,0,0,0,1596,837,0,718,0,0.21197056770324707,3.9285004138946533,0.8516845703125,0,0,0,0,0.0660390559987795,0.00032834746525622904,1.1232213973999023,3.804016351699829,0.3686845397949219,10000,5000,0.8271999955177307,0.4189,0.4082999955177307,/home/herrys/projects/AIP-Final-project/data/raw/IMAGENET/imagenetv2-matched-frequency-format-val/460/77ccbca3a04627365b35e9ef66bcfb80d2cbf2af.jpeg
imagenet,9788,9788,978,975,0,0.0010830849641934037,6.907578468322754,0.004113942384719849,975,0,0.22959628701210022,3.623732566833496,0.18689537048339844,0,0,0,0,2937,1656,0,975,0,0.3300738036632538,2.8030900955200195,0.3559759855270386,0,0,0,0,0.11877113880747557,2.19955800275784e-05,1.127907156944275,3.9506545066833496,0.3638255615234375,10000,5000,0.8271999955177307,0.4189,0.4082999955177307,/home/herrys/projects/AIP-Final-project/data/raw/IMAGENET/imagenetv2-matched-frequency-format-val/978/ceadaf91496b83709a6a8aa2f633770a7e4da795.jpeg
imagenet,9762,9762,976,975,0,0.001083360519260168,6.907577991485596,0.011404797434806824,975,0,0.3733934462070465,3.653385877609253,1.2342796325683594,0,0,0,0,2935,1653,0,975,0,0.49461784958839417,2.972444534301758,1.886947751045227,0,0,0,0,0.09953725732345216,2.175580448238179e-05,1.1279056072235107,3.953486442565918,0.36382733154296876,10000,5000,0.8271999955177307,0.4189,0.4082999955177307,/home/herrys/projects/AIP-Final-project/data/raw/IMAGENET/imagenetv2-matched-frequency-format-val/976/48f9dd34d96b567a9aad6d8dbaa322d8e80234e9.jpeg
imagenet,4299,4299,429,981,0,0.0011331153800711036,6.9075775146484375,0.01646074652671814,981,0,0.9279532432556152,0.3056330382823944,2.654541015625,0,0,0,0,1434,748,0,981,0,0.8635175824165344,0.45519915223121643,1.9022959470748901,0,0,0,0,0.6957453093504691,0.00036672642454504967,1.1132670640945435,3.782975435256958,0.3790968627929687,10000,5000,0.8271999955177307,0.4189,0.4082999955177307,/home/herrys/projects/AIP-Final-project/data/raw/IMAGENET/imagenetv2-matched-frequency-format-val/429/ff991e251922916e6bdc01816f285e519e9a0dbc.jpeg
imagenet,5081,5081,508,810,0,0.0011109175393357873,6.907577037811279,0.0052769482135772705,810,0,0.7325764894485474,1.1012742519378662,1.5569190979003906,0,0,0,0,1857,979,0,810,0,0.5318532586097717,1.4406802654266357,0.634452760219574,0,0,0,0,0.39082683275847935,0.0010788905201479793,1.1309030055999756,3.8327457904815674,0.3603790283203125,10000,5000,0.8271999955177307,0.4189,0.4082999955177307,/home/herrys/projects/AIP-Final-project/data/raw/IMAGENET/imagenetv2-matched-frequency-format-val/508/36f5f6bd99a74d4864f511c7ea6c82633cdfd5b3.jpeg
imagenet,5486,5486,548,851,0,0.0011012848699465394,6.907576560974121,0.011822044849395752,851,0,0.7827128767967224,1.2072809934616089,2.3040618896484375,0,0,0,0,2006,1068,0,851,0,0.5400219559669495,1.8089525699615479,0.9673042297363281,0,0,0,0,0.30207516049615774,0.0006131699774414301,1.1318953037261963,3.8482003211975098,0.3592861328125,10000,5000,0.8271999955177307,0.4189,0.4082999955177307,/home/herrys/projects/AIP-Final-project/data/raw/IMAGENET/imagenetv2-matched-frequency-format-val/548/d664af231683b5a044ffd38bbbcf7c0113178895.jpeg
