dataset,sample_index,stream_step,label,clip_pred,clip_correct,clip_confidence,clip_entropy,clip_margin,tda_pred,tda_correct,tda_order_rank,tda_confidence,tda_entropy,freetta_pred,freetta_correct,freetta_order_rank,freetta_confidence,freetta_entropy,edgefreetta_pred,edgefreetta_correct,edgefreetta_confidence,edgefreetta_entropy,edgefreetta_updated,edgefreetta_update_weight,edgefreetta_adapter_norm,edgefreetta_residual_norm
dtd,966,16,24,11,0,0.02222847007215023,3.849909782409668,0.0015563368797302246,11,0,16,0.7037140727043152,1.4264247417449951,11,0,966,0.022442985326051712,3.849771022796631,11,0,0.022227974608540535,3.849909782409668,0.0,2.9924315469997964e-08,0.0,0.0
dtd,653,17,16,16,1,0.0222399290651083,3.849982261657715,0.009560585021972656,16,1,17,0.6595999002456665,1.3477253913879395,16,1,653,0.022236740216612816,3.8499388694763184,16,1,0.022239115089178085,3.8499820232391357,0.0,2.99145561655223e-08,0.0,0.0
dtd,526,18,13,13,1,0.022591248154640198,3.849984645843506,0.03207191824913025,13,1,18,0.9801339507102966,0.151920884847641,13,1,526,0.022704439237713814,3.849900722503662,13,1,0.02259104885160923,3.8499841690063477,0.0,2.9914271948427995e-08,0.0,0.0
dtd,450,19,11,6,0,0.022021466866135597,3.849952220916748,0.0036290884017944336,6,0,19,0.5435208082199097,2.045077323913574,6,0,450,0.02208739146590233,3.849837303161621,6,0,0.022022364661097527,3.849952220916748,0.0,2.991860981182981e-08,0.0,0.0
dtd,710,20,17,5,0,0.0219098050147295,3.8500027656555176,0.0007191896438598633,5,0,20,0.3998722434043884,2.4523985385894775,28,0,710,0.0220893956720829,3.849930763244629,5,0,0.02191060408949852,3.8500030040740967,0.0,2.9911817023275944e-08,0.0,0.0
dtd,1789,21,44,20,0,0.022031772881746292,3.8500189781188965,0.011556535959243774,20,0,21,0.6590449213981628,1.7293598651885986,20,0,1789,0.022128378972411156,3.849933624267578,20,0,0.022030901163816452,3.8500187397003174,0.0,2.9909649867931876e-08,0.0,0.0
dtd,1404,22,35,2,0,0.02223890647292137,3.8499345779418945,0.00761723518371582,2,0,22,0.7528072595596313,1.2931180000305176,2,0,1404,0.022359192371368408,3.849821090698242,2,0,0.022239508107304573,3.8499345779418945,0.0,2.992100434084932e-08,0.0,0.0
dtd,1113,23,27,27,1,0.022230762988328934,3.8499703407287598,0.011215656995773315,27,1,23,0.7046709060668945,1.378312110900879,27,1,1113,0.02236618474125862,3.849900007247925,27,1,0.02223042957484722,3.8499698638916016,0.0,2.991615488667776e-08,0.0,0.0
dtd,1315,24,32,4,0,0.022307367995381355,3.8499960899353027,0.014971986413002014,4,0,24,0.8405788540840149,0.8964219093322754,4,0,1315,0.02252473495900631,3.8499109745025635,4,0,0.022308165207505226,3.8499960899353027,0.0,2.9912730070691396e-08,0.0,0.0
dtd,1871,25,46,5,0,0.021911129355430603,3.8500235080718994,0.006969422101974487,5,0,25,0.6061896085739136,1.8216097354888916,5,0,1871,0.021825775504112244,3.8499650955200195,5,0,0.021911801770329475,3.8500232696533203,0.0,2.990902103761073e-08,0.0,0.0
dtd,1032,26,25,25,1,0.022119201719760895,3.850001573562622,0.003764599561691284,25,1,26,0.5855619311332703,1.8213199377059937,25,1,1032,0.02229045331478119,3.849925994873047,25,1,0.02211904525756836,3.850001811981201,0.0,2.9911987553532526e-08,0.0,0.0
dtd,907,27,22,39,0,0.02243637479841709,3.850005865097046,0.025467783212661743,39,0,27,0.9795036315917969,0.15253537893295288,39,0,907,0.02249598689377308,3.8499584197998047,39,0,0.022437261417508125,3.850005626678467,0.0,2.991141911934392e-08,0.0,0.0
dtd,929,28,23,21,0,0.02188313566148281,3.850031852722168,0.0015379786491394043,21,0,28,0.4161345660686493,2.469987630844116,9,0,929,0.021988769993185997,3.8499486446380615,21,0,0.021883364766836166,3.850031852722168,0.0,2.990788061651983e-08,0.0,0.0
dtd,306,29,7,7,1,0.022917142137885094,3.849942684173584,0.04409857094287872,7,1,29,0.9941319823265076,0.053073979914188385,7,1,306,0.02313518524169922,3.849836826324463,7,1,0.022916946560144424,3.849942684173584,0.0,2.991992076317729e-08,0.0,0.0
dtd,48,30,1,31,0,0.0221358984708786,3.849985122680664,0.0057325661182403564,31,0,30,0.6079785227775574,1.763094186782837,31,0,48,0.02228589914739132,3.8499152660369873,31,0,0.02213684841990471,3.849984884262085,0.0,2.9914211552295455e-08,0.0,0.0
dtd,782,31,19,20,0,0.02260594628751278,3.8500070571899414,0.028966844081878662,20,0,31,0.9837693572044373,0.1314811259508133,20,0,782,0.022790905088186264,3.8499345779418945,20,0,0.02260509505867958,3.8500070571899414,0.0,2.9911248589087336e-08,0.0,0.0
dtd,1847,32,46,0,0,0.02213423326611519,3.849992513656616,0.01240009069442749,0,0,32,0.7187532186508179,1.183013916015625,0,0,1847,0.022178206592798233,3.8499433994293213,0,0,0.02213330939412117,3.849992275238037,0.0,2.991318837075596e-08,0.0,0.0
dtd,1052,33,26,26,1,0.023080477491021156,3.849982261657715,0.042848289012908936,26,1,33,0.9982863068580627,0.016156509518623352,26,1,1052,0.023056726902723312,3.8499202728271484,26,1,0.023079758509993553,3.8499817848205566,0.0,2.99145561655223e-08,0.0,0.0
dtd,89,34,2,0,0,0.022408658638596535,3.8498587608337402,0.002078115940093994,0,0,34,0.8134287595748901,0.7545093297958374,20,0,89,0.022503798827528954,3.8497321605682373,0,0,0.02240770123898983,3.8498587608337402,0.0,2.993122194538955e-08,0.0,0.0
dtd,563,35,14,14,1,0.022580143064260483,3.8499326705932617,0.014424830675125122,14,1,35,0.9195840954780579,0.4988478422164917,14,1,563,0.022777078673243523,3.8498053550720215,14,1,0.02258087322115898,3.8499324321746826,0.0,2.9921235267238444e-08,0.0,0.0
dtd,687,36,17,42,0,0.02203957363963127,3.8499927520751953,0.0037436634302139282,42,0,36,0.5739066004753113,1.9094560146331787,42,0,687,0.022155949845910072,3.8499045372009277,42,0,0.02204037271440029,3.849992513656616,0.0,2.991318837075596e-08,0.0,0.0
dtd,1594,37,39,23,0,0.022027526050806046,3.850011110305786,0.00610785186290741,23,0,37,0.5530598759651184,1.7284404039382935,23,0,1594,0.022081254050135612,3.8499724864959717,23,0,0.022027011960744858,3.8500113487243652,0.0,2.991067660218505e-08,0.0,0.0
dtd,1210,38,30,30,1,0.022876063361763954,3.849937915802002,0.011303842067718506,30,1,38,0.9928050637245178,0.05447123944759369,30,1,1210,0.022957904264330864,3.84987735748291,30,1,0.022876691073179245,3.849937915802002,0.0,2.9920549593498436e-08,0.0,0.0
dtd,1604,39,40,40,1,0.023186232894659042,3.8499255180358887,0.05248314142227173,40,1,39,0.998285710811615,0.017436832189559937,40,1,1604,0.023492474108934402,3.8498120307922363,40,1,0.02318715490400791,3.8499257564544678,0.0,2.992220160535908e-08,0.0,0.0
dtd,165,40,4,31,0,0.0223813746124506,3.8498966693878174,0.01102304458618164,31,0,40,0.8330387473106384,0.8697840571403503,31,0,165,0.022554052993655205,3.849773406982422,31,0,0.022382181137800217,3.8498966693878174,0.0,2.992608472141001e-08,0.0,0.0
dtd,832,41,20,20,1,0.022342046722769737,3.84999418258667,0.018782854080200195,20,1,41,0.977637767791748,0.1747182011604309,20,1,832,0.022486303001642227,3.8499081134796143,20,1,0.022340983152389526,3.849994421005249,0.0,2.991296099708052e-08,0.0,0.0
dtd,379,42,9,9,1,0.02304789051413536,3.8499083518981934,0.04425725340843201,9,1,42,0.9961517453193665,0.03606238216161728,9,1,379,0.023369312286376953,3.8497793674468994,9,1,0.02304757572710514,3.8499083518981934,0.0,2.992454284367341e-08,0.0,0.0
dtd,1565,43,39,39,1,0.022225335240364075,3.850027322769165,0.016435325145721436,39,1,43,0.6506385207176208,1.4711155891418457,39,1,1565,0.022277308627963066,3.8499600887298584,39,1,0.022226331755518913,3.850027322769165,0.0,2.990850944684098e-08,0.0,0.0
dtd,647,44,16,43,0,0.02231282740831375,3.849976062774658,0.007110536098480225,43,0,44,0.8625094890594482,0.7569191455841064,43,0,647,0.022267023101449013,3.8499302864074707,43,0,0.022311868146061897,3.849976062774658,0.0,2.991541236951889e-08,0.0,0.0
dtd,1645,45,41,41,1,0.022290516644716263,3.849979877471924,0.010042518377304077,41,1,45,0.8068148493766785,0.9115633964538574,41,1,1645,0.022438134998083115,3.8499109745025635,41,1,0.0222898218780756,3.8499796390533447,0.0,2.9914897226035464e-08,0.0,0.0
dtd,330,46,8,25,0,0.021939264610409737,3.850046157836914,0.002322375774383545,25,0,46,0.5251967906951904,1.9957349300384521,25,0,330,0.022083180025219917,3.8499951362609863,25,0,0.021939078345894814,3.850045919418335,0.0,2.990600123098375e-08,0.0,0.0
dtd,1163,47,29,29,1,0.02218901552259922,3.850022077560425,0.01037648320198059,29,1,47,0.8647463917732239,0.8039648532867432,29,1,1163,0.02223535068333149,3.849956512451172,29,1,0.02218923158943653,3.850022077560425,0.0,2.990919156786731e-08,0.0,0.0
dtd,761,48,19,26,0,0.022064832970499992,3.850043535232544,0.012903988361358643,26,0,48,0.6758671402931213,1.5316517353057861,26,0,761,0.02190098725259304,3.8500218391418457,26,0,0.0220644474029541,3.8500430583953857,0.0,2.990634229149691e-08,0.0,0.0
dtd,1050,49,26,26,1,0.02367579936981201,3.849897861480713,0.06595391035079956,26,1,49,0.9998375177383423,0.0018643566872924566,26,1,1050,0.023745466023683548,3.849825382232666,26,1,0.023674940690398216,3.849898338317871,0.0,2.9925914191153424e-08,0.0,0.0
dtd,1814,50,45,42,0,0.0222120713442564,3.849907398223877,0.000995337963104248,42,0,50,0.6082030534744263,1.4871025085449219,42,0,1814,0.022352244704961777,3.849787950515747,42,0,0.02221277542412281,3.849907636642456,0.0,2.992465653051113e-08,0.0,0.0
dtd,808,51,20,20,1,0.02265625260770321,3.8499808311462402,0.030117779970169067,20,1,51,0.9949830770492554,0.04611837863922119,20,1,808,0.022849544882774353,3.8498897552490234,20,1,0.022655393928289413,3.849980592727661,0.0,2.991478353919774e-08,0.0,0.0
dtd,320,52,8,16,0,0.02218685857951641,3.849996566772461,0.005212545394897461,16,0,52,0.7619867920875549,1.2090859413146973,8,1,320,0.022250192239880562,3.8499412536621094,16,0,0.022186078131198883,3.849996566772461,0.0,2.9912616383853674e-08,0.0,0.0
dtd,1661,53,41,41,1,0.022208942100405693,3.8500173091888428,0.0065189749002456665,41,1,53,0.9261079430580139,0.48694664239883423,41,1,1661,0.022344190627336502,3.8499622344970703,41,1,0.02220822684466839,3.850017547607422,0.0,2.990987724160732e-08,0.0,0.0
dtd,889,54,22,16,0,0.022185949608683586,3.850038528442383,0.01951521635055542,16,0,54,0.9061951637268066,0.6077944040298462,16,0,889,0.02217152900993824,3.8499948978424072,16,0,0.0221850648522377,3.850039005279541,0.0,2.990702441252324e-08,0.0,0.0
dtd,1253,55,31,31,1,0.02217910625040531,3.8499093055725098,0.015381455421447754,31,1,55,0.8827168941497803,0.7162577509880066,31,1,1253,0.022326089441776276,3.849799633026123,31,1,0.022180063650012016,3.849909782409668,0.0,2.9924372313416825e-08,0.0,0.0
dtd,391,56,9,9,1,0.02259536273777485,3.849885940551758,0.01681661605834961,9,1,56,0.9822564721107483,0.12365971505641937,9,1,391,0.022843817248940468,3.849740505218506,9,1,0.022595101967453957,3.849885940551758,0.0,2.9927569755727745e-08,0.0,0.0
dtd,603,57,15,45,0,0.021886194124817848,3.8500449657440186,0.0036604702472686768,45,0,57,0.2627842426300049,2.5365209579467773,45,0,603,0.021992648020386696,3.849977731704712,45,0,0.021885698661208153,3.8500447273254395,0.0,2.990611491782147e-08,0.0,0.0
dtd,557,58,13,0,0,0.021940385922789574,3.8499817848205566,0.00588342547416687,0,0,58,0.29051411151885986,2.715470314025879,0,0,557,0.02197955921292305,3.8498852252960205,0,0,0.021939707919955254,3.8499817848205566,0.0,2.991461300894116e-08,0.0,0.0
dtd,956,59,23,23,1,0.022103389725089073,3.8499436378479004,0.0009225010871887207,23,1,59,0.7037069797515869,1.2250365018844604,42,0,956,0.022204317152500153,3.849837303161621,23,1,0.022102946415543556,3.8499436378479004,0.0,2.9919750232920705e-08,0.0,0.0
dtd,1806,60,45,45,1,0.022022640332579613,3.8500733375549316,0.013216674327850342,45,1,60,0.7116800546646118,1.4438071250915527,45,1,1806,0.02215036004781723,3.8500256538391113,45,1,0.022022215649485588,3.8500735759735107,0.0,2.990229219790308e-08,0.0,0.0
dtd,428,61,10,30,0,0.022011488676071167,3.8500325679779053,0.00026157498359680176,30,0,61,0.5374143719673157,2.0016274452209473,3,0,428,0.022099198773503304,3.849980354309082,30,0,0.022012406960129738,3.850032329559326,0.0,2.990782377310097e-08,0.0,0.0
dtd,767,62,19,44,0,0.021894482895731926,3.850053310394287,0.01005321741104126,44,0,62,0.23069751262664795,2.619675636291504,44,0,767,0.02206982485949993,3.850005626678467,44,0,0.021894684061408043,3.850053310394287,0.0,2.9905027787435756e-08,0.0,0.0
dtd,1443,63,36,21,0,0.022264186292886734,3.850008010864258,0.022916287183761597,21,0,63,0.8448699116706848,0.869656503200531,21,0,1443,0.02228652872145176,3.849940776824951,21,0,0.022264480590820312,3.850008487701416,0.0,2.9911134902249614e-08,0.0,0.0
dtd,1677,64,41,41,1,0.02226364053785801,3.850020408630371,0.008180826902389526,41,1,64,0.728339433670044,0.9349573850631714,41,1,1677,0.02241131290793419,3.8499703407287598,41,1,0.02226274646818638,3.850020170211792,0.0,2.990942249425643e-08,0.0,0.0
dtd,1493,65,37,24,0,0.021952595561742783,3.8500332832336426,0.009541809558868408,24,0,65,0.3536042869091034,2.6006999015808105,24,0,1493,0.022164490073919296,3.8499507904052734,24,0,0.02195167914032936,3.8500332832336426,0.0,2.990771008626325e-08,0.0,0.0
dtd,1065,66,26,26,1,0.022988107055425644,3.849954128265381,0.03285130858421326,26,1,66,0.9943434000015259,0.04814889281988144,26,1,1065,0.02295084111392498,3.849884033203125,26,1,0.022987591102719307,3.849954605102539,0.0,2.991837888544069e-08,0.0,0.0
dtd,1572,67,39,0,0,0.022491004317998886,3.8499956130981445,0.00261610746383667,0,0,67,0.8145316243171692,0.6612021923065186,0,0,1572,0.022602170705795288,3.849928379058838,0,0,0.02249004878103733,3.8499956130981445,0.0,2.9912786914110256e-08,0.0,0.0
dtd,240,68,6,6,1,0.022641757503151894,3.850013017654419,0.03662559390068054,6,1,68,0.9712228178977966,0.21602338552474976,6,1,240,0.02280084788799286,3.849940299987793,6,1,0.022642768919467926,3.85001277923584,0.0,2.9910449228509606e-08,0.0,0.0
dtd,1182,69,29,14,0,0.02210860885679722,3.8500397205352783,0.0015453994274139404,14,0,69,0.4052766263484955,1.8199005126953125,14,0,1182,0.022232986986637115,3.850001811981201,14,0,0.02210940793156624,3.8500399589538574,0.0,2.990685388226666e-08,0.0,0.0
dtd,499,70,12,20,0,0.02214794047176838,3.8500380516052246,0.007831931114196777,20,0,70,0.7568533420562744,1.2771245241165161,20,0,499,0.022264230996370316,3.8499789237976074,20,0,0.022147150710225105,3.8500375747680664,0.0,2.99070812559421e-08,0.0,0.0
dtd,1378,71,34,24,0,0.02221338078379631,3.8499951362609863,0.016319483518600464,24,0,71,0.7870078682899475,1.1411752700805664,24,0,1378,0.022466247901320457,3.849900960922241,24,0,0.022212382405996323,3.8499953746795654,0.0,2.991284375752912e-08,0.0,0.0
dtd,1844,72,46,39,0,0.02184378355741501,3.850034713745117,0.005299583077430725,39,0,72,0.4835849106311798,2.1697702407836914,46,1,1844,0.021860424429178238,3.8499882221221924,39,0,0.021844463422894478,3.850034713745117,0.0,2.990748271258781e-08,0.0,0.0
dtd,1375,73,34,15,0,0.021883457899093628,3.850053310394287,0.0050362348556518555,15,0,73,0.2827620208263397,2.840505599975586,15,0,1375,0.022001074627041817,3.84999418258667,15,0,0.021884290501475334,3.850053310394287,0.0,2.9905027787435756e-08,0.0,0.0
dtd,9,74,0,39,0,0.022555869072675705,3.8499603271484375,0.02468755841255188,39,0,74,0.973157525062561,0.1832490861415863,39,0,9,0.022627482190728188,3.849907159805298,39,0,0.022556591778993607,3.8499608039855957,0.0,2.99175226814441e-08,0.0,0.0
dtd,578,75,14,14,1,0.022526927292346954,3.8500285148620605,0.024367213249206543,14,1,75,0.9590721726417542,0.26708829402923584,14,1,578,0.022715730592608452,3.849971294403076,14,1,0.022527987137436867,3.8500287532806396,0.0,2.99083389165844e-08,0.0,0.0
dtd,1481,76,37,18,0,0.022340528666973114,3.8499064445495605,0.010597586631774902,18,0,76,0.5368773341178894,1.8224083185195923,18,0,1481,0.02240314893424511,3.8497891426086426,18,0,0.02233990654349327,3.8499064445495605,0.0,2.992477021734885e-08,0.0,0.0
dtd,536,77,13,13,1,0.02336762472987175,3.849949359893799,0.05656498670578003,13,1,77,0.9993723034858704,0.006513706874102354,13,1,536,0.023608025163412094,3.849870204925537,13,1,0.023367566987872124,3.849949598312378,0.0,2.9919007715761836e-08,0.0,0.0
dtd,913,78,22,39,0,0.022432776167988777,3.849980592727661,0.016282379627227783,39,0,78,0.9095317721366882,0.48941078782081604,39,0,913,0.02249308116734028,3.849923610687256,39,0,0.022433776408433914,3.8499808311462402,0.0,2.991478353919774e-08,0.0,0.0
dtd,1483,79,37,41,0,0.02183162234723568,3.8500618934631348,0.00515669584274292,41,0,79,0.39810821413993835,2.6815152168273926,12,0,1483,0.02191469632089138,3.8500008583068848,41,0,0.021831011399626732,3.850062131881714,0.0,2.9903830522926e-08,0.0,0.0
dtd,911,80,22,39,0,0.022442597895860672,3.850006580352783,0.027506858110427856,39,0,80,0.975188672542572,0.18779665231704712,39,0,911,0.022506453096866608,3.8499653339385986,39,0,0.022443342953920364,3.8500068187713623,0.0,2.9911305432506197e-08,0.0,0.0
dtd,927,81,23,23,1,0.02266542986035347,3.8498177528381348,0.01810196042060852,23,1,81,0.9587677717208862,0.26297906041145325,23,1,927,0.022813059389591217,3.8496670722961426,23,1,0.022664694115519524,3.8498177528381348,0.0,2.993670378259594e-08,0.0,0.0
dtd,49,82,1,34,0,0.02176799438893795,3.8500711917877197,0.0009336471557617188,45,0,82,0.16486310958862305,2.7962117195129395,34,0,49,0.02189982496201992,3.8500194549560547,34,0,0.021767793223261833,3.850071430206299,0.0,2.9902576414997384e-08,0.0,0.0
dtd,1106,83,27,27,1,0.022353315725922585,3.849964141845703,0.0023687779903411865,27,1,83,0.6586339473724365,1.2053906917572021,27,1,1106,0.02250272035598755,3.849891424179077,27,1,0.022352974861860275,3.849963665008545,0.0,2.991701109067435e-08,0.0,0.0
dtd,1479,84,36,4,0,0.022191623225808144,3.8499999046325684,0.006410330533981323,4,0,84,0.6710097193717957,1.5804190635681152,4,0,1479,0.022390685975551605,3.8499250411987305,4,0,0.022192219272255898,3.8499996662139893,0.0,2.991221847992165e-08,0.0,0.0
dtd,1190,85,29,29,1,0.02217778190970421,3.8500304222106934,0.01807624101638794,29,1,85,0.8841833472251892,0.6981725692749023,29,1,1190,0.0222285408526659,3.8499717712402344,29,1,0.022178025916218758,3.8500304222106934,0.0,2.9908111542908955e-08,0.0,0.0
dtd,957,86,23,23,1,0.022095026448369026,3.8499417304992676,0.009212315082550049,23,1,86,0.6183984875679016,1.7364263534545898,23,1,957,0.022157007828354836,3.849836587905884,23,1,0.02209467999637127,3.8499419689178467,0.0,2.992003445001501e-08,0.0,0.0
dtd,111,87,2,2,1,0.022263919934630394,3.8499960899353027,0.011556655168533325,2,1,87,0.7384670376777649,1.2654255628585815,2,1,111,0.02238418720662594,3.8499069213867188,2,1,0.02226465567946434,3.8499958515167236,0.0,2.9912730070691396e-08,0.0,0.0
dtd,882,88,22,39,0,0.021842310205101967,3.850094795227051,0.006504237651824951,39,0,88,0.35379868745803833,2.460653066635132,39,0,882,0.021818336099386215,3.8500871658325195,39,0,0.021843204274773598,3.8500945568084717,0.0,2.9899439368819e-08,0.0,0.0
dtd,815,89,20,20,1,0.022563712671399117,3.8500115871429443,0.028435587882995605,20,1,89,0.994469165802002,0.051347579807043076,20,1,815,0.022742172703146935,3.8499319553375244,20,1,0.022562742233276367,3.8500118255615234,0.0,2.991061975876619e-08,0.0,0.0
dtd,190,90,4,9,0,0.021961234509944916,3.8500120639801025,0.00514829158782959,9,0,90,0.4206753075122833,2.337496519088745,9,0,190,0.02211296185851097,3.8499178886413574,9,0,0.021960953250527382,3.8500120639801025,0.0,2.991056291534733e-08,0.0,0.0
dtd,250,91,6,6,1,0.022792965173721313,3.8498916625976562,0.029473185539245605,6,1,91,0.9939486980438232,0.053333111107349396,6,1,250,0.022973038256168365,3.8497512340545654,6,1,0.022793898358941078,3.8498919010162354,0.0,2.9926770395150015e-08,0.0,0.0
dtd,1185,92,29,29,1,0.022629817947745323,3.8499011993408203,0.026111066341400146,29,1,92,0.9717255234718323,0.20724369585514069,29,1,1185,0.022747617214918137,3.84979248046875,29,1,0.02263018861413002,3.8499011993408203,0.0,2.992551273450772e-08,0.0,0.0
dtd,685,93,17,22,0,0.021994490176439285,3.849959373474121,0.0009490251541137695,22,0,93,0.510767936706543,2.0059292316436768,22,0,685,0.022204261273145676,3.8498525619506836,22,0,0.02199466899037361,3.849959373474121,0.0,2.991763636828182e-08,0.0,0.0
dtd,785,94,19,35,0,0.02190699800848961,3.850024700164795,2.8014183044433594e-05,35,0,94,0.27655893564224243,2.72658371925354,44,0,785,0.022087043151259422,3.849954605102539,35,0,0.021906932815909386,3.850024938583374,0.0,2.9908850507354146e-08,0.0,0.0
dtd,1607,95,40,40,1,0.023777958005666733,3.849698543548584,0.03528839349746704,40,1,95,0.9973905682563782,0.01985807903110981,40,1,1607,0.024169959127902985,3.849534511566162,40,1,0.02377926930785179,3.849698066711426,0.0,2.995281178641562e-08,0.0,0.0
dtd,255,96,6,6,1,0.022696377709507942,3.8500022888183594,0.03592696785926819,6,1,96,0.9966349005699158,0.03265908733010292,6,1,255,0.02286450006067753,3.849926471710205,6,1,0.0226970873773098,3.8500022888183594,0.0,2.9911873866694805e-08,0.0,0.0
dtd,1535,97,38,23,0,0.022340720519423485,3.849872589111328,0.003658115863800049,23,0,97,0.8219203352928162,0.7974952459335327,23,0,1535,0.022436151280999184,3.8497354984283447,23,0,0.022340096533298492,3.8498728275299072,0.0,2.992933900713979e-08,0.0,0.0
dtd,442,98,11,21,0,0.022042429074645042,3.850017547607422,0.00787380337715149,21,0,98,0.7003084421157837,1.4010896682739258,24,0,442,0.022051604464650154,3.8499341011047363,21,0,0.022042566910386086,3.850017547607422,0.0,2.990982039818846e-08,0.0,0.0
dtd,1868,99,46,29,0,0.021754804998636246,3.850071430206299,0.0008001923561096191,29,0,99,0.23056741058826447,2.714080572128296,29,0,1868,0.021735426038503647,3.850038766860962,29,0,0.021755114197731018,3.850071430206299,0.0,2.9902576414997384e-08,0.0,0.0
dtd,1153,100,28,40,0,0.02221452258527279,3.850015878677368,0.012037426233291626,40,0,100,0.5464211106300354,1.9078794717788696,40,0,1153,0.022361041978001595,3.84993839263916,40,0,0.022215327247977257,3.850015640258789,0.0,2.99100477718639e-08,0.0,0.0
