dataset,sample_index,stream_step,category,clip_pc1,clip_pc2,tda_pc1,tda_pc2,freetta_pc1,freetta_pc2
eurosat,17,17,both_wrong,-30.279392,0.045248505,49.725994,-2.3352952,-38.326397,-0.13191861
eurosat,18,18,both_wrong,-30.189075,0.04985582,58.90192,-0.46828872,-38.326366,-0.12878352
eurosat,19,19,same_prediction_all,-30.17926,0.03191946,58.996662,-3.0598152,-38.326324,-0.15001053
eurosat,20,20,same_prediction_all,-30.08802,0.037544016,69.26355,-2.861937,-38.326294,-0.14539093
eurosat,21,21,both_wrong,-30.167068,0.032920223,62.91025,-4.65726,-38.32614,-0.1490993
eurosat,22,22,both_wrong,-30.34918,0.07384913,43.818947,0.73777026,-38.32706,-0.096536264
eurosat,23,23,same_prediction_all,-30.151323,0.026922075,63.717724,-4.5551786,-38.32631,-0.15624455
eurosat,24,24,same_prediction_all,-30.076015,0.020071866,71.24311,-5.309814,-38.326145,-0.1660548
eurosat,25,25,freetta_correct_tda_wrong,-30.215418,0.06858942,56.710262,-0.08569627,-38.32716,-0.106042676
eurosat,26,26,same_prediction_all,-30.125223,0.024379048,66.323906,-5.1359925,-38.32701,-0.15954116
eurosat,27,27,freetta_correct_tda_wrong,-30.195107,0.059263363,58.337917,-0.96481293,-38.326588,-0.11722511
eurosat,28,28,tda_correct_freetta_wrong,-30.070953,0.019418025,71.64993,-6.0468907,-38.326324,-0.1667283
eurosat,29,29,same_prediction_all,-30.106062,0.052706625,68.11158,-2.274164,-38.326733,-0.12687944
eurosat,30,30,same_prediction_all,-30.12463,0.009954551,65.646736,-6.447018,-38.32652,-0.1766655
eurosat,31,31,both_wrong,-30.191666,0.07821329,59.9553,2.1699944,-38.32697,-0.09541719
eurosat,32,32,freetta_correct_tda_wrong,-30.217066,0.06803938,58.882378,1.263656,-38.32693,-0.10664183
eurosat,33,33,same_prediction_all,-30.176792,0.022604093,61.989975,-4.33211,-38.32618,-0.16064668
eurosat,34,34,same_prediction_all,-30.100117,0.027887119,69.88985,-4.5348253,-38.32673,-0.1561432
eurosat,35,35,same_prediction_all,-30.088257,0.04822313,70.10337,-2.509389,-38.327183,-0.13231762
eurosat,36,36,both_wrong,-30.183056,0.076982036,60.515404,1.4785368,-38.327168,-0.096899174
eurosat,37,37,same_prediction_all,-30.145906,0.018471947,64.6746,-5.6088905,-38.326706,-0.16579232
eurosat,38,38,both_wrong,-30.219099,0.061252024,57.360638,-0.06686849,-38.326748,-0.11469318
eurosat,39,39,same_prediction_all,-30.165798,0.03495844,62.126293,-3.7730546,-38.32727,-0.14614928
eurosat,40,40,freetta_correct_tda_wrong,-30.18694,0.057425685,60.018402,-0.025529323,-38.326885,-0.119989105
eurosat,41,41,both_wrong,-30.2512,0.0855816,54.40162,3.1857786,-38.327343,-0.085543714
eurosat,42,42,same_prediction_all,-30.152058,0.043682992,63.392372,-2.5926833,-38.32696,-0.13620366
eurosat,43,43,both_wrong,-30.347744,0.031769387,44.85507,-4.260532,-38.32631,-0.14591303
eurosat,44,44,both_wrong,-30.303946,0.06704316,48.905834,0.48958936,-38.326706,-0.10585875
eurosat,45,45,same_prediction_all,-30.150219,0.04818697,63.588818,-2.2248037,-38.326443,-0.13109347
eurosat,46,46,same_prediction_all,-30.086784,0.014474571,69.601944,-5.610496,-38.326412,-0.17214872
eurosat,47,47,freetta_correct_tda_wrong,-30.30542,0.057230156,48.09768,-0.83263993,-38.326553,-0.11736554
eurosat,48,48,same_prediction_all,-30.115507,0.036672067,66.206985,-3.4911213,-38.327,-0.14504206
eurosat,49,49,same_prediction_all,-30.10774,0.023112012,68.22227,-5.368599,-38.32688,-0.16116259
eurosat,50,50,both_wrong,-30.106068,0.019312972,70.993935,-7.4468536,-38.326088,-0.16596462
eurosat,51,51,both_wrong,-30.324335,0.04552995,48.889103,-4.3939295,-38.326397,-0.13028075
eurosat,52,52,both_wrong,-30.268614,0.058283683,55.246567,-2.0178387,-38.326736,-0.11692742
eurosat,53,53,freetta_correct_tda_wrong,-30.118555,0.04595883,70.77924,-4.5012593,-38.326286,-0.13477188
eurosat,54,54,both_wrong,-30.26066,0.07416599,56.020798,1.0652775,-38.326874,-0.09848421
eurosat,55,55,freetta_correct_tda_wrong,-30.114264,0.03497309,70.96144,-5.4605465,-38.32631,-0.14766622
eurosat,56,56,freetta_correct_tda_wrong,-30.235174,0.056702424,57.87856,-2.3365333,-38.326565,-0.11931935
eurosat,57,57,freetta_correct_tda_wrong,-30.226204,0.041170895,58.31115,-3.8355398,-38.32636,-0.13753198
eurosat,58,58,same_prediction_all,-30.07642,0.009159975,70.68194,-6.8607497,-38.326637,-0.17824356
eurosat,59,59,both_wrong,-30.149609,0.012184311,66.804794,-6.554891,-38.326084,-0.17358023
eurosat,60,60,same_prediction_all,-30.091814,-0.001805169,71.849594,-9.066447,-38.32668,-0.1907817
eurosat,61,61,both_wrong,-30.139519,0.055785224,66.53474,-1.8411186,-38.3264,-0.12266806
eurosat,62,62,both_wrong,-30.29037,0.04992888,54.810627,-3.9452765,-38.326427,-0.12603322
eurosat,63,63,freetta_correct_tda_wrong,-30.28686,0.06320327,53.580975,-1.1948305,-38.32672,-0.11059632
eurosat,64,64,freetta_correct_tda_wrong,-30.178333,0.03501123,65.03914,-5.453585,-38.3262,-0.14606102
eurosat,65,65,freetta_correct_tda_wrong,-30.248255,0.027519519,58.92136,-6.349251,-38.326,-0.15299147
eurosat,66,66,same_prediction_all,-30.08419,0.016198467,72.85661,-7.506319,-38.326725,-0.16991489
eurosat,67,67,both_wrong,-30.283396,0.069105074,53.3917,-0.8143962,-38.327003,-0.103822716
eurosat,68,68,same_prediction_all,-30.102217,0.015883066,70.35571,-7.171803,-38.32642,-0.16965073
eurosat,69,69,same_prediction_all,-30.114689,0.01815719,67.59157,-6.418838,-38.326794,-0.16657232
eurosat,70,70,same_prediction_all,-30.134752,0.024989348,68.453476,-6.752441,-38.32673,-0.15826774
eurosat,71,71,both_wrong,-30.125513,0.041621536,69.35044,-5.4368706,-38.326538,-0.1390436
eurosat,72,72,same_prediction_all,-30.092,0.016227292,71.06153,-7.2862897,-38.3273,-0.1694922
eurosat,73,73,same_prediction_all,-30.10609,0.019935207,70.381355,-7.2261343,-38.327084,-0.164781
eurosat,74,74,same_prediction_all,-30.0587,0.03395653,75.13952,-5.612291,-38.32677,-0.14962749
eurosat,75,75,same_prediction_all,-30.128227,0.021973329,71.21081,-7.2902746,-38.326168,-0.1622774
eurosat,76,76,same_prediction_all,-30.124853,0.008237748,67.417694,-7.641739,-38.32682,-0.17798088
eurosat,77,77,same_prediction_all,-30.10891,0.028312225,71.14779,-5.6611357,-38.32611,-0.15544215
eurosat,78,78,same_prediction_all,-30.049833,0.022448314,76.87251,-6.776468,-38.32689,-0.16350299
eurosat,79,79,same_prediction_all,-30.102465,0.022093873,68.9162,-5.9325643,-38.327,-0.162423
eurosat,80,80,freetta_correct_tda_wrong,-30.175669,0.069836214,62.85617,-0.23310348,-38.32688,-0.1055483
eurosat,81,81,same_prediction_all,-30.03972,0.018459786,77.87652,-6.9329014,-38.326504,-0.16867094
eurosat,82,82,same_prediction_all,-30.085873,0.01600323,74.145615,-7.8044324,-38.326283,-0.1700472
eurosat,83,83,same_prediction_all,-30.13442,0.010909007,66.464096,-7.5834026,-38.326622,-0.17436405
eurosat,84,84,both_wrong,-30.154388,0.03493533,66.591286,-4.7775784,-38.326073,-0.14637646
eurosat,85,85,freetta_correct_tda_wrong,-30.16577,0.045674928,66.7641,-4.276163,-38.32629,-0.13355857
eurosat,86,86,same_prediction_all,-30.095419,0.019729942,69.74973,-6.55914,-38.326923,-0.16499309
eurosat,87,87,both_wrong,-30.070812,0.0287173,73.5811,-6.5377984,-38.326313,-0.15541135
eurosat,88,88,both_wrong,-30.20099,0.09118265,64.09582,2.0665705,-38.327507,-0.07981525
eurosat,89,89,freetta_correct_tda_wrong,-30.302086,0.06921787,51.812645,0.1002384,-38.32704,-0.10309059
eurosat,90,90,same_prediction_all,-30.053993,0.030543065,76.66227,-5.828842,-38.32653,-0.15386473
eurosat,91,91,freetta_correct_tda_wrong,-30.10869,0.026413236,71.509544,-5.9366493,-38.3262,-0.15750957
eurosat,92,92,same_prediction_all,-30.085005,0.030374216,73.10911,-6.587261,-38.326725,-0.15291622
eurosat,93,93,same_prediction_all,-30.056192,0.021496868,74.655525,-6.756413,-38.326626,-0.16397607
eurosat,94,94,freetta_correct_tda_wrong,-30.067541,0.031570636,75.01981,-6.296962,-38.32622,-0.15198854
eurosat,95,95,freetta_correct_tda_wrong,-30.10929,0.015440099,70.72113,-7.813592,-38.32614,-0.1697644
eurosat,96,96,both_wrong,-30.153046,0.06454467,67.047554,-1.3156675,-38.326546,-0.11224927
eurosat,97,97,same_prediction_all,-30.13122,0.020429458,65.61799,-6.140303,-38.32614,-0.16320688
eurosat,98,98,freetta_correct_tda_wrong,-30.095394,0.059052393,74.45858,-3.391171,-38.326702,-0.11949366
eurosat,99,99,same_prediction_all,-30.107868,0.02675736,71.52413,-6.729895,-38.32689,-0.15662482
eurosat,100,100,same_prediction_all,-30.146442,0.018962326,65.53342,-7.101871,-38.326813,-0.16446802
eurosat,101,101,same_prediction_all,-30.156693,0.028190382,64.636986,-5.732282,-38.326664,-0.15382127
eurosat,102,102,freetta_correct_tda_wrong,-30.191675,0.06495297,64.592155,-1.7223077,-38.326954,-0.110448666
eurosat,103,103,both_wrong,-30.12191,0.016631627,70.38805,-8.006799,-38.326378,-0.16843985
eurosat,104,104,both_wrong,-30.146696,0.029458402,68.27813,-5.124559,-38.326077,-0.15325932
eurosat,105,105,same_prediction_all,-30.102861,0.01955563,70.73904,-6.758959,-38.326275,-0.16509135
eurosat,106,106,same_prediction_all,-30.044666,0.027517447,79.050766,-6.7552576,-38.32635,-0.15751953
eurosat,107,107,same_prediction_all,-30.179285,0.029101154,64.949486,-5.4818263,-38.326332,-0.15253606
eurosat,108,108,same_prediction_all,-30.043545,0.015108917,75.17384,-6.9392505,-38.32622,-0.17167352
eurosat,109,109,freetta_correct_tda_wrong,-30.266289,0.05153899,57.11822,-2.5185316,-38.32636,-0.12451346
eurosat,110,110,same_prediction_all,-30.046127,0.013695403,77.13152,-8.06778,-38.3263,-0.17331731
eurosat,111,111,same_prediction_all,-30.150095,0.011624238,64.40749,-7.5036983,-38.32736,-0.17299327
eurosat,112,112,freetta_correct_tda_wrong,-30.099794,0.023277093,73.83519,-6.186678,-38.326015,-0.16133709
eurosat,113,113,same_prediction_all,-30.038584,0.03923881,75.923965,-4.452431,-38.326904,-0.14367633
eurosat,114,114,tda_correct_freetta_wrong,-30.100754,0.0076574297,70.02549,-8.207463,-38.326557,-0.178865
eurosat,115,115,freetta_correct_tda_wrong,-30.247581,0.07122922,57.74986,-0.17467326,-38.32683,-0.101972595
eurosat,116,116,freetta_correct_tda_wrong,-30.263975,0.074173056,55.69076,0.040035628,-38.327015,-0.09826915
eurosat,117,117,both_wrong,-30.096035,0.0561071,73.58238,-4.2826223,-38.326405,-0.12284293
eurosat,118,118,both_wrong,-30.10791,0.08151654,72.1588,-0.4359459,-38.32734,-0.09320868
eurosat,119,119,same_prediction_all,-30.1158,0.017848352,69.95958,-7.7999964,-38.326942,-0.16660883
eurosat,120,120,freetta_correct_tda_wrong,-30.044199,0.030746369,76.80747,-5.6592045,-38.326237,-0.15379855
eurosat,121,121,same_prediction_all,-30.167145,0.027546896,67.10897,-7.1020217,-38.327023,-0.15435667
eurosat,122,122,both_wrong,-30.077482,0.025781695,76.62085,-7.695834,-38.32613,-0.15856077
eurosat,123,123,both_wrong,-30.090252,0.05312655,71.164,-3.0243697,-38.326427,-0.12642315
eurosat,124,124,both_wrong,-30.322508,0.063306056,49.391296,-0.8650725,-38.326687,-0.109490976
eurosat,125,125,same_prediction_all,-30.085905,0.008396802,71.815094,-8.140282,-38.326992,-0.17838487
eurosat,126,126,freetta_correct_tda_wrong,-30.303658,0.059149943,53.115383,-1.6683273,-38.326614,-0.11470556
eurosat,127,127,freetta_correct_tda_wrong,-30.08296,0.03303328,77.31251,-6.6106606,-38.32633,-0.15042217
eurosat,128,128,same_prediction_all,-30.108332,0.02189694,69.40259,-6.9546776,-38.32698,-0.16192652
eurosat,129,129,freetta_correct_tda_wrong,-30.164877,0.03481951,69.559,-6.18428,-38.32619,-0.14629945
eurosat,130,130,both_wrong,-30.063574,0.0068910834,72.80962,-7.6541486,-38.326485,-0.18087396
eurosat,131,131,freetta_correct_tda_wrong,-30.113949,0.05731054,73.02193,-3.6303277,-38.326725,-0.12092878
eurosat,132,132,freetta_correct_tda_wrong,-30.163792,0.050533403,67.91189,-3.4160385,-38.326515,-0.12800829
eurosat,133,133,both_wrong,-30.261835,0.0701438,56.967693,-0.8527241,-38.326946,-0.103024274
eurosat,134,134,freetta_correct_tda_wrong,-30.250063,0.04784963,58.73266,-3.5602324,-38.326324,-0.12913713
eurosat,135,135,same_prediction_all,-30.106121,0.0041138446,68.9256,-8.289236,-38.327225,-0.18275574
eurosat,136,136,same_prediction_all,-30.075737,0.004886458,73.30569,-8.407248,-38.326305,-0.18279883
eurosat,137,137,same_prediction_all,-30.155247,0.028405003,65.83129,-6.2890177,-38.327316,-0.15322997
eurosat,138,138,freetta_correct_tda_wrong,-30.09544,0.011303386,69.88931,-7.601174,-38.326557,-0.17447643
eurosat,139,139,same_prediction_all,-30.116882,0.013596144,69.53301,-8.079579,-38.326942,-0.17149703
eurosat,140,140,both_wrong,-30.138498,0.041940242,69.592354,-4.663912,-38.326298,-0.1383838
eurosat,141,141,freetta_correct_tda_wrong,-30.069843,0.029863346,73.007034,-5.41531,-38.326378,-0.15364644
eurosat,142,142,freetta_correct_tda_wrong,-30.254711,0.06017255,57.990772,-1.7722307,-38.326614,-0.11479505
eurosat,143,143,same_prediction_all,-30.088364,0.012146554,71.558685,-8.111569,-38.327076,-0.1739578
eurosat,144,144,freetta_correct_tda_wrong,-30.27477,0.06027622,56.412533,-1.8563982,-38.326576,-0.11418257
eurosat,145,145,freetta_correct_tda_wrong,-30.17883,0.042441454,66.489494,-4.661597,-38.326332,-0.13715951
eurosat,146,146,freetta_correct_tda_wrong,-30.080118,0.0089212805,73.838135,-8.859281,-38.326355,-0.1778368
eurosat,147,147,freetta_correct_tda_wrong,-30.22095,0.06473848,62.557617,-1.4838672,-38.326744,-0.110388875
eurosat,148,148,same_prediction_all,-30.11747,0.010954071,69.81061,-8.352081,-38.326538,-0.17448705
eurosat,149,149,freetta_correct_tda_wrong,-30.126368,0.050122827,71.11787,-3.8810132,-38.326412,-0.12938623
eurosat,150,150,freetta_correct_tda_wrong,-30.078241,0.020239173,70.05779,-5.7440596,-38.326546,-0.16448799
eurosat,151,151,freetta_correct_tda_wrong,-30.156015,0.05144763,69.60769,-3.6203547,-38.326496,-0.1272699
eurosat,152,152,same_prediction_all,-30.213923,0.017647823,59.65943,-6.1240354,-38.326916,-0.16492963
eurosat,153,153,same_prediction_all,-30.088257,0.01917144,74.11975,-8.103602,-38.326782,-0.16571213
eurosat,154,154,both_wrong,-30.280268,0.05359679,54.911045,-2.2584429,-38.326508,-0.12188724
eurosat,155,155,same_prediction_all,-30.151388,0.007538305,66.50215,-8.736955,-38.3266,-0.1780226
eurosat,156,156,same_prediction_all,-30.110806,0.019409228,71.65432,-7.464841,-38.32664,-0.16513011
eurosat,157,157,freetta_correct_tda_wrong,-30.219074,0.067767926,61.12753,-0.68556195,-38.32696,-0.10666603
eurosat,158,158,same_prediction_all,-30.146307,0.016456984,68.400894,-8.426746,-38.326633,-0.1674373
eurosat,159,159,freetta_correct_tda_wrong,-30.33685,0.04969264,49.51956,-3.1973643,-38.326412,-0.124659166
eurosat,160,160,both_wrong,-30.264246,0.034130506,55.07862,-4.052799,-38.32601,-0.14459161
eurosat,161,161,freetta_correct_tda_wrong,-30.178566,0.0633884,65.61992,-1.9385457,-38.32673,-0.11304538
eurosat,162,162,same_prediction_all,-30.046413,0.029875074,79.12464,-6.5000963,-38.32669,-0.1547493
eurosat,163,163,both_wrong,-30.139977,0.042929895,68.1821,-4.052283,-38.326466,-0.13719627
eurosat,164,164,both_wrong,-30.232357,0.058954097,55.776028,-1.3833636,-38.326824,-0.11678963
eurosat,165,165,freetta_correct_tda_wrong,-30.184734,0.068849415,65.25278,-1.147712,-38.32692,-0.1064436
eurosat,166,166,same_prediction_all,-30.094862,0.018870309,74.20147,-7.671461,-38.32645,-0.1662012
eurosat,167,167,same_prediction_all,-30.138168,0.024661515,65.30653,-5.682207,-38.32712,-0.157904
eurosat,168,168,both_wrong,-30.176405,0.035384096,66.05687,-5.234542,-38.32607,-0.14539355
eurosat,169,169,same_prediction_all,-30.126497,0.008613817,70.53295,-9.162747,-38.326645,-0.17703314
eurosat,170,170,both_wrong,-30.153835,0.07879895,67.41287,2.1164284,-38.327675,-0.094801545
eurosat,171,171,freetta_correct_tda_wrong,-30.065239,0.023993278,76.99913,-6.4739184,-38.32647,-0.160879
eurosat,172,172,freetta_correct_tda_wrong,-30.123281,0.034251474,73.21075,-4.9067554,-38.326206,-0.14782257
eurosat,173,173,freetta_correct_tda_wrong,-30.271044,0.05675555,56.492393,-1.3602453,-38.326572,-0.118219405
eurosat,174,174,freetta_correct_tda_wrong,-30.190195,0.07021416,66.11132,-0.460329,-38.32678,-0.10453935
eurosat,175,175,both_wrong,-30.110992,0.0034799636,72.55931,-8.98485,-38.3261,-0.18352085
eurosat,176,176,freetta_correct_tda_wrong,-30.232435,0.075406484,58.746338,0.90245366,-38.32711,-0.0976711
eurosat,177,177,freetta_correct_tda_wrong,-30.07309,0.014675308,75.86984,-6.8822007,-38.326275,-0.17175059
eurosat,178,178,freetta_correct_tda_wrong,-30.080402,0.011927909,74.58762,-7.307432,-38.32634,-0.17445134
eurosat,179,179,both_wrong,-30.238962,0.05838794,60.71134,-1.3838761,-38.326736,-0.11721063
eurosat,180,180,freetta_correct_tda_wrong,-30.101246,0.040036608,73.65774,-4.307656,-38.326267,-0.1412041
eurosat,181,181,freetta_correct_tda_wrong,-30.174215,0.037578456,67.923615,-4.4728713,-38.32619,-0.1426767
eurosat,182,182,same_prediction_all,-30.118235,0.015685119,71.65288,-7.5155125,-38.32653,-0.16902728
eurosat,183,183,freetta_correct_tda_wrong,-30.197048,0.053765893,63.771797,-1.9696636,-38.326614,-0.123532206
eurosat,184,184,freetta_correct_tda_wrong,-30.069826,0.052457742,77.40747,-2.7865999,-38.326614,-0.12777437
eurosat,185,185,freetta_correct_tda_wrong,-30.112103,0.03713234,68.218414,-4.085107,-38.32699,-0.14389545
eurosat,186,186,freetta_correct_tda_wrong,-30.169008,0.024433337,63.532093,-4.809223,-38.326298,-0.15763825
eurosat,187,187,freetta_correct_tda_wrong,-30.068165,0.025723154,74.708626,-6.065358,-38.327095,-0.15855643
eurosat,188,188,freetta_correct_tda_wrong,-30.071808,0.0226711,73.363945,-5.6380844,-38.326374,-0.16227143
eurosat,189,189,freetta_correct_tda_wrong,-30.287169,0.054464318,54.478794,-1.6190444,-38.326614,-0.12043218
eurosat,190,190,freetta_correct_tda_wrong,-30.141151,0.05168601,70.1963,-3.106891,-38.32667,-0.12710609
eurosat,191,191,both_wrong,-30.103968,0.053325552,69.994705,-1.838976,-38.326622,-0.12610132
eurosat,192,192,same_prediction_all,-30.098175,0.026927093,74.25987,-5.5908594,-38.326595,-0.15681612
eurosat,193,193,freetta_correct_tda_wrong,-30.102558,0.037711862,74.9536,-3.8367374,-38.326183,-0.14449598
eurosat,194,194,both_wrong,-30.095581,0.067474246,71.0222,-0.1410277,-38.32698,-0.109672606
eurosat,195,195,same_prediction_all,-30.122189,0.017710632,68.382965,-6.4718165,-38.327305,-0.16668452
eurosat,196,196,both_wrong,-30.191002,0.034192692,64.83855,-5.0063305,-38.32634,-0.1461463
eurosat,197,197,freetta_correct_tda_wrong,-30.185976,0.04974689,62.952995,-2.3422642,-38.326374,-0.12865624
eurosat,198,198,freetta_correct_tda_wrong,-30.156408,0.040200662,66.69462,-3.1512554,-38.326447,-0.14011249
eurosat,199,199,both_wrong,-30.304897,0.0512319,51.983604,-2.2989774,-38.326427,-0.12373819
eurosat,200,200,freetta_correct_tda_wrong,-30.098057,0.012145448,71.45202,-7.429367,-38.32672,-0.17334267
eurosat,201,201,same_prediction_all,-30.13476,0.022548378,67.958336,-6.1780796,-38.32642,-0.16053343
eurosat,202,202,freetta_correct_tda_wrong,-30.091148,0.024384487,74.18703,-6.22445,-38.326656,-0.15957424
eurosat,203,203,same_prediction_all,-30.094288,0.023379277,73.40443,-6.1829925,-38.327,-0.1607685
eurosat,204,204,both_wrong,-30.329082,0.08258644,48.35723,3.0231826,-38.32749,-0.087071545
eurosat,205,205,freetta_correct_tda_wrong,-30.066355,0.031176053,74.339615,-4.8493433,-38.32656,-0.1521695
eurosat,206,206,freetta_correct_tda_wrong,-30.085352,0.02152703,76.649216,-6.4342437,-38.32607,-0.16347486
eurosat,207,207,same_prediction_all,-30.08154,0.017745877,74.828125,-7.412708,-38.32668,-0.16745695
eurosat,208,208,same_prediction_all,-30.11049,0.0430212,72.10374,-3.5841293,-38.326664,-0.1372801
eurosat,209,209,freetta_correct_tda_wrong,-30.137531,0.018539108,65.944336,-6.0278764,-38.326733,-0.16528988
eurosat,210,210,both_wrong,-30.297472,0.0590276,54.85011,-0.015817627,-38.326466,-0.11473806
eurosat,211,211,freetta_correct_tda_wrong,-30.248573,0.06539937,59.35243,0.85942495,-38.32668,-0.10897462
eurosat,212,212,same_prediction_all,-30.111301,0.00028914286,72.11976,-8.014972,-38.326275,-0.18732826
eurosat,213,213,both_wrong,-30.113028,0.040136434,70.74713,-3.0335498,-38.326046,-0.14136502
eurosat,214,214,same_prediction_all,-30.128683,0.018772496,69.996216,-6.289946,-38.326267,-0.16514778
eurosat,215,215,freetta_correct_tda_wrong,-30.247799,0.057255484,59.016533,-0.4549046,-38.326565,-0.11820622
eurosat,216,216,freetta_correct_tda_wrong,-30.104794,0.03457606,73.1383,-5.1297956,-38.326435,-0.14739859
eurosat,217,217,same_prediction_all,-30.156271,0.025831508,67.439804,-5.482293,-38.32662,-0.1563738
eurosat,218,218,same_prediction_all,-30.222738,0.033416085,61.07395,-3.4057345,-38.32681,-0.14623056
eurosat,219,219,same_prediction_all,-30.102526,0.023354791,70.7539,-5.9603086,-38.327194,-0.16016263
eurosat,220,220,freetta_correct_tda_wrong,-30.066528,0.0040325318,74.45458,-7.8050246,-38.326,-0.18381931
eurosat,221,221,freetta_correct_tda_wrong,-30.177643,0.034933027,66.77419,-3.86179,-38.32636,-0.14578141
eurosat,222,222,both_wrong,-30.228758,0.07273276,59.23717,1.0075965,-38.32693,-0.100367434
eurosat,223,223,both_wrong,-30.239988,0.039571855,60.53858,-4.193747,-38.32651,-0.13900475
eurosat,224,224,freetta_correct_tda_wrong,-30.257946,0.06294685,57.509296,0.5311453,-38.326736,-0.11153804
eurosat,225,225,both_wrong,-30.319307,0.071541876,46.144447,1.3685371,-38.327015,-0.10024131
eurosat,226,226,same_prediction_all,-30.124928,0.021120835,71.617065,-5.9122105,-38.32668,-0.16268852
eurosat,227,227,same_prediction_all,-30.147348,-0.0014093556,65.20298,-7.547684,-38.32674,-0.18790008
eurosat,228,228,both_wrong,-30.289122,0.04545468,52.952312,-2.4183974,-38.326447,-0.13104546
eurosat,229,229,freetta_correct_tda_wrong,-30.15312,0.027519781,69.36745,-4.666978,-38.32611,-0.15480822
eurosat,230,230,same_prediction_all,-30.100573,0.0070782686,72.506454,-7.4646387,-38.326424,-0.17939354
eurosat,231,231,same_prediction_all,-30.095705,0.013965716,70.79538,-6.4088573,-38.327236,-0.17136373
eurosat,232,232,freetta_correct_tda_wrong,-30.095697,0.015466216,69.2998,-5.6506095,-38.32688,-0.1696259
eurosat,233,233,both_wrong,-30.09271,0.049872316,76.071556,-2.178553,-38.326347,-0.13060258
eurosat,234,234,freetta_correct_tda_wrong,-30.09658,0.035732623,69.94109,-3.4947324,-38.326748,-0.14611311
eurosat,235,235,same_prediction_all,-30.0939,0.014865687,73.46107,-6.5499053,-38.32612,-0.17037798
eurosat,236,236,same_prediction_all,-30.089306,0.020887695,72.12979,-5.431113,-38.326786,-0.16375342
eurosat,237,237,freetta_correct_tda_wrong,-30.032068,0.003107037,78.576004,-7.61895,-38.326466,-0.18578328
eurosat,238,238,freetta_correct_tda_wrong,-30.076555,0.011643864,70.86648,-5.9982624,-38.326927,-0.1745164
eurosat,239,239,both_wrong,-30.079046,-0.0031074286,74.116516,-8.046096,-38.3262,-0.19192229
eurosat,240,240,freetta_correct_tda_wrong,-30.149237,0.059435535,69.5775,-0.3853484,-38.32682,-0.11784015
eurosat,241,241,same_prediction_all,-30.097908,0.030468239,71.46552,-4.1907854,-38.32661,-0.15210357
eurosat,242,242,both_wrong,-30.2855,0.06292366,54.286198,0.057245653,-38.32682,-0.110989854
eurosat,243,243,both_wrong,-30.277142,0.061816696,56.94642,-0.14850143,-38.326817,-0.11221534
eurosat,244,244,same_prediction_all,-30.106033,0.0060345237,70.82694,-7.382209,-38.32684,-0.1802985
eurosat,245,245,both_wrong,-30.069136,0.02857051,76.8945,-4.5723896,-38.326115,-0.15550657
eurosat,246,246,both_wrong,-30.11939,0.030572034,73.14484,-5.3010426,-38.326218,-0.15215038
eurosat,247,247,both_wrong,-30.160252,0.029953357,68.07772,-5.141996,-38.3262,-0.15156062
eurosat,248,248,freetta_correct_tda_wrong,-30.07975,0.017235873,72.472916,-6.054326,-38.32632,-0.16783132
eurosat,249,249,freetta_correct_tda_wrong,-30.112099,0.01763545,72.19357,-6.5107455,-38.326435,-0.16686846
eurosat,250,250,freetta_correct_tda_wrong,-30.116425,0.024681207,72.854805,-5.7217,-38.32625,-0.15895823
