dataset,sample_index,stream_step,label,clip_pred,clip_correct,clip_confidence,clip_entropy,clip_margin,tda_pred,tda_correct,tda_order_rank,tda_confidence,tda_entropy,freetta_pred,freetta_correct,freetta_order_rank,freetta_confidence,freetta_entropy,edgefreetta_pred,edgefreetta_correct,edgefreetta_confidence,edgefreetta_entropy,edgefreetta_updated,edgefreetta_update_weight,edgefreetta_adapter_norm,edgefreetta_residual_norm
imagenet,10,10,1,1,1,0.0011481837136670947,6.907416820526123,0.02290615439414978,1,1,4613,0.9676230549812317,0.19002419710159302,1,1,4613,0.0011799333151429892,6.907268524169922,1,1,0.0011481442488729954,6.907416343688965,0.0,1.0016951283131864e-15,0.0,0.0
imagenet,11,11,1,1,1,0.0011317261960357428,6.90737247467041,0.005231767892837524,1,1,1570,0.7541095614433289,1.0077571868896484,1,1,1570,0.0011596922995522618,6.907205581665039,1,1,0.0011316986056044698,6.90737247467041,0.0,1.0019168391871302e-15,0.0,0.0
imagenet,12,12,1,1,1,0.0011517824605107307,6.907238006591797,0.030403882265090942,1,1,101,0.9510555863380432,0.31859642267227173,1,1,101,0.0011843238025903702,6.907011985778809,1,1,0.0011517616221681237,6.907238006591797,0.0,1.0025897009846053e-15,0.0,0.0
imagenet,13,13,1,1,1,0.001151633565314114,6.907289981842041,0.006120413541793823,1,1,5532,0.8340432643890381,0.6491025686264038,1,1,5532,0.0011841439409181476,6.907087326049805,1,1,0.0011515881633386016,6.907290458679199,0.0,1.0023296618697983e-15,0.0,0.0
imagenet,14,14,1,1,1,0.0011528236791491508,6.907451152801514,0.06067582964897156,1,1,2325,0.9989801049232483,0.011828867718577385,1,1,2325,0.0011856617638841271,6.907318592071533,1,1,0.001152791897766292,6.9074506759643555,0.0,1.0015231806248938e-15,0.0,0.0
imagenet,15,15,1,1,1,0.0011338278418406844,6.907366752624512,0.00041916966438293457,1,1,452,0.6916013956069946,1.0577681064605713,1,1,452,0.001162271248176694,6.90719747543335,1,1,0.001133799902163446,6.9073662757873535,0.0,1.0019435207249687e-15,0.0,0.0
imagenet,16,16,1,1,1,0.001167784328572452,6.907293319702148,0.03401222825050354,1,1,5928,0.9769901037216187,0.15014180541038513,1,1,5928,0.0012040785513818264,6.9070916175842285,1,1,0.0011677604634314775,6.907293319702148,0.0,1.0023104977493666e-15,0.0,0.0
imagenet,17,17,1,1,1,0.0011352213332429528,6.907444953918457,0.013666003942489624,1,1,737,0.8093520402908325,0.8063612580299377,1,1,737,0.0011639974545687437,6.907308578491211,1,1,0.0011351782595738769,6.907444953918457,0.0,1.0015537796901133e-15,0.0,0.0
imagenet,18,18,1,1,1,0.0011550596682354808,6.907405853271484,0.04309079051017761,1,1,1411,0.9933397173881531,0.05558052286505699,1,1,1411,0.0011884089326485991,6.907253265380859,1,1,0.0011550376657396555,6.907404899597168,0.0,1.0017487031471002e-15,0.0,0.0
imagenet,19,19,1,1,1,0.0011309342226013541,6.9074249267578125,0.0028666555881500244,1,1,440,0.8199718594551086,0.7408921718597412,1,1,440,0.0011587359476834536,6.907280921936035,1,1,0.001130910124629736,6.9074249267578125,0.0,1.0016532001822973e-15,0.0,0.0
imagenet,20,20,2,2,1,0.0010932052973657846,6.907474994659424,0.01485133171081543,2,1,5329,0.3764948546886444,3.232259750366211,2,1,5329,0.0011125936871394515,6.907353401184082,2,1,0.0010931906290352345,6.907475471496582,0.0,1.0014009961222523e-15,0.0,0.0
imagenet,21,21,2,2,1,0.0011444268748164177,6.907303810119629,0.01484227180480957,2,1,9059,0.7348062992095947,0.868229866027832,2,1,9059,0.0011752881109714508,6.907107353210449,2,1,0.001144410576671362,6.907303810119629,0.0,1.0022608404428339e-15,0.0,0.0
imagenet,22,22,2,2,1,0.0011535662924870849,6.9072980880737305,0.03210446238517761,2,1,5700,0.950626015663147,0.3120209574699402,2,1,5700,0.0011865418637171388,6.907097816467285,2,1,0.0011535537196323276,6.907297611236572,0.0,1.0022876278597908e-15,0.0,0.0
imagenet,23,23,2,2,1,0.0011492455378174782,6.90732479095459,0.0017049610614776611,2,1,6050,0.4427354633808136,1.1705576181411743,2,1,6050,0.0011812277371063828,6.907136917114258,2,1,0.0011492351768538356,6.90732479095459,0.0,1.0021537966541246e-15,0.0,0.0
imagenet,24,24,2,2,1,0.0011675074929371476,6.907204627990723,0.008484631776809692,2,1,339,0.6311150193214417,0.9385395050048828,2,1,339,0.0012037201086059213,6.906964302062988,2,1,0.0011675037676468492,6.907204627990723,0.0,1.0027580487828721e-15,0.0,0.0
imagenet,25,25,2,3,0,0.0011678001610562205,6.907243251800537,0.006609797477722168,3,0,2459,0.6109312772750854,0.7695211172103882,3,0,2459,0.001204092986881733,6.907020568847656,3,0,0.0011677967850118876,6.907243251800537,0.0,1.0025629135676484e-15,0.0,0.0
imagenet,26,26,2,3,0,0.0011803633533418179,6.907254219055176,0.0008955895900726318,3,0,2613,0.7159618139266968,0.6602034568786621,3,0,2613,0.0012196298921480775,6.907036781311035,3,0,0.0011803542729467154,6.907254219055176,0.0,1.002509444612853e-15,0.0,0.0
imagenet,27,27,2,2,1,0.0011258692247793078,6.907354831695557,0.003069072961807251,4,0,8637,0.2554234266281128,2.071169853210449,2,1,8637,0.001152503420598805,6.90717887878418,2,1,0.0011258490849286318,6.907353401184082,0.0,1.0020047188554078e-15,0.0,0.0
imagenet,28,28,2,2,1,0.0011813156306743622,6.907181262969971,0.020368307828903198,2,1,9039,0.9576437473297119,0.18199193477630615,2,1,9039,0.001220777747221291,6.906932353973389,2,1,0.0011812858283519745,6.907181739807129,0.0,1.002872821747225e-15,0.0,0.0
imagenet,29,29,2,2,1,0.0011574304662644863,6.907339572906494,0.02602347731590271,2,1,7604,0.949870765209198,0.25737762451171875,2,1,7604,0.0011913195485249162,6.907157897949219,2,1,0.0011574234813451767,6.907339572906494,0.0,1.0020811635788975e-15,0.0,0.0
imagenet,30,30,3,3,1,0.001155770500190556,6.907275199890137,0.009117722511291504,3,1,8410,0.665702760219574,0.8767603635787964,3,1,8410,0.0011892636539414525,6.907066345214844,3,1,0.0011557829566299915,6.9072747230529785,0.0,1.0024022949450253e-15,0.0,0.0
imagenet,31,31,3,4,0,0.001159976702183485,6.907200336456299,0.01297488808631897,4,0,7159,0.6106171011924744,1.000909447669983,4,0,7159,0.0011944129364565015,6.906959533691406,4,0,0.0011599522549659014,6.907200813293457,0.0,1.0027771070241854e-15,0.0,0.0
imagenet,32,32,3,395,0,0.0011219396255910397,6.907390594482422,0.006083309650421143,395,0,3534,0.23259931802749634,2.413853645324707,395,0,3534,0.001147700590081513,6.907230377197266,395,0,0.0011219314765185118,6.907390117645264,0.0,1.0018250419914715e-15,0.0,0.0
imagenet,33,33,3,3,1,0.0011754664592444897,6.907264232635498,0.03433486819267273,3,1,1015,0.9859618544578552,0.08767913281917572,3,1,1015,0.0012135726865381002,6.907050132751465,3,1,0.0011754576116800308,6.907264709472656,0.0,1.0024596814272018e-15,0.0,0.0
imagenet,34,34,3,3,1,0.0011626443592831492,6.907230854034424,0.010715872049331665,3,1,1913,0.8384291529655457,0.5574377775192261,3,1,1913,0.0011977222748100758,6.9070024490356445,3,1,0.0011626395862549543,6.907230854034424,0.0,1.0026241116980875e-15,0.0,0.0
imagenet,35,35,3,4,0,0.0011501300614327192,6.907310485839844,0.003888338804244995,4,0,8927,0.45542070269584656,1.1387948989868164,4,0,8927,0.00118230190128088,6.907115936279297,4,0,0.001150095253251493,6.90731143951416,0.0,1.0022264297293517e-15,0.0,0.0
imagenet,36,36,3,3,1,0.0011312789283692837,6.907342910766602,0.004139453172683716,3,1,2178,0.5064013004302979,1.3240081071853638,3,1,2178,0.0011591450311243534,6.907162666320801,3,1,0.0011312749702483416,6.907342910766602,0.0,1.002065916985847e-15,0.0,0.0
imagenet,37,37,3,3,1,0.0011621962767094374,6.907262802124023,0.01136729121208191,3,1,3761,0.7703174948692322,0.7172881960868835,3,1,3761,0.0011971771018579602,6.907048225402832,3,1,0.0011621892917901278,6.907262325286865,0.0,1.0024634930754645e-15,0.0,0.0
imagenet,38,38,3,4,0,0.0011248880764469504,6.907259941101074,0.0028533935546875,4,0,7467,0.45842939615249634,1.7790731191635132,4,0,7467,0.0011512743076309562,6.907044410705566,4,0,0.001124867587350309,6.907259941101074,0.0,1.002478739668515e-15,0.0,0.0
imagenet,39,39,3,3,1,0.0011764966184273362,6.9072675704956055,0.0198153555393219,3,1,7592,0.9484379887580872,0.24555690586566925,3,1,7592,0.001214854884892702,6.907055377960205,3,1,0.0011765036033466458,6.9072675704956055,0.0,1.0024405173067702e-15,0.0,0.0
imagenet,40,40,4,2,0,0.0011397014604881406,6.907326698303223,0.0006863176822662354,2,0,7422,0.5834007263183594,0.9534093737602234,2,0,7422,0.0011694838758558035,6.907140254974365,2,0,0.001139689120464027,6.907326698303223,0.0,1.0021461733575993e-15,0.0,0.0
imagenet,41,41,4,4,1,0.0011793345911428332,6.907269477844238,0.019584208726882935,4,1,4190,0.9394407868385315,0.3008687496185303,4,1,4190,0.0012183568906039,6.907055854797363,4,1,0.001179319340735674,6.907269477844238,0.0,1.0024328940102449e-15,0.0,0.0
imagenet,42,42,4,4,1,0.0011833604658022523,6.907228946685791,0.028985977172851562,4,1,9272,0.9889492988586426,0.06776732951402664,4,1,9272,0.0012233207235112786,6.906999588012695,4,1,0.0011833248427137733,6.907228946685791,0.0,1.0026355466428755e-15,0.0,0.0
imagenet,43,43,4,4,1,0.0011419489746913314,6.9072723388671875,0.0028458237648010254,4,1,8669,0.5497011542320251,1.3637008666992188,4,1,8669,0.001172220567241311,6.90706205368042,4,1,0.0011419104412198067,6.9072723388671875,0.0,1.0024176474171943e-15,0.0,0.0
imagenet,44,44,4,3,0,0.0011445124400779605,6.907242774963379,0.0004973709583282471,3,0,2544,0.22454962134361267,2.0133872032165527,3,0,2544,0.001175376819446683,6.907017230987549,3,0,0.0011444990523159504,6.907242774963379,0.0,1.002566725215911e-15,0.0,0.0
imagenet,45,45,4,4,1,0.0011723445495590568,6.907162189483643,0.0007926523685455322,4,1,9041,0.5419145226478577,0.938949465751648,4,1,9041,0.0012096724240109324,6.906903266906738,4,1,0.0011723139323294163,6.907162666320801,0.0,1.0029684305911464e-15,0.0,0.0
imagenet,46,46,4,6,0,0.0011475223582237959,6.9073028564453125,0.021088629961013794,6,0,7415,0.9182277321815491,0.43312326073646545,6,0,7415,0.0011791052529588342,6.907106399536133,6,0,0.0011475245701149106,6.9073028564453125,0.0,1.0022646520910965e-15,0.0,0.0
imagenet,47,47,4,4,1,0.0011789810378104448,6.907317638397217,0.020662367343902588,4,1,8716,0.8854247331619263,0.47036445140838623,4,1,8716,0.001217923709191382,6.907125473022461,4,1,0.0011789457639679313,6.907317638397217,0.0,1.0021920190158694e-15,0.0,0.0
imagenet,48,48,4,4,1,0.0011846867855638266,6.907253742218018,0.025010287761688232,4,1,1590,0.9775711297988892,0.1219683587551117,4,1,1590,0.0012249804567545652,6.907034873962402,4,1,0.001184673048555851,6.907253265380859,0.0,1.002509444612853e-15,0.0,0.0
imagenet,49,49,4,4,1,0.0011622037272900343,6.907253265380859,0.015183120965957642,4,1,3270,0.6608617901802063,1.0754321813583374,4,1,3270,0.001197179313749075,6.907033920288086,4,1,0.0011621882440522313,6.907253265380859,0.0,1.0025132562611156e-15,0.0,0.0
imagenet,50,50,5,6,0,0.001157431281171739,6.906966209411621,0.0015645623207092285,6,0,7824,0.3636622726917267,1.5951024293899536,6,0,7824,0.0011912280460819602,6.906622886657715,6,0,0.0011574540985748172,6.906966209411621,0.0,1.0039521534802639e-15,0.0,0.0
imagenet,51,51,5,5,1,0.001160603016614914,6.907224655151367,0.0022163689136505127,5,1,790,0.49950316548347473,1.0555657148361206,5,1,790,0.0011951973428949714,6.9069929122924805,5,1,0.0011605906765908003,6.907224655151367,0.0,1.0026547107633071e-15,0.0,0.0
imagenet,52,52,5,392,0,0.0011491808108985424,6.9070940017700195,0.010198414325714111,392,0,1371,0.5054417252540588,1.6613351106643677,392,0,1371,0.0011811095755547285,6.9068074226379395,392,0,0.0011492295889183879,6.9070940017700195,0.0,1.0033128553633237e-15,0.0,0.0
imagenet,53,53,5,5,1,0.001152987009845674,6.906977653503418,0.020030319690704346,5,1,760,0.7178074717521667,1.3210290670394897,5,1,760,0.0011857389472424984,6.90664005279541,5,1,0.0011529778130352497,6.90697717666626,0.0,1.003894661118969e-15,0.0,0.0
imagenet,54,54,5,5,1,0.0012045567855238914,6.90693473815918,0.03301626443862915,5,1,6098,0.983758270740509,0.10261442512273788,5,1,6098,0.001249545719474554,6.906576156616211,5,1,0.001204551663249731,6.90693473815918,0.0,1.0041091722128612e-15,0.0,0.0
imagenet,55,55,5,6,0,0.0011401844676584005,6.907162666320801,0.0027001798152923584,6,0,7842,0.5299521088600159,1.3554186820983887,6,0,7842,0.0011700402246788144,6.906905174255371,6,0,0.0011401905212551355,6.907162666320801,0.0,1.0029684305911464e-15,0.0,0.0
imagenet,56,56,5,5,1,0.0011994525557383895,6.907083034515381,0.01129692792892456,5,1,2342,0.7570021748542786,0.5845131278038025,5,1,2342,0.0012432324001565576,6.9067888259887695,5,1,0.0011994122760370374,6.907083034515381,0.0,1.0033663243181191e-15,0.0,0.0
imagenet,57,57,5,115,0,0.0011586685432121158,6.907164573669434,0.011692732572555542,115,0,7029,0.47467243671417236,1.518160104751587,115,0,7029,0.0011927764862775803,6.9069061279296875,115,0,0.0011586182517930865,6.907165050506592,0.0,1.00295688976724e-15,0.0,0.0
imagenet,58,58,5,5,1,0.001169422292150557,6.906909942626953,0.015078157186508179,5,1,8946,0.6751049160957336,1.2435942888259888,5,1,8946,0.001206003944389522,6.906542778015137,5,1,0.0011694261338561773,6.906908988952637,0.0,1.0042355918802389e-15,0.0,0.0
imagenet,59,59,5,5,1,0.001163291628472507,6.907044410705566,0.019298821687698364,5,1,2698,0.7918189167976379,0.848289966583252,5,1,2698,0.001198464073240757,6.906736850738525,5,1,0.0011632794048637152,6.907044410705566,0.0,1.0035616712915797e-15,0.0,0.0
imagenet,60,60,6,6,1,0.00113259709905833,6.90731954574585,0.010880887508392334,6,1,3273,0.6406799554824829,1.379408836364746,6,1,3273,0.0011607735650613904,6.907128810882568,6,1,0.0011326308595016599,6.907319068908691,0.0,1.0021805840710815e-15,0.0,0.0
imagenet,61,61,6,5,0,0.0011758438777178526,6.907184600830078,0.011222004890441895,5,0,3066,0.7106457948684692,0.6587069630622864,5,0,3066,0.0012140084290876985,6.906935691833496,5,0,0.001175819430500269,6.907184600830078,0.0,1.0028574692750561e-15,0.0,0.0
imagenet,62,62,6,5,0,0.0011343193473294377,6.90728759765625,0.013863474130630493,5,0,2733,0.4769497811794281,2.0688118934631348,5,0,2733,0.0011628622887656093,6.907083034515381,5,0,0.0011343146907165647,6.907288551330566,0.0,1.0023412026937046e-15,0.0,0.0
imagenet,63,63,6,5,0,0.0011997485999017954,6.906956672668457,0.02835330367088318,5,0,8533,0.9844883680343628,0.09547071158885956,5,0,8533,0.001243567792698741,6.906609058380127,5,0,0.0011997194960713387,6.906956195831299,0.0,1.0040020225450335e-15,0.0,0.0
imagenet,64,64,6,6,1,0.0011693199630826712,6.907281875610352,0.008673906326293945,6,1,9674,0.9608331918716431,0.17617206275463104,6,1,9674,0.0012059984728693962,6.907075881958008,6,1,0.0011693565174937248,6.907282829284668,0.0,1.0023716958798058e-15,0.0,0.0
imagenet,65,65,6,6,1,0.0011498930398374796,6.907271385192871,0.015327602624893188,6,1,855,0.7839762568473816,0.925462543964386,6,1,855,0.0011820172658190131,6.907060146331787,6,1,0.0011499007232487202,6.907271385192871,0.0,1.002421459065457e-15,0.0,0.0
imagenet,66,66,6,6,1,0.0011749183759093285,6.907108306884766,0.026320606470108032,6,1,7949,0.9915988445281982,0.05748208984732628,6,1,7949,0.0012128669768571854,6.906827449798584,6,1,0.0011749494588002563,6.907108306884766,0.0,1.0032401164089782e-15,0.0,0.0
imagenet,67,67,6,394,0,0.0011572667863219976,6.907098293304443,0.015018314123153687,394,0,1999,0.6343833208084106,1.4406092166900635,394,0,1999,0.0011910467874258757,6.906810760498047,394,0,0.0011572561925277114,6.907098293304443,0.0,1.0032898795946294e-15,0.0,0.0
imagenet,68,68,6,6,1,0.001151334960013628,6.907187461853027,0.007832825183868408,6,1,8714,0.7187408804893494,1.0528075695037842,6,1,8714,0.0011837707133963704,6.906940937042236,6,1,0.0011513447389006615,6.907187461853027,0.0,1.0028421168028871e-15,0.0,0.0
imagenet,69,69,6,6,1,0.00113287556450814,6.9073805809021,0.00652313232421875,6,1,1877,0.6354026198387146,1.204970121383667,6,1,1877,0.0011611271183937788,6.907217502593994,6,1,0.0011328980326652527,6.9073805809021,0.0,1.0018746992980043e-15,0.0,0.0
imagenet,70,70,7,7,1,0.0011624692706391215,6.9073028564453125,0.04115051031112671,7,1,3057,0.9849380254745483,0.11413532495498657,7,1,3057,0.0011975362431257963,6.907105445861816,7,1,0.0011624885955825448,6.9073028564453125,0.0,1.0022646520910965e-15,0.0,0.0
imagenet,71,71,7,7,1,0.001160955405794084,6.907313346862793,0.01532888412475586,7,1,4790,0.8553915619850159,0.432117760181427,7,1,4790,0.0011956689413636923,6.9071221351623535,7,1,0.001160969608463347,6.907313823699951,0.0,1.002211183136301e-15,0.0,0.0
imagenet,72,72,7,7,1,0.0011776805622503161,6.9072675704956055,0.02866053581237793,7,1,6631,0.9818214774131775,0.09301678836345673,7,1,6631,0.0012163257924839854,6.907055854797363,7,1,0.001177702913992107,6.907268047332764,0.0,1.0024405173067702e-15,0.0,0.0
imagenet,73,73,7,669,0,0.0011015406344085932,6.907469749450684,0.018707841634750366,669,0,7043,0.5189484357833862,2.9936022758483887,669,0,7043,0.001122757326811552,6.907345294952393,669,0,0.0011015140917152166,6.907469749450684,0.0,1.0014277835392093e-15,0.0,0.0
imagenet,74,74,7,7,1,0.0011397053021937609,6.907357692718506,0.011263608932495117,7,1,8793,0.7687966823577881,0.7922234535217285,7,1,8793,0.0011695093708112836,6.907183647155762,7,1,0.0011397221824154258,6.907357215881348,0.0,1.0019893663832389e-15,0.0,0.0
imagenet,75,75,7,7,1,0.0011587620247155428,6.907392501831055,0.039611876010894775,7,1,4491,0.9969390630722046,0.02557721734046936,7,1,4491,0.0011929888278245926,6.907234191894531,7,1,0.0011587844928726554,6.907392501831055,0.0,1.0018136070466836e-15,0.0,0.0
imagenet,76,76,7,8,0,0.0011302289785817266,6.907367706298828,0.006468385457992554,8,0,5106,0.6401252150535583,0.8744481801986694,8,0,5106,0.0011578538687899709,6.907199859619141,8,0,0.001130206510424614,6.907367706298828,0.0,1.001939709076706e-15,0.0,0.0
imagenet,77,77,7,7,1,0.0011492243502289057,6.907381057739258,0.010843664407730103,7,1,9497,0.7495033740997314,0.6116508841514587,7,1,9497,0.0011812158627435565,6.907218933105469,7,1,0.001149213407188654,6.907381057739258,0.0,1.0018746992980043e-15,0.0,0.0
imagenet,78,78,7,8,0,0.0011489683529362082,6.907341003417969,0.0008436143398284912,8,0,1483,0.5592954158782959,0.7396345138549805,8,0,1483,0.0011808846611529589,6.907159805297852,8,0,0.001148947631008923,6.907341003417969,0.0,1.0020735402823723e-15,0.0,0.0
imagenet,79,79,7,7,1,0.00115321041084826,6.9074225425720215,0.014473527669906616,7,1,2685,0.7690625786781311,0.6085752248764038,7,1,2685,0.0011861491948366165,6.9072771072387695,7,1,0.0011532250791788101,6.90742301940918,0.0,1.0016646351270852e-15,0.0,0.0
imagenet,80,80,8,8,1,0.0011511323973536491,6.907369613647461,0.010677158832550049,8,1,6373,0.8027966022491455,0.5300890207290649,8,1,6373,0.0011835555778816342,6.90720272064209,8,1,0.0011511060874909163,6.907369613647461,0.0,1.0019282741319181e-15,0.0,0.0
imagenet,81,81,8,8,1,0.001173186581581831,6.907264709472656,0.020721852779388428,8,1,8934,0.9758290648460388,0.12788817286491394,8,1,8934,0.0012107477523386478,6.907052040100098,8,1,0.0011731690028682351,6.9072651863098145,0.0,1.0024557638998208e-15,0.0,0.0
imagenet,82,82,8,8,1,0.0011541391722857952,6.907324314117432,0.013718098402023315,8,1,1055,0.8733441829681396,0.41289305686950684,8,1,1055,0.001187245361506939,6.907137870788574,8,1,0.0011541079729795456,6.907324314117432,0.0,1.0021576083023872e-15,0.0,0.0
imagenet,83,83,8,8,1,0.0011461881222203374,6.907346248626709,0.0024999380111694336,8,1,1082,0.6358582973480225,0.7123671770095825,8,1,1082,0.001177458674646914,6.907168388366699,8,1,0.0011461566900834441,6.907346248626709,0.0,1.0020467528654153e-15,0.0,0.0
imagenet,84,84,8,8,1,0.0011383972596377134,6.907325267791748,0.010149270296096802,8,1,8267,0.7754417061805725,0.6342759728431702,8,1,8267,0.0011678808368742466,6.907138347625732,8,1,0.00113838876131922,6.907325267791748,0.0,1.0021537966541246e-15,0.0,0.0
imagenet,85,85,8,85,0,0.0011370021384209394,6.907262802124023,0.006922543048858643,85,0,5294,0.4396634101867676,2.033761501312256,85,0,5294,0.0011661562602967024,6.907047271728516,85,0,0.0011370099382475019,6.907262802124023,0.0,1.0024634930754645e-15,0.0,0.0
imagenet,86,86,8,8,1,0.0011597913689911366,6.907320022583008,0.006615132093429565,8,1,8591,0.6717770099639893,0.7193679809570312,8,1,8591,0.0011942173587158322,6.907130241394043,8,1,0.0011597687844187021,6.90731954574585,0.0,1.0021805840710815e-15,0.0,0.0
imagenet,87,87,8,8,1,0.0011811599833890796,6.907168388366699,0.016653478145599365,8,1,4735,0.9401463270187378,0.25575101375579834,8,1,4735,0.0012205846142023802,6.906913757324219,8,1,0.0011811417061835527,6.907168865203857,0.0,1.0029377256468085e-15,0.0,0.0
imagenet,88,88,8,136,0,0.0011635585688054562,6.9071478843688965,0.016981065273284912,136,0,7346,0.7792564034461975,0.872032880783081,136,0,7346,0.0011988024925813079,6.90688419342041,136,0,0.0011635037371888757,6.907148361206055,0.0,1.0030410636663735e-15,0.0,0.0
imagenet,89,89,8,8,1,0.0011587577173486352,6.907306671142578,0.0018901526927947998,8,1,5407,0.6926008462905884,0.635919451713562,8,1,5407,0.0011929420288652182,6.907111644744873,8,1,0.001158743747510016,6.907306671142578,0.0,1.0022454879706649e-15,0.0,0.0
imagenet,90,90,9,9,1,0.001137888291850686,6.90728235244751,0.008436501026153564,9,1,6882,0.6010321974754333,1.6053011417388916,9,1,6882,0.0011672526597976685,6.907074928283691,9,1,0.0011379007482901216,6.90728235244751,0.0,1.0023678842315431e-15,0.0,0.0
imagenet,91,91,9,9,1,0.0011928530875593424,6.907195568084717,0.07170230150222778,9,1,9651,0.9995001554489136,0.005605741403996944,9,1,9651,0.0012350947363302112,6.906952857971191,9,1,0.0011928596068173647,6.907195091247559,0.0,1.0028038944411423e-15,0.0,0.0
imagenet,92,92,9,9,1,0.0011898603988811374,6.90728759765625,0.0680951178073883,9,1,4439,0.9988333582878113,0.01219786424189806,9,1,4439,0.0012314117047935724,6.9070844650268555,9,1,0.0011898705270141363,6.907288074493408,0.0,1.0023412026937046e-15,0.0,0.0
imagenet,93,93,9,9,1,0.0011831329902634025,6.9071760177612305,0.04469946026802063,9,1,3563,0.9825301766395569,0.12330333143472672,9,1,3563,0.0012230437714606524,6.906923770904541,9,1,0.0011831457959488034,6.907176494598389,0.0,1.0028995032850636e-15,0.0,0.0
imagenet,94,94,9,9,1,0.001188557012937963,6.907249927520752,0.046250104904174805,9,1,6723,0.9686291217803955,0.19606220722198486,9,1,6723,0.0012297792127355933,6.907029151916504,9,1,0.0011885553831234574,6.90725040435791,0.0,1.0025285028541662e-15,0.0,0.0
imagenet,95,95,9,9,1,0.0011806921102106571,6.907275199890137,0.03654754161834717,9,1,7659,0.9717808961868286,0.14948740601539612,9,1,7659,0.001220040605403483,6.907065391540527,9,1,0.0011806848924607038,6.907275199890137,0.0,1.0024022949450253e-15,0.0,0.0
imagenet,96,96,9,9,1,0.0011947992024943233,6.907196044921875,0.06183674931526184,9,1,7572,0.9959580302238464,0.03663237392902374,9,1,7572,0.0012375154765322804,6.906950950622559,9,1,0.001194820855744183,6.907195091247559,0.0,1.0027999769137612e-15,0.0,0.0
imagenet,97,97,9,9,1,0.0011910002212971449,6.907263278961182,0.04666954278945923,9,1,579,0.9881064891815186,0.08125989139080048,9,1,579,0.0012328271986916661,6.907047748565674,9,1,0.0011910314206033945,6.907262802124023,0.0,1.0024634930754645e-15,0.0,0.0
