dataset,sample_index,stream_step,category,clip_pc1,clip_pc2,tda_pc1,tda_pc2,freetta_pc1,freetta_pc2
caltech,34,34,same_prediction_all,-46.3069,-0.2592752,129.13725,0.16199514,-94.06877,0.05516807
caltech,35,35,same_prediction_all,-46.412273,-0.2626225,118.56974,-0.16159196,-94.06936,0.05117044
caltech,36,36,same_prediction_all,-46.214375,-0.27615708,138.28673,-1.4851031,-94.06906,0.038873516
caltech,37,37,same_prediction_all,-46.230396,-0.2672211,136.69562,-0.58985794,-94.06991,0.047871426
caltech,38,38,same_prediction_all,-46.040356,-0.25452998,155.6463,0.68096143,-94.069664,0.06177765
caltech,39,39,same_prediction_all,-46.033382,-0.25343135,156.41728,0.80501187,-94.06899,0.06284857
caltech,40,40,same_prediction_all,-46.026897,-0.2894537,157.14058,-2.8448853,-94.06972,0.026795086
caltech,41,41,same_prediction_all,-46.334286,-0.25030878,126.37507,1.2074349,-94.069405,0.064042665
caltech,42,42,same_prediction_all,-46.390537,-0.2809907,120.87861,-1.9161117,-94.06889,0.032930598
caltech,43,43,same_prediction_all,-46.253128,-0.27275372,134.40767,-1.1682017,-94.06962,0.042117678
caltech,44,44,same_prediction_all,-46.325867,-0.26121774,127.20903,0.037731607,-94.07003,0.05314656
caltech,45,45,same_prediction_all,-46.353848,-0.2537034,124.33942,0.7615649,-94.06932,0.06046277
caltech,46,46,same_prediction_all,-46.173916,-0.22086006,142.43524,4.1521387,-94.07055,0.09456068
caltech,47,47,same_prediction_all,-46.240288,-0.2646602,135.84386,-0.36545432,-94.068665,0.05023411
caltech,48,48,same_prediction_all,-46.22531,-0.27686536,137.17513,-1.5640988,-94.06868,0.03805965
caltech,49,49,same_prediction_all,-46.316116,-0.24831298,128.08075,1.2905507,-94.06881,0.06612925
caltech,50,50,same_prediction_all,-46.266815,-0.25004366,133.06526,1.0871229,-94.06962,0.064691216
caltech,51,51,same_prediction_all,-46.010456,-0.28231415,158.65813,-2.1139307,-94.0698,0.03412309
caltech,52,52,same_prediction_all,-46.17501,-0.24865386,142.38692,1.401143,-94.07026,0.06671458
caltech,53,53,same_prediction_all,-46.171043,-0.24644797,142.68094,1.5041655,-94.069664,0.06901805
caltech,54,54,same_prediction_all,-46.357613,-0.2450984,124.09567,1.6456542,-94.070145,0.06910055
caltech,55,55,same_prediction_all,-46.279026,-0.27083206,131.71968,-1.0052983,-94.06899,0.043804836
caltech,56,56,same_prediction_all,-46.15798,-0.2778117,143.89867,-1.6681719,-94.06892,0.03753378
caltech,57,57,same_prediction_all,-46.139675,-0.29508442,145.74753,-3.4606118,-94.06893,0.020441085
caltech,58,58,same_prediction_all,-46.31366,-0.24823537,128.34396,1.3197702,-94.06829,0.06621832
caltech,59,59,same_prediction_all,-46.116165,-0.25529066,148.09851,0.5979231,-94.068695,0.060435347
caltech,60,60,same_prediction_all,-46.185158,-0.28539473,141.28854,-2.4344141,-94.06928,0.029881096
caltech,61,61,same_prediction_all,-46.150246,-0.28729275,144.63829,-2.6307201,-94.069,0.028223723
caltech,62,62,same_prediction_all,-46.27283,-0.2500115,132.61818,1.1727363,-94.06877,0.06476608
caltech,63,63,same_prediction_all,-46.26427,-0.26735872,133.47208,-0.63018364,-94.06892,0.047480024
caltech,64,64,same_prediction_all,-46.31531,-0.23666371,128.25645,2.4342852,-94.06951,0.077862926
caltech,65,65,same_prediction_all,-46.153515,-0.2679131,144.3129,-0.67836535,-94.06851,0.047590993
caltech,66,66,same_prediction_all,-45.943707,-0.2365217,165.37962,2.5000496,-94.06849,0.08031852
caltech,67,67,same_prediction_all,-46.259136,-0.23790312,133.8214,2.3375585,-94.06878,0.0769202
caltech,68,68,same_prediction_all,-46.305122,-0.2671531,129.30476,-0.603798,-94.068954,0.047342885
caltech,69,69,same_prediction_all,-46.038536,-0.2850251,155.89542,-2.3845117,-94.06924,0.031261478
caltech,70,70,both_wrong,-46.02825,-0.23630455,157.19006,2.9292548,-94.06988,0.08007334
caltech,71,71,same_prediction_all,-46.200268,-0.26471815,139.71864,-0.26094908,-94.06899,0.05053701
caltech,72,72,same_prediction_all,-46.337284,-0.26515558,126.30704,-0.20258415,-94.069374,0.049053848
caltech,73,73,same_prediction_all,-46.19699,-0.26250952,140.13452,0.013575629,-94.069664,0.052660268
caltech,74,74,same_prediction_all,-46.19345,-0.251412,140.54565,1.2478135,-94.06911,0.06379553
caltech,75,75,same_prediction_all,-46.19089,-0.27242932,140.68628,-0.99626297,-94.07013,0.042817716
caltech,76,76,same_prediction_all,-46.0909,-0.25249127,150.7936,1.0244534,-94.06915,0.06342233
caltech,77,77,same_prediction_all,-46.258987,-0.26995504,134.05495,-0.6872135,-94.0686,0.044850133
caltech,78,78,same_prediction_all,-46.163277,-0.2494051,143.65997,1.5656673,-94.06957,0.06609405
caltech,79,79,same_prediction_all,-46.45159,-0.2473967,114.63605,1.4616926,-94.068665,0.066096134
caltech,80,80,same_prediction_all,-46.24603,-0.24019973,135.2017,2.2414618,-94.06834,0.07472652
caltech,81,81,same_prediction_all,-46.291355,-0.26809427,130.78065,-0.56023186,-94.07005,0.046483345
caltech,82,82,same_prediction_all,-46.25263,-0.23387928,134.60216,2.8912344,-94.06923,0.081007764
caltech,83,83,same_prediction_all,-46.20438,-0.2774967,139.28313,-1.5334301,-94.06932,0.037585016
caltech,84,84,same_prediction_all,-46.401447,-0.26989892,119.798584,-0.69922465,-94.06837,0.043874223
caltech,85,85,same_prediction_all,-46.132153,-0.27931732,146.50389,-1.7276077,-94.06996,0.036342207
caltech,86,86,same_prediction_all,-45.974407,-0.2637177,162.38492,-0.07437677,-94.06906,0.052959286
caltech,87,87,same_prediction_all,-46.253277,-0.27261657,134.3888,-1.089043,-94.07017,0.042220023
caltech,88,88,same_prediction_all,-46.02878,-0.26557997,156.87556,-0.32827824,-94.06995,0.05082222
caltech,89,89,same_prediction_all,-46.38326,-0.27299562,121.53503,-1.0599478,-94.06857,0.041011203
caltech,90,90,same_prediction_all,-46.236446,-0.27059466,136.1336,-0.8611335,-94.070496,0.044403493
caltech,91,91,same_prediction_all,-46.19818,-0.29215088,139.96085,-2.9682229,-94.069786,0.023004698
caltech,92,92,same_prediction_all,-46.23583,-0.2208893,136.33516,4.28158,-94.06918,0.09408322
caltech,93,93,same_prediction_all,-46.145313,-0.26875857,145.3548,-0.5495267,-94.069466,0.04678509
caltech,94,94,same_prediction_all,-46.302876,-0.24732739,129.54158,1.5277846,-94.06905,0.06716834
caltech,95,95,same_prediction_all,-46.231865,-0.2557136,136.84009,0.9387959,-94.06933,0.059207004
caltech,96,96,same_prediction_all,-46.250763,-0.21040428,134.7726,5.219603,-94.06898,0.10455743
caltech,97,97,same_prediction_all,-46.2483,-0.2504198,135.12674,1.3471491,-94.069016,0.06450894
caltech,98,98,same_prediction_all,-46.2685,-0.2849054,132.84933,-2.287293,-94.068375,0.029845675
caltech,99,99,same_prediction_all,-46.280197,-0.24764656,131.86824,1.4866624,-94.06981,0.06704345
caltech,100,100,same_prediction_all,-46.171,-0.27811983,142.65967,-1.540219,-94.069855,0.037286527
caltech,101,101,same_prediction_all,-46.079903,-0.25727555,151.91113,0.5856843,-94.069695,0.058756668
caltech,102,102,same_prediction_all,-46.12939,-0.29050618,146.77782,-2.8376515,-94.07009,0.025163678
caltech,103,103,same_prediction_all,-46.26327,-0.24398263,133.64488,1.9153353,-94.06854,0.07076545
caltech,104,104,same_prediction_all,-46.25443,-0.25931442,134.35034,0.32132784,-94.06833,0.055492204
caltech,105,105,same_prediction_all,-46.230865,-0.26140133,136.8542,0.17389818,-94.06832,0.053590182
caltech,106,106,same_prediction_all,-46.107597,-0.23239478,149.06831,3.0725906,-94.06798,0.08345279
caltech,107,107,same_prediction_all,-46.016914,-0.26992118,158.11104,-0.7013342,-94.06967,0.046476226
caltech,108,108,same_prediction_all,-46.153522,-0.25609556,144.42477,0.6360959,-94.06932,0.059402812
caltech,109,109,same_prediction_all,-46.20893,-0.27608994,138.81496,-1.405733,-94.06921,0.039006878
caltech,110,110,same_prediction_all,-46.14986,-0.24169162,144.73407,2.0153885,-94.06941,0.073825404
caltech,111,111,same_prediction_all,-46.31048,-0.24768645,128.8956,1.5687009,-94.06855,0.06678642
caltech,112,112,same_prediction_all,-46.19108,-0.25634187,140.85684,0.747156,-94.06907,0.058934104
caltech,113,113,same_prediction_all,-46.0982,-0.25550127,149.7407,0.54428786,-94.06895,0.060371675
caltech,114,114,same_prediction_all,-46.19594,-0.24638057,140.2372,1.6377007,-94.068436,0.06888307
caltech,115,115,same_prediction_all,-46.02834,-0.2553189,157.0486,0.79625595,-94.06887,0.061081525
caltech,116,116,both_wrong,-46.3446,-0.26647264,125.681015,0.18983623,-94.06945,0.047854822
caltech,117,117,same_prediction_all,-46.262627,-0.31801593,133.54372,-5.4783688,-94.06947,-0.0032777442
caltech,118,118,freetta_correct_tda_wrong,-46.20786,-0.22803175,139.2846,3.8345313,-94.06869,0.08715859
caltech,119,119,same_prediction_all,-46.18013,-0.26596594,141.80753,-0.23028205,-94.06885,0.049310036
caltech,120,120,same_prediction_all,-46.135334,-0.27902672,146.2616,-1.571453,-94.06884,0.036598433
caltech,121,121,same_prediction_all,-46.039604,-0.2729944,155.99342,-0.8322911,-94.070305,0.04328093
caltech,122,122,same_prediction_all,-46.33812,-0.22455636,126.088936,3.9772959,-94.06843,0.08983027
caltech,123,123,same_prediction_all,-46.19889,-0.2422078,140.11275,2.231476,-94.06919,0.07295821
caltech,124,124,same_prediction_all,-46.15827,-0.2221033,143.97903,4.120728,-94.06847,0.09328397
caltech,125,125,same_prediction_all,-46.02323,-0.2390375,157.57347,2.5358534,-94.06962,0.0773254
caltech,126,126,same_prediction_all,-46.149967,-0.28041437,144.78712,-1.710106,-94.06913,0.035101518
caltech,127,127,same_prediction_all,-46.260033,-0.27314383,133.75853,-0.98243725,-94.06864,0.04173958
caltech,128,128,same_prediction_all,-46.33318,-0.3028857,126.55355,-3.9682267,-94.06926,0.011485878
caltech,129,129,same_prediction_all,-46.253082,-0.30688405,134.26065,-4.5677395,-94.06893,0.007850821
caltech,130,130,same_prediction_all,-46.31333,-0.028842013,128.44176,23.77333,-94.071815,0.28577766
caltech,131,131,same_prediction_all,-46.17231,-0.11423191,142.66487,15.520136,-94.07019,0.20128761
caltech,132,132,same_prediction_all,-46.26342,-0.06231047,133.68155,21.072386,-94.071106,0.25267056
caltech,133,133,same_prediction_all,-46.411682,-0.10446499,118.67882,16.428402,-94.07013,0.2093396
caltech,134,134,same_prediction_all,-46.496662,-0.0419233,110.33471,23.012194,-94.07101,0.27146256
caltech,135,135,same_prediction_all,-46.288258,-0.054716326,131.20197,21.847603,-94.07055,0.26010567
caltech,136,136,same_prediction_all,-46.3766,-0.022906732,122.41444,25.108904,-94.071075,0.29126608
caltech,137,137,same_prediction_all,-46.361,-0.04230509,123.85808,22.920996,-94.07141,0.2720367
caltech,138,138,same_prediction_all,-46.360798,-0.027830897,123.85569,24.286715,-94.071075,0.2864763
caltech,139,139,same_prediction_all,-46.252445,-0.039286297,134.6564,23.056093,-94.07035,0.27582157
caltech,140,140,same_prediction_all,-46.404415,-0.04779579,119.49638,22.320045,-94.07184,0.26624054
caltech,141,141,same_prediction_all,-46.22851,-0.051855836,137.13307,22.060766,-94.07226,0.26334953
caltech,142,142,same_prediction_all,-46.36993,-0.06143415,122.97788,21.018372,-94.07064,0.25274876
caltech,143,143,same_prediction_all,-46.543457,-0.040024225,105.53391,22.941162,-94.07159,0.27310276
caltech,144,144,both_wrong,-46.244987,-0.031520355,135.6125,24.208607,-94.070946,0.2835706
caltech,145,145,same_prediction_all,-46.341274,-0.079035886,125.92366,19.41057,-94.069664,0.23531309
caltech,146,146,same_prediction_all,-46.353157,-0.10490846,124.63246,16.581861,-94.070045,0.20944382
caltech,147,147,same_prediction_all,-46.289253,-0.07370778,131.12473,19.959091,-94.07052,0.2410685
caltech,148,148,same_prediction_all,-46.226112,-0.04934277,137.43333,22.34166,-94.07105,0.2658753
caltech,149,149,same_prediction_all,-46.345764,-0.015288571,125.430084,25.67688,-94.07172,0.29910523
caltech,150,150,same_prediction_all,-46.177563,-0.069640875,142.25916,20.270235,-94.0699,0.24593496
caltech,151,151,same_prediction_all,-46.28987,-0.056434788,131.10135,21.725649,-94.069786,0.25845617
caltech,152,152,same_prediction_all,-46.178593,-0.09439029,142.16432,17.760597,-94.0708,0.22098538
caltech,153,153,same_prediction_all,-46.355404,-0.02867178,124.57406,24.573172,-94.07111,0.2856855
caltech,154,154,same_prediction_all,-46.312912,-0.028697465,128.83565,24.566683,-94.07072,0.28596497
caltech,155,155,same_prediction_all,-46.27563,-0.0437334,132.49956,22.946947,-94.0709,0.2711649
caltech,156,156,same_prediction_all,-46.522217,-0.031251688,107.789276,24.098024,-94.07064,0.28195354
caltech,157,157,same_prediction_all,-46.53869,-0.040420257,106.13665,23.197224,-94.07025,0.27267176
caltech,158,158,same_prediction_all,-46.467815,-0.044410635,113.290405,22.888655,-94.07124,0.26920208
caltech,159,159,same_prediction_all,-46.299343,-0.01932657,130.1902,25.489178,-94.07051,0.29542655
caltech,160,160,same_prediction_all,-46.318462,-0.05372385,128.21451,21.988686,-94.07118,0.26078293
caltech,161,161,same_prediction_all,-46.158154,-0.04912877,144.34402,22.655664,-94.07098,0.2664691
caltech,162,162,same_prediction_all,-46.336853,-0.029162414,126.46034,24.61608,-94.0711,0.28534064
caltech,163,163,same_prediction_all,-46.364525,-0.061531737,123.5522,21.075178,-94.07106,0.25262123
caltech,164,164,same_prediction_all,-46.34705,-0.051530898,125.39215,22.228308,-94.07076,0.2628464
caltech,165,165,same_prediction_all,-46.333336,-0.067298986,126.722855,20.620956,-94.07121,0.2472109
caltech,166,166,same_prediction_all,-46.28432,-0.06638462,131.59941,20.643635,-94.07026,0.24837165
caltech,167,167,same_prediction_all,-46.322567,-0.057530977,127.84775,21.667446,-94.07004,0.25696006
caltech,168,168,same_prediction_all,-46.204475,-0.10831243,139.60329,16.482618,-94.06919,0.20693319
caltech,169,169,same_prediction_all,-46.46045,-0.058367305,113.9614,21.377857,-94.07118,0.25527054
caltech,170,170,same_prediction_all,-46.436405,-0.03383116,116.39802,23.919361,-94.07154,0.27990502
caltech,171,171,same_prediction_all,-46.382156,-0.09493184,121.79982,17.770565,-94.069786,0.21911474
caltech,172,172,same_prediction_all,-46.40168,-0.020670814,119.900345,25.282352,-94.07086,0.29330078
caltech,173,173,same_prediction_all,-46.048374,-0.14264065,155.10902,12.832747,-94.07045,0.17362083
caltech,174,174,same_prediction_all,-46.328354,-0.03834934,127.1477,23.292542,-94.07126,0.27615735
caltech,175,175,same_prediction_all,-46.404175,-0.030180661,119.585526,24.155416,-94.07133,0.28376895
caltech,176,176,same_prediction_all,-46.196346,-0.032902546,140.4616,24.09829,-94.07116,0.28251934
caltech,177,177,same_prediction_all,-46.227688,-0.03883792,137.35759,23.520569,-94.07073,0.27633393
caltech,178,178,same_prediction_all,-46.38977,-0.021874608,121.0931,25.155945,-94.07155,0.29224885
caltech,179,179,same_prediction_all,-46.24438,-0.036184803,135.64954,23.737597,-94.07165,0.27886415
caltech,180,180,same_prediction_all,-46.197025,-0.035863012,140.43564,23.858578,-94.07095,0.2794758
caltech,181,181,same_prediction_all,-46.342422,-0.05690687,125.75344,21.557598,-94.07064,0.25751355
caltech,182,182,same_prediction_all,-46.277576,-0.051177938,132.28004,22.167347,-94.07019,0.26367435
caltech,183,183,same_prediction_all,-46.146378,-0.054133687,145.45645,21.928244,-94.07118,0.26163632
caltech,184,184,same_prediction_all,-46.341972,-0.06885434,125.89261,20.464113,-94.06976,0.2455384
caltech,185,185,same_prediction_all,-46.256588,-0.0481832,134.37639,22.408209,-94.07041,0.26681393
caltech,186,186,same_prediction_all,-46.569427,-0.068250254,103.02566,20.312092,-94.069756,0.24468242
caltech,187,187,same_prediction_all,-46.175404,-0.056752004,142.5681,21.750454,-94.070496,0.25874835
caltech,188,188,same_prediction_all,-46.378307,-0.043303568,122.28006,23.079006,-94.070885,0.2708213
caltech,189,189,same_prediction_all,-46.231735,-0.116497785,136.87024,15.6120405,-94.06954,0.19855434
caltech,190,190,same_prediction_all,-46.31068,-0.2731732,128.8197,-0.9852948,-94.06825,0.04130945
caltech,191,191,same_prediction_all,-46.55316,-0.31035104,104.64795,-4.7322097,-94.0687,0.0024489348
caltech,192,192,same_prediction_all,-46.402264,-0.35041967,119.83714,-8.784239,-94.068634,-0.03665208
caltech,193,193,same_prediction_all,-46.2442,-0.29627234,135.66026,-3.366023,-94.06865,0.018664226
caltech,194,194,same_prediction_all,-46.300537,-0.23729213,130.05211,2.502774,-94.068054,0.07729036
caltech,195,195,same_prediction_all,-46.423985,-0.3196734,117.65058,-5.7465982,-94.06836,-0.006032312
caltech,196,196,same_prediction_all,-46.470245,-0.3027281,113.0023,-3.923926,-94.068535,0.010612686
caltech,197,197,same_prediction_all,-46.42565,-0.3115181,117.45173,-4.847954,-94.06914,0.00218063
caltech,198,198,same_prediction_all,-46.742565,-0.33327186,85.64586,-7.0671587,-94.06911,-0.021728868
caltech,199,199,same_prediction_all,-46.465652,-0.25621694,113.49976,0.57742953,-94.06825,0.05723288
caltech,200,200,same_prediction_all,-46.369125,-0.22096531,123.24015,4.1728044,-94.06951,0.09323295
caltech,201,201,same_prediction_all,-46.435528,-0.24150905,116.564316,2.0763593,-94.069176,0.0721358
caltech,202,202,same_prediction_all,-46.519497,-0.3220369,107.88721,-5.931714,-94.06872,-0.00892626
caltech,203,203,same_prediction_all,-46.6461,-0.27615148,95.31657,-1.376766,-94.06897,0.03621323
caltech,204,204,same_prediction_all,-46.375977,-0.30345517,122.50045,-4.1294184,-94.06937,0.010604015
caltech,205,205,same_prediction_all,-46.42233,-0.25159517,117.85129,1.0031111,-94.06884,0.062154815
caltech,206,206,same_prediction_all,-46.56083,-0.31745204,103.85931,-5.5003657,-94.06884,-0.0046264874
caltech,207,207,same_prediction_all,-46.465916,-0.3062028,113.30661,-4.2963,-94.06865,0.0073172757
caltech,208,208,same_prediction_all,-46.337067,-0.30524427,126.1718,-4.215519,-94.06852,0.009092346
caltech,209,209,same_prediction_all,-46.538666,-0.28284255,106.159584,-2.0449228,-94.069046,0.03004948
caltech,210,210,same_prediction_all,-46.43468,-0.34034085,116.556595,-7.818154,-94.06941,-0.026679019
caltech,211,211,same_prediction_all,-46.461597,-0.3263451,113.82694,-6.375724,-94.06892,-0.0129261855
caltech,212,212,same_prediction_all,-46.634724,-0.29150867,96.49903,-2.8762007,-94.068634,0.020839475
caltech,213,213,same_prediction_all,-46.553055,-0.2667547,104.67583,-0.40627906,-94.06999,0.046170536
caltech,214,214,same_prediction_all,-46.411297,-0.26400417,118.800896,-0.19759604,-94.06924,0.049823638
caltech,215,215,same_prediction_all,-46.416767,-0.29001516,118.23959,-2.6954253,-94.06899,0.023785524
caltech,216,216,same_prediction_all,-46.536972,-0.32729602,106.24002,-6.486705,-94.06938,-0.014326252
caltech,217,217,same_prediction_all,-46.239727,-0.2688869,135.95154,-0.58308,-94.06859,0.046053372
caltech,218,218,same_prediction_all,-46.479748,-0.29589728,111.95756,-3.3772547,-94.06937,0.017418416
caltech,219,219,same_prediction_all,-46.54973,-0.3263498,104.88977,-6.3970346,-94.06974,-0.013529796
caltech,220,220,same_prediction_all,-46.60722,-0.3137916,99.31346,-5.1653423,-94.068954,-0.0012403713
caltech,221,221,same_prediction_all,-46.476284,-0.30560184,112.308784,-4.2469764,-94.06836,0.007762601
caltech,222,222,same_prediction_all,-46.497105,-0.28846878,110.25018,-2.5499506,-94.06841,0.02477497
caltech,223,223,same_prediction_all,-46.58414,-0.32499298,101.549126,-6.208025,-94.06851,-0.012316651
caltech,224,224,same_prediction_all,-46.301506,-0.27895206,129.7709,-1.62113,-94.06871,0.035608463
caltech,225,225,same_prediction_all,-46.51083,-0.2931519,108.865555,-3.2038395,-94.06931,0.020003168
caltech,226,226,same_prediction_all,-46.580738,-0.26337278,101.9073,-0.04912684,-94.06923,0.049319208
caltech,227,227,same_prediction_all,-46.619987,-0.3368764,97.83668,-7.3850074,-94.069565,-0.024517449
caltech,228,228,same_prediction_all,-46.339245,-0.22818804,126.045685,3.4906437,-94.06882,0.08617958
caltech,229,229,same_prediction_all,-46.59075,-0.253809,100.84489,0.8949005,-94.06951,0.058855228
caltech,230,230,same_prediction_all,-46.49107,-0.29395446,110.863495,-3.1353672,-94.06873,0.019303598
caltech,231,231,same_prediction_all,-46.265972,-0.292598,133.37294,-2.9669032,-94.068245,0.022158006
caltech,232,232,same_prediction_all,-46.1517,-0.2525242,144.88826,1.1016686,-94.06907,0.063035384
caltech,233,233,same_prediction_all,-46.412106,-0.31306875,118.74391,-5.0610175,-94.069275,0.000749978
caltech,234,234,same_prediction_all,-46.377056,-0.31620196,122.182915,-5.3290586,-94.0681,-0.002196324
caltech,235,235,same_prediction_all,-46.353558,-0.24756084,124.687065,1.4936222,-94.06909,0.06665393
caltech,236,236,same_prediction_all,-46.461445,-0.30949712,113.7658,-4.6133947,-94.06842,0.0039515775
caltech,237,237,same_prediction_all,-46.42405,-0.26061133,117.49234,0.1799359,-94.06843,0.053100195
caltech,238,238,same_prediction_all,-46.679314,-0.32871544,91.96142,-6.552682,-94.06872,-0.016701696
caltech,239,239,same_prediction_all,-46.453804,-0.3295441,114.500946,-6.6332726,-94.06921,-0.015972018
caltech,240,240,same_prediction_all,-46.50337,-0.30324742,109.640686,-4.032367,-94.06847,0.00999636
caltech,241,241,same_prediction_all,-46.519802,-0.23080091,107.92837,3.197146,-94.06869,0.08220446
caltech,242,242,same_prediction_all,-46.452713,-0.27815554,114.60429,-1.6024711,-94.06871,0.03546721
caltech,243,243,same_prediction_all,-46.31612,-0.25981107,128.31218,0.34737453,-94.07071,0.05459403
caltech,244,244,same_prediction_all,-46.723446,-0.27811697,87.50225,-1.5937467,-94.06952,0.033698812
caltech,245,245,same_prediction_all,-46.556396,-0.3276886,104.30755,-6.471831,-94.068596,-0.014871386
caltech,246,246,same_prediction_all,-46.339516,-0.3195832,125.94323,-5.638156,-94.0696,-0.0053009875
caltech,247,247,same_prediction_all,-46.698746,-0.34977683,90.01802,-8.720279,-94.06883,-0.03785485
caltech,248,248,same_prediction_all,-46.449497,-0.30173284,115.05607,-3.826589,-94.06867,0.011873806
caltech,249,249,same_prediction_all,-46.48685,-0.29552996,111.301926,-3.234688,-94.06853,0.017784009
caltech,250,250,same_prediction_all,-46.58765,-0.31727576,101.149796,-5.45599,-94.068886,-0.0046445928
caltech,251,251,same_prediction_all,-46.465523,-0.26197606,113.34575,-0.013838585,-94.06925,0.051505245
caltech,252,252,same_prediction_all,-46.427185,-0.22934152,117.203575,3.3372262,-94.06943,0.084324665
caltech,253,253,same_prediction_all,-46.549015,-0.24977776,104.98718,1.2704743,-94.06893,0.06318701
caltech,254,254,same_prediction_all,-46.59007,-0.30901885,100.912605,-4.624719,-94.068794,0.0035330234
caltech,255,255,same_prediction_all,-46.40722,-0.3003434,119.23811,-3.7456372,-94.06893,0.013508368
caltech,256,256,same_prediction_all,-46.437645,-0.29806787,116.12834,-3.4999268,-94.06847,0.015597522
caltech,257,257,same_prediction_all,-46.648277,-0.27304706,95.23774,-1.1320302,-94.06879,0.039209954
caltech,258,258,same_prediction_all,-46.604584,-0.2551602,99.406815,0.7141171,-94.068375,0.05739803
caltech,259,259,same_prediction_all,-46.574993,-0.32053447,102.40969,-5.7695737,-94.068344,-0.007845636
caltech,260,260,same_prediction_all,-46.37561,-0.32263085,122.29576,-5.9306793,-94.06971,-0.00858762
caltech,261,261,same_prediction_all,-46.581654,-0.31178945,101.79284,-4.8098774,-94.0689,0.00097621157
caltech,262,262,same_prediction_all,-46.591072,-0.24675748,100.755936,1.5461521,-94.06853,0.06582053
caltech,263,263,same_prediction_all,-46.3797,-0.26619813,122.074875,-0.4194057,-94.0686,0.047807902
caltech,264,264,same_prediction_all,-46.249767,-0.3278764,134.94522,-6.427291,-94.06874,-0.013069545
caltech,265,265,same_prediction_all,-46.614414,-0.32556212,98.377525,-6.2854195,-94.06986,-0.013114303
