dataset,sample_index,stream_step,label,clip_pred,clip_correct,clip_confidence,clip_entropy,clip_margin,tda_pred,tda_correct,tda_order_rank,tda_confidence,tda_entropy,freetta_pred,freetta_correct,freetta_order_rank,freetta_confidence,freetta_entropy,edgefreetta_pred,edgefreetta_correct,edgefreetta_confidence,edgefreetta_entropy,edgefreetta_updated,edgefreetta_update_weight,edgefreetta_adapter_norm,edgefreetta_residual_norm
eurosat,28,28,0,6,0,0.1030452623963356,2.3022828102111816,0.00026172399520874023,6,0,5224,0.6423795223236084,0.94338059425354,6,0,28,0.10533387959003448,2.3018884658813477,6,0,0.10304524749517441,2.3022825717926025,0.0,0.00010012098937295377,0.0,0.0
eurosat,29,29,0,0,1,0.10242770612239838,2.3024778366088867,0.0012849271297454834,0,1,7595,0.4708268344402313,1.4345301389694214,6,0,29,0.1042606458067894,2.3022828102111816,0,1,0.10242769867181778,2.3024778366088867,0.0,0.00010004291834775358,0.0,0.0
eurosat,30,30,0,0,1,0.10407489538192749,2.3022046089172363,0.0053320229053497314,0,1,5241,0.6656864881515503,0.9226398468017578,0,1,30,0.10671727359294891,2.3016886711120605,0,1,0.10407489538192749,2.3022046089172363,0.0,0.00010015231237048283,0.0,0.0
eurosat,31,31,0,1,0,0.10118286311626434,2.302525520324707,0.0013376176357269287,1,0,7726,0.5244154334068298,1.0352520942687988,1,0,31,0.10207535326480865,2.302414655685425,1,0,0.10118284821510315,2.302525520324707,0.0,0.00010002383351093158,0.0,0.0
eurosat,32,32,0,2,0,0.10227148234844208,2.302454948425293,0.0031200647354125977,2,0,4268,0.8222013711929321,0.5557657480239868,0,1,32,0.10352839529514313,2.3022427558898926,2,0,0.10227148234844208,2.302454948425293,0.0,0.00010005207877838984,0.0,0.0
eurosat,33,33,0,0,1,0.102634496986866,2.302367687225342,0.004331111907958984,0,1,2693,0.41228845715522766,1.462270975112915,0,1,33,0.1045236885547638,2.3020758628845215,0,1,0.102634496986866,2.302367687225342,0.0,0.00010008700337493792,0.0,0.0
eurosat,34,34,0,0,1,0.10408435016870499,2.3022751808166504,0.00834992527961731,0,1,3414,0.9582788348197937,0.2232782542705536,0,1,34,0.10674618184566498,2.301827907562256,0,1,0.10408433526754379,2.3022751808166504,0.0,0.00010012404527515173,0.0,0.0
eurosat,35,35,0,0,1,0.10356684774160385,2.302415609359741,0.006860822439193726,0,1,65,0.6798220276832581,0.8597230911254883,0,1,35,0.10588309913873672,2.302133798599243,0,1,0.10356684774160385,2.302415609359741,0.0,0.00010006781667470932,0.0,0.0
eurosat,36,36,0,3,0,0.100538469851017,2.3025801181793213,0.0020935237407684326,1,0,3673,0.5046318769454956,1.6058067083358765,8,0,36,0.10076849162578583,2.3025684356689453,3,0,0.100538469851017,2.3025801181793213,0.0,0.0001000019910861738,0.0,0.0
eurosat,37,37,0,0,1,0.10416080802679062,2.302250385284424,0.005198448896408081,0,1,7225,0.950311005115509,0.23359259963035583,0,1,37,0.10680671781301498,2.3017940521240234,0,1,0.10416080802679062,2.302250385284424,0.0,0.00010013396968133748,0.0,0.0
eurosat,38,38,0,3,0,0.10140050947666168,2.302560329437256,0.006923288106918335,1,0,2189,0.3533802330493927,1.7945667505264282,3,0,38,0.10116497427225113,2.302546977996826,3,0,0.10140050202608109,2.302560329437256,0.0,0.00010000990732805803,0.0,0.0
eurosat,39,39,0,0,1,0.10486980527639389,2.3022727966308594,0.01104918122291565,0,1,353,0.987686812877655,0.07439771294593811,0,1,39,0.10794566571712494,2.301783323287964,0,1,0.1048697978258133,2.3022727966308594,0.0,0.00010012499842559919,0.0,0.0
eurosat,40,40,0,0,1,0.10262458026409149,2.302389621734619,0.0016346573829650879,2,0,288,0.3840484023094177,1.430694341659546,6,0,40,0.10458163917064667,2.3020853996276855,0,1,0.10262459516525269,2.302389621734619,0.0,0.0001000782212940976,0.0,0.0
eurosat,41,41,0,3,0,0.10173927992582321,2.302553653717041,0.008810847997665405,1,0,4238,0.5889089107513428,1.204960584640503,3,0,41,0.10167406499385834,2.3025031089782715,3,0,0.10173927992582321,2.302553653717041,0.0,0.00010001257760450244,0.0,0.0
eurosat,42,42,0,0,1,0.10316503047943115,2.3024168014526367,0.004794180393218994,0,1,4371,0.9194342494010925,0.3789125084877014,0,1,42,0.10528099536895752,2.3021583557128906,0,1,0.10316503047943115,2.3024168014526367,0.0,0.00010006733646150678,0.0,0.0
eurosat,43,43,0,4,0,0.10274814814329147,2.302481174468994,0.012741431593894958,4,0,7344,0.34819093346595764,1.656343936920166,4,0,43,0.1035141721367836,2.302405834197998,4,0,0.10274816304445267,2.3024816513061523,0.0,0.00010004157957155257,0.0,0.0
eurosat,44,44,0,3,0,0.1013050377368927,2.302544116973877,0.0050017982721328735,2,0,1023,0.4711141586303711,1.2944450378417969,0,1,44,0.10174037516117096,2.3024868965148926,3,0,0.1013050377368927,2.302543878555298,0.0,0.00010001639020629227,0.0,0.0
eurosat,45,45,0,0,1,0.10200038552284241,2.302464008331299,0.003220170736312866,0,1,7478,0.4970977008342743,1.4889941215515137,0,1,45,0.10347523540258408,2.3022985458374023,0,1,0.10200038552284241,2.302464008331299,0.0,0.00010004844807554036,0.0,0.0
eurosat,46,46,0,0,1,0.10357288271188736,2.3022425174713135,0.004121333360671997,0,1,6349,0.661300003528595,0.9164108633995056,0,1,46,0.10589109361171722,2.3017995357513428,0,1,0.10357288271188736,2.3022425174713135,0.0,0.00010013712744694203,0.0,0.0
eurosat,47,47,0,0,1,0.10083679109811783,2.302556037902832,0.0012326836585998535,1,0,6665,0.42743435502052307,1.4298813343048096,0,1,47,0.10184593498706818,2.302511692047119,0,1,0.10083677619695663,2.302556037902832,0.0,0.00010001162445405498,0.0,0.0
eurosat,48,48,0,0,1,0.10401516407728195,2.3022730350494385,0.005243271589279175,0,1,1164,0.6462742686271667,0.8233820199966431,0,1,48,0.10648693889379501,2.301833152770996,0,1,0.10401516407728195,2.3022730350494385,0.0,0.0001001249038381502,0.0,0.0
eurosat,49,49,0,0,1,0.10427208989858627,2.302260637283325,0.006413131952285767,0,1,5273,0.9045562744140625,0.3687390089035034,0,1,49,0.10693235695362091,2.3018128871917725,0,1,0.10427208989858627,2.3022608757019043,0.0,0.00010012986604124308,0.0,0.0
eurosat,50,50,0,4,0,0.10199292749166489,2.3024024963378906,0.0030045509338378906,5,0,6465,0.2849835455417633,1.7767279148101807,6,0,50,0.10329438745975494,2.3022050857543945,4,0,0.10199292749166489,2.3024024963378906,0.0,0.00010007306991610676,0.0,0.0
eurosat,51,51,0,7,0,0.1013641431927681,2.302536964416504,0.0033828914165496826,1,0,3505,0.3608893156051636,1.6750242710113525,7,0,51,0.10154923051595688,2.3025050163269043,7,0,0.1013641431927681,2.302536964416504,0.0,0.00010001924965763465,0.0,0.0
eurosat,52,52,0,3,0,0.10339346528053284,2.302497148513794,0.029009848833084106,3,0,7211,0.678963303565979,1.0368387699127197,3,0,52,0.1042424738407135,2.302419900894165,3,0,0.10339346528053284,2.302497148513794,0.0,0.00010003518400480971,0.0,0.0
eurosat,53,53,0,3,0,0.10153760761022568,2.3025002479553223,0.0028742551803588867,1,0,2124,0.45134782791137695,1.6494520902633667,0,1,53,0.10241308063268661,2.30241060256958,3,0,0.10153760761022568,2.3025002479553223,0.0,0.0001000339470920153,0.0,0.0
eurosat,54,54,0,1,0,0.10109885782003403,2.3025660514831543,0.0059961676597595215,1,0,2265,0.6394172310829163,0.8974709510803223,1,0,54,0.10196291655302048,2.3025174140930176,1,0,0.10109885782003403,2.3025660514831543,0.0,0.00010000761540140957,0.0,0.0
eurosat,55,55,0,0,1,0.102210134267807,2.3024325370788574,0.0032542049884796143,0,1,1633,0.495180606842041,1.5589632987976074,0,1,55,0.10385393351316452,2.3022382259368896,0,1,0.102210134267807,2.3024325370788574,0.0,0.0001000610354822129,0.0,0.0
eurosat,56,56,0,0,1,0.10150682181119919,2.3025245666503906,0.004038751125335693,1,0,5077,0.384101927280426,1.4507181644439697,0,1,56,0.10280229151248932,2.302428722381592,0,1,0.10150682181119919,2.3025245666503906,0.0,0.00010002421186072752,0.0,0.0
eurosat,57,57,0,0,1,0.10172197967767715,2.3025074005126953,0.005782008171081543,0,1,905,0.34499648213386536,1.7944321632385254,0,1,57,0.10310690850019455,2.3023993968963623,0,1,0.10172197222709656,2.3025074005126953,0.0,0.00010003108036471531,0.0,0.0
eurosat,58,58,0,0,1,0.10410487651824951,2.3021066188812256,0.002194046974182129,6,0,2587,0.6796224117279053,0.8610379695892334,0,1,58,0.10658920556306839,2.3014869689941406,0,1,0.10410487651824951,2.3021066188812256,0.0,0.00010019157343776897,0.0,0.0
eurosat,59,59,0,5,0,0.10282164067029953,2.3022663593292236,0.004072219133377075,5,0,3030,0.5288357734680176,1.4356400966644287,5,0,59,0.10478775203227997,2.301856756210327,5,0,0.10282164812088013,2.3022663593292236,0.0,0.00010012757411459461,0.0,0.0
eurosat,60,60,0,0,1,0.10435658693313599,2.3021199703216553,0.0030429065227508545,0,1,3155,0.8756921291351318,0.4587268531322479,0,1,60,0.10707837343215942,2.301527500152588,0,1,0.10435658693313599,2.3021202087402344,0.0,0.00010018621833296493,0.0,0.0
eurosat,61,61,0,3,0,0.10099449753761292,2.3025364875793457,0.0009241104125976562,5,0,1097,0.23687735199928284,1.9718985557556152,6,0,61,0.10193119943141937,2.302483558654785,3,0,0.10099449753761292,2.3025364875793457,0.0,0.00010001943883253261,0.0,0.0
eurosat,62,62,0,7,0,0.10127528756856918,2.3025410175323486,0.002110123634338379,1,0,2859,0.4506779909133911,1.5616445541381836,7,0,62,0.10139091312885284,2.3025171756744385,7,0,0.10127528756856918,2.3025410175323486,0.0,0.0001000176343950443,0.0,0.0
eurosat,63,63,0,0,1,0.10133129358291626,2.302539348602295,0.004782676696777344,2,0,3892,0.4617275893688202,1.36819589138031,0,1,63,0.10259304195642471,2.3024487495422363,0,1,0.10133129358291626,2.302539348602295,0.0,0.0001000183037831448,0.0,0.0
eurosat,64,64,0,0,1,0.10170403122901917,2.302466869354248,0.0017311275005340576,1,0,5512,0.2579342722892761,1.848850131034851,6,0,64,0.10313059389591217,2.30232572555542,0,1,0.10170403122901917,2.302466869354248,0.0,0.00010004729847423732,0.0,0.0
eurosat,65,65,0,7,0,0.10148549824953079,2.30243182182312,0.0016537308692932129,2,0,5551,0.42723000049591064,1.6983146667480469,0,1,65,0.10251922160387039,2.302278518676758,7,0,0.10148549824953079,2.30243182182312,0.0,0.00010006132652051747,0.0,0.0
eurosat,66,66,0,0,1,0.10422343015670776,2.302175521850586,0.002384871244430542,0,1,434,0.8514621257781982,0.48099467158317566,0,1,66,0.10685480386018753,2.3016350269317627,0,1,0.10422344505786896,2.302175760269165,0.0,0.00010016396117862314,0.0,0.0
eurosat,67,67,0,3,0,0.10138498246669769,2.3025684356689453,0.008075535297393799,1,0,5051,0.42966800928115845,1.6611796617507935,0,1,67,0.1014278382062912,2.3025293350219727,3,0,0.1013849750161171,2.302568197250366,0.0,0.00010000666225096211,0.0,0.0
eurosat,68,68,0,0,1,0.10326547175645828,2.302290439605713,0.0015367567539215088,5,0,2520,0.46485278010368347,1.124135136604309,6,0,68,0.10539921373128891,2.301912307739258,0,1,0.10326545685529709,2.302290201187134,0.0,0.00010011793347075582,0.0,0.0
eurosat,69,69,0,0,1,0.10447661578655243,2.302182197570801,0.007816582918167114,0,1,7863,0.7258914709091187,0.7408561706542969,0,1,69,0.10719314217567444,2.3016650676727295,0,1,0.10447661578655243,2.302182197570801,0.0,0.00010016129090217873,0.0,0.0
eurosat,70,70,0,0,1,0.10418262332677841,2.3022475242614746,0.007957994937896729,0,1,5401,0.8974940180778503,0.43179288506507874,0,1,70,0.10682210326194763,2.301788568496704,0,1,0.10418260842561722,2.3022475242614746,0.0,0.00010013511928264052,0.0,0.0
eurosat,71,71,0,4,0,0.10166031867265701,2.302506446838379,0.0055029988288879395,4,0,6521,0.2821643054485321,1.8745578527450562,0,1,71,0.10185673832893372,2.3024463653564453,4,0,0.1016603335738182,2.302506446838379,0.0,0.00010003146599046886,0.0,0.0
eurosat,72,72,0,0,1,0.10541913658380508,2.3020505905151367,0.007000476121902466,0,1,6197,0.6265809535980225,0.6937656998634338,0,1,72,0.10866589099168777,2.301328182220459,0,1,0.10541913658380508,2.3020505905151367,0.0,0.00010021403431892395,0.0,0.0
eurosat,73,73,0,0,1,0.10489227622747421,2.302152633666992,0.007226377725601196,0,1,7153,0.8959953784942627,0.3687048554420471,0,1,73,0.10786336660385132,2.301562786102295,0,1,0.10489227622747421,2.302152633666992,0.0,0.00010017313616117463,0.0,0.0
eurosat,74,74,0,0,1,0.10391455143690109,2.3023300170898438,0.00499078631401062,0,1,2058,0.6435225605964661,0.788803219795227,0,1,74,0.10637853294610977,2.301969528198242,0,1,0.10391455143690109,2.3023300170898438,0.0,0.00010010207915911451,0.0,0.0
eurosat,75,75,0,0,1,0.10258158296346664,2.302372932434082,0.005186706781387329,0,1,5994,0.5115874409675598,1.4772043228149414,0,1,75,0.10441259294748306,2.302116870880127,0,1,0.10258158296346664,2.302372932434082,0.0,0.00010008490062318742,0.0,0.0
eurosat,76,76,0,0,1,0.10505761206150055,2.302122116088867,0.013889014720916748,0,1,2882,0.9305820465087891,0.3060377240180969,0,1,76,0.10812419652938843,2.3015329837799072,0,1,0.10505761206150055,2.302122116088867,0.0,0.00010018536704592407,0.0,0.0
eurosat,77,77,0,0,1,0.10219258815050125,2.3024065494537354,0.004009753465652466,0,1,7647,0.44526711106300354,1.5892720222473145,0,1,77,0.10381554067134857,2.3021955490112305,0,1,0.10219258069992065,2.3024063110351562,0.0,0.00010007144010160118,0.0,0.0
eurosat,78,78,0,0,1,0.1046706810593605,2.302189350128174,0.008678525686264038,0,1,5089,0.9661322832107544,0.17887458205223083,0,1,78,0.10758262127637863,2.3016488552093506,0,1,0.1046706810593605,2.302189350128174,0.0,0.00010015842417487875,0.0,0.0
eurosat,79,79,0,0,1,0.10464472323656082,2.3021669387817383,0.006703674793243408,0,1,676,0.825799286365509,0.5439355969429016,0,1,79,0.10747609287500381,2.301616668701172,0,1,0.10464470833539963,2.3021669387817383,0.0,0.00010016740270657465,0.0,0.0
eurosat,80,80,0,0,1,0.10141696035861969,2.3025338649749756,0.003910720348358154,2,0,3609,0.3807125985622406,1.5721595287322998,0,1,80,0.10266304761171341,2.3024344444274902,0,1,0.1014169454574585,2.3025338649749756,0.0,0.00010002049384638667,0.0,0.0
eurosat,81,81,0,0,1,0.10371478646993637,2.3022289276123047,0.0016539394855499268,0,1,2625,0.7598134279251099,0.8166735768318176,6,0,81,0.10614731162786484,2.3017523288726807,0,1,0.10371478646993637,2.3022289276123047,0.0,0.00010014256986323744,0.0,0.0
eurosat,82,82,0,0,1,0.10347727686166763,2.3022823333740234,0.007340610027313232,0,1,431,0.7377463579177856,0.898470401763916,0,1,82,0.10572722554206848,2.301901340484619,0,1,0.10347728431224823,2.3022823333740234,0.0,0.00010012117854785174,0.0,0.0
eurosat,83,83,0,0,1,0.10433351248502731,2.3021514415740967,0.006358325481414795,0,1,4158,0.7045446038246155,0.8077307939529419,0,1,83,0.10693106055259705,2.301609516143799,0,1,0.10433351248502731,2.3021514415740967,0.0,0.00010017361637437716,0.0,0.0
eurosat,84,84,0,3,0,0.10216571390628815,2.3024394512176514,0.009862035512924194,3,0,4972,0.4035801589488983,1.6772435903549194,3,0,84,0.10231884568929672,2.302335739135742,3,0,0.10216571390628815,2.3024394512176514,0.0,0.00010005827789427713,0.0,0.0
eurosat,85,85,0,0,1,0.10147228837013245,2.302497386932373,0.002932131290435791,1,0,7208,0.3645647466182709,1.6849768161773682,0,1,85,0.10271818190813065,2.302408218383789,0,1,0.10147228837013245,2.302497386932373,0.0,0.00010003508941736072,0.0,0.0
eurosat,86,86,0,0,1,0.10475374758243561,2.3021914958953857,0.006998181343078613,0,1,6738,0.9114588499069214,0.3263651132583618,0,1,86,0.10758359730243683,2.30167293548584,0,1,0.10475374758243561,2.3021914958953857,0.0,0.00010015756561188027,0.0,0.0
eurosat,87,87,0,6,0,0.10299624502658844,2.30233097076416,0.0020280182361602783,6,0,5734,0.6451635360717773,0.9662173986434937,6,0,87,0.10519015043973923,2.302004337310791,6,0,0.10299624502658844,2.30233097076416,0.0,0.00010010170080931857,0.0,0.0
eurosat,88,88,0,2,0,0.10087400674819946,2.302537441253662,0.0001239776611328125,1,0,1590,0.6013850569725037,0.9713906049728394,0,1,88,0.10168806463479996,2.3024306297302246,2,0,0.10087400674819946,2.302537441253662,0.0,0.00010001906048273668,0.0,0.0
eurosat,89,89,0,0,1,0.10181581228971481,2.3025214672088623,0.00573374330997467,1,0,8001,0.48208317160606384,1.3084311485290527,0,1,89,0.10330266505479813,2.3023765087127686,0,1,0.10181581974029541,2.3025217056274414,0.0,0.00010002544877352193,0.0,0.0
eurosat,90,90,0,0,1,0.1033625528216362,2.3022940158843994,0.003755718469619751,0,1,3935,0.5717917680740356,1.0535639524459839,0,1,90,0.10550383478403091,2.301903486251831,0,1,0.1033625528216362,2.3022937774658203,0.0,0.00010011650010710582,0.0,0.0
eurosat,91,91,0,0,1,0.10233699530363083,2.3023924827575684,0.0027760565280914307,0,1,4493,0.6123205423355103,1.34601891040802,0,1,91,0.10399776697158813,2.3021719455718994,0,1,0.10233699530363083,2.3023924827575684,0.0,0.00010007707169279456,0.0,0.0
eurosat,92,92,0,0,1,0.10379081964492798,2.3023126125335693,0.0032441914081573486,0,1,102,0.6708466410636902,0.8483153581619263,0,1,92,0.10611356049776077,2.3019423484802246,0,1,0.10379080474376678,2.3023126125335693,0.0,0.00010010905680246651,0.0,0.0
eurosat,93,93,0,0,1,0.10394851118326187,2.302218198776245,0.005037665367126465,6,0,4926,0.6408348083496094,0.8851656913757324,0,1,93,0.10631731897592545,2.301769733428955,0,1,0.10394851118326187,2.302218198776245,0.0,0.00010014686267822981,0.0,0.0
eurosat,94,94,0,0,1,0.10198227316141129,2.302438259124756,0.004943132400512695,0,1,315,0.5212523937225342,1.3344330787658691,0,1,94,0.10336466133594513,2.3023014068603516,0,1,0.10198227316141129,2.302438259124756,0.0,0.00010005875083152205,0.0,0.0
eurosat,95,95,0,0,1,0.10242316871881485,2.3023457527160645,0.0014374852180480957,0,1,6462,0.6217654943466187,1.147644281387329,6,0,95,0.10409950464963913,2.3020682334899902,0,1,0.10242316871881485,2.3023457527160645,0.0,0.00010009578545577824,0.0,0.0
eurosat,96,96,0,3,0,0.1007508933544159,2.3025593757629395,0.0011899769306182861,1,0,3316,0.5775297284126282,1.0901920795440674,1,0,96,0.10125244408845901,2.3025283813476562,3,0,0.1007508933544159,2.3025593757629395,0.0,0.00010001028567785397,0.0,0.0
eurosat,97,97,0,0,1,0.10225445032119751,2.3023300170898438,0.004013180732727051,5,0,1377,0.38870537281036377,1.3304041624069214,0,1,97,0.10370489954948425,2.3020918369293213,0,1,0.10225445032119751,2.3023300170898438,0.0,0.00010010207915911451,0.0,0.0
eurosat,98,98,0,0,1,0.10150281339883804,2.302536964416504,0.0025247931480407715,0,1,8035,0.2502762973308563,1.8089730739593506,0,1,98,0.10269864648580551,2.3024566173553467,0,1,0.10150281339883804,2.302536964416504,0.0,0.00010001924965763465,0.0,0.0
eurosat,99,99,0,0,1,0.10449199378490448,2.3022499084472656,0.009875297546386719,0,1,96,0.9585063457489014,0.20333929359912872,0,1,99,0.10723499953746796,2.30180025100708,0,1,0.10449197888374329,2.3022499084472656,0.0,0.00010013415885623544,0.0,0.0
eurosat,100,100,0,0,1,0.10449402034282684,2.302225351333618,0.008147269487380981,0,1,3540,0.8395129442214966,0.5125875473022461,0,1,100,0.10715868324041367,2.301766872406006,0,1,0.10449402034282684,2.302225351333618,0.0,0.00010014400322688743,0.0,0.0
